TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt
1919,2540.6,1663,6652,746.2,931.5,743.7,1035,2400.2,795.3,4101.9,266.8,62.1,218.4,547.3,14.5,19,2
1920,0,0,0,0,0,0,0,0,0,0,120,49.4,154.5,323.9,12.5,19,2
1921,3673.9,2200.1,9601,1022.2,1279.3,1025.5,1489.1,3550.7,1234.3,6152,1068.8,440.2,1376.1,2885,12.6,19,2
1922,2969.8,1940.1,7760.6,826.2,1034.1,828.9,1203.6,2870.1,997.7,4114.5,206.3,85,265.6,556.7,12.4,19,2
1923,4606,2467.1,9678.7,892.2,1132.8,927.3,1480.2,3740.7,1505.6,5907.9,666.3,447.3,962.9,2076.6,10.4,19,2
1924,15173.2,9948.4,31883.6,2938.9,3731.6,3054.7,4876,12322.7,4959.7,19308.3,1415.3,950.1,2045.3,4411.1,10.2,19,2
1925,5347.6,3064.6,11236.9,1035.8,1315.1,1076.6,1718.5,4343,1748,6888.1,457.2,306.9,660.7,1424.9,10.2,19,2
1926,3625.9,1873.1,7619.1,702.3,891.7,730,1165.2,2944.7,1185.2,4669.4,2391.2,1027,2142.6,5560.8,10.3,19,2
1927,2973.4,1694.4,6248,575.9,731.3,598.6,955.5,2414.8,971.9,3799.7,1544.4,663.3,1383.8,3591.5,10.3,19,2
1928,1142.8,750.4,2401.4,221.4,281.1,230.1,367.2,928.1,373.6,1440.2,1386,595.3,1241.9,3223.2,10.2,19,2
1929,3123.4,1810.5,6563.2,605,768.1,628.8,1003.7,2536.6,1020.9,4065.2,673.2,289.1,603.2,1565.5,10.2,19,2
1930,2673.5,1605.1,5617.8,517.8,657.5,538.2,859.1,2171.2,873.9,3483,555.7,516.6,677.5,1749.7,10.2,19,2
1931,3981.8,2091.7,8366.9,771.2,979.2,801.6,1279.6,3233.7,1301.5,4974.3,155.5,144.6,189.6,489.6,10.2,19,2
1932,3213.9,996.9,6753.5,622.5,790.4,647,1032.8,2610.2,1050.5,3860.4,266.1,247.4,324.4,837.8,10.2,19,2
1933,5681.6,3350.7,12886.7,1386.7,1700.3,1320.6,1992.2,4804.5,1682.4,7800.5,727.1,507.9,988.7,2223.8,10.2,19,2
1934,4348.8,2287.3,9863.8,1061.4,1301.4,1010.8,1524.9,3677.5,1287.8,5970.6,582.3,406.8,791.8,1781,10.2,19,2
1935,2298.1,1132,5207.5,634.7,747.2,542.3,826.8,1833.8,622.6,2534.9,162.9,204.9,433.7,801.4,10.3,19,2
1936,2442.6,1249.7,5535.1,674.7,794.2,576.4,878.8,1949.2,661.8,3018.9,144.9,182.2,385.7,712.8,10.5,19,2
1937,611.5,193.7,1312.5,253,271.5,163.5,145.1,330.7,148.7,747.8,122.7,63.6,144.2,330.5,11.8,19,2
1938,5578.9,2983.1,13687.1,1707.4,2027.5,1493.8,2252.9,4637.5,1567.9,8612.1,663,343.4,779.2,1785.5,10.7,19,2
2001,0,0,0,0,0,0,0,0,0,0,3370.7,0,0,3370.7,10.5,20,2
2002,2796.8,2477.4,5952,739.4,833,556.9,680.7,1830.8,1311.3,3456.6,311.6,447.2,1917.6,2676.4,10.5,20,2
2003,1393.1,1434.5,2964.7,368.3,414.9,277.4,339,911.9,653.2,1517.9,24.2,34.7,148.7,207.5,10.4,20,2
2004,3096.4,2590.2,6589.8,818.6,922.2,616.5,753.6,2027,1451.8,4195.4,359.1,24.2,124.8,508.1,10.5,20,2
2005,2702.1,2129.8,5750.5,714.3,804.8,538,657.6,1768.9,1266.9,3692.5,975.1,139.4,400.6,1515.1,10.4,20,2
2006,0,0,0,0,0,0,0,0,0,0,4657.3,0,0,4657.3,10.4,20,2
2007,2463.6,2111.3,5243,651.3,733.7,490.5,599.6,1612.8,1155.1,3219.7,626.9,42.3,217.8,887,10.8,20,2
2008,1160.1,949.6,2469,306.7,345.5,231,282.4,759.5,543.9,1444.3,70.4,9.9,67.8,148.1,10.4,20,2
2009,2413.8,1913.8,5137,638.1,718.9,480.6,587.5,1580.1,1131.7,3239.2,759.6,51.2,264,1074.8,10.7,20,2
2010,17.9,14.8,38.1,4.7,5.3,3.6,4.4,11.7,8.4,0,1927.4,272.4,1858,4057.8,10.3,20,2
2011,2127.7,1811.7,4528.1,562.5,633.7,423.6,517.8,1392.8,997.6,2658.5,728,49.1,253,1030.1,10.3,20,2
2012,2911.6,2001.9,6196.3,769.7,867.1,579.7,708.6,1906,1365.1,3504.9,218.2,31.2,89.7,339.1,11.9,20,2
2013,0,0,0,0,0,0,0,0,0,0,65,4.4,22.6,92,11.6,20,2
2101,5537.4,2560.9,10832.5,2088.4,2241,1349.3,1197.3,2729.1,1227.5,6524.1,883.3,158.3,1999.7,3041.3,11.8,21,2
2102,4687,3022.5,12795.5,2335.2,2405.5,1308.1,1450.5,3641.6,1654.6,7850.3,254.7,412.8,752.5,1419.9,11.5,21,2
2103,8863.7,3754.6,11848.6,2162.4,2227.4,1211.3,1343.2,3372.1,1532.2,8363.6,557.8,167.2,1019,1744,11.4,21,2
2104,0,0,0,0,0,0,0,0,0,0,2463.3,857.1,3456.4,6776.7,11.4,21,2
2105,3232.5,2727.8,7833.8,1205.9,1328.3,847.8,940.3,2216.4,1295,4579.9,1418.5,459.7,1560.9,3439,11.1,21,2
2106,2275.7,1604.8,5515.1,849,935.2,596.9,662,1560.4,911.7,3302,677,235.6,949.9,1862.5,11,21,2
2107,4593,2912.2,8641,1577,1624.4,883.3,979.6,2459.2,1117.4,5032,504,444.6,1835.3,2783.9,10.8,21,2
2108,1315.6,1031.5,3188.3,490.8,540.6,345.1,382.7,902.1,527.1,1821,524.8,170.1,577.5,1272.4,10.7,21,2
2109,2305.4,1696.1,5587.1,860,947.4,604.7,670.6,1580.8,923.6,3557,898.9,291.3,989.1,2179.4,11.3,21,2
2110,2368.7,1722.1,5740.4,883.6,973.4,621.3,689,1624.2,949,3108.1,818.7,265.3,900.9,1984.9,11.1,21,2
2111,0,0,0,0,0,0,0,0,0,0,716.2,232.1,788.1,1736.4,11.2,21,2
2112,7450.1,5343.2,12388.4,2260.9,2328.9,1266.4,1404.4,3525.8,1602,6889.7,2923.9,852.2,4078.9,7854.9,11.5,21,2
2201,1930.1,1181.2,3282.7,599.1,617.1,335.6,372.1,934.3,424.5,1981.2,533.1,158.2,905.6,1597,11.7,22,1
2202,4345.3,2641.1,9830.8,1114,1339.2,1007.4,1519.8,3596.3,1254,6258.4,846.6,303.1,1320.4,2470.1,12,22,1
2203,3569.8,2344.6,6287.9,849.3,917.5,561.1,653.1,1902.7,1404.2,3903.4,239.6,191.6,775.4,1206.6,11.5,22,1
2204,4012.5,2221.2,7067.6,954.7,1031.3,630.6,734.1,2138.7,1578.3,4056.8,89.8,214.5,2245.7,2550,11.3,22,1
2205,5330.1,3265.6,9388.5,1268.2,1370,837.7,975.1,2841,2096.6,5826.6,211.6,97.1,1891.5,2200.2,11.1,22,1
2206,3354.5,1541.4,5908.7,798.1,862.2,527.2,613.7,1788,1319.5,3402.5,501.7,67.5,1025.2,1594.4,10.9,22,1
2207,1160,1316.1,3318.8,448.3,484.3,296.1,344.7,1004.3,741.1,1335.2,1085.3,248.3,980.2,2313.8,11,22,1
2208,8564.8,4083.4,13939.9,2169.7,2325.9,1397.2,1701.1,4418,1928.1,8875.8,1206.9,550,1903.3,3660.2,11.1,22,1
2209,1313.6,703.9,2834.1,517.2,532.8,289.7,321.3,806.6,366.5,1522.6,563.8,129.5,525.9,1219.2,11.5,22,1
2210,0,0,0,0,0,0,0,0,0,0,6977.9,217.1,4233.6,11428.6,11.6,22,1
2211,1061.3,818.6,2148.9,366.4,383.9,218.2,250,652.4,277.9,1266.1,122.3,48.6,387.1,558,11.2,22,1
2212,880.9,463.4,1390.3,237,248.4,141.2,161.8,422.1,179.8,788.8,336.7,63.5,389.4,789.7,11,22,1
2213,1455.7,1376.1,3210.9,547.5,573.7,326.1,373.6,974.8,415.2,1991.5,559.3,0,26.2,585.5,11.2,22,1
2214,2507.7,1410.4,5077.4,865.7,907.1,515.7,590.8,1541.5,656.6,3182.3,45.8,39.5,92.3,177.6,11.2,22,1
2215,977.4,791.6,1979,337.4,353.6,201,230.3,600.8,255.9,1259.3,265.9,24.5,145.7,436,11.2,22,1
2216,2624.3,1439.1,5313.5,906,949.3,539.6,618.3,1613.2,687.1,3140.5,0,140.5,161.5,302,13.1,22,1
2217,2141.3,790.8,3295,550.5,614.3,402.7,425.1,840,462.3,2228.4,0,114.7,544.3,659,12.6,22,1
2218,4003.1,4178.3,8906.4,1508.4,1518.3,773.9,1024.5,2439.8,1641.6,5125.7,3100.9,204.2,1573.4,4878.5,12.6,22,2
2219,3109.6,2831.5,7000,1185.5,1193.3,608.3,805.2,1917.5,1290.2,3965.5,3037.9,146.8,1597.9,4782.6,12.2,22,2
2220,3906,2457.3,8805.2,1148.7,1340.6,958.1,1368.6,2962.9,1026.3,5421.2,349.8,66,404.6,820.4,12.7,22,2
2221,3769.7,2062.9,7632.7,1301.4,1363.7,775.2,888.2,2317.3,987,4983.9,166.1,31.3,192.1,389.6,12.4,22,2
2222,2028.9,1232.4,4108,700.4,733.9,417.2,478,1247.2,531.2,2213.6,278.1,15.2,81.9,375.2,12.1,22,2
2301,7143.4,3375.7,12463.2,977.9,1255.7,1044.5,1980.8,5228.2,1976.1,7648.6,346.5,354.9,1356.1,2057.4,12.9,23,1
2302,619.3,590.6,1355.9,223.4,239.8,144.5,157.1,395.4,195.7,936.2,91.5,30.3,495.1,617,12.8,23,1
2303,2044.9,1149.1,4021.4,329.3,413.5,333,650.5,1713.7,581.3,2548.5,76.7,147.6,647.1,871.4,13.7,23,1
2304,1898.8,957.6,3734.5,305.8,384,309.2,604.1,1591.5,539.8,2366.5,37.2,71.6,314,422.9,13.7,23,1
2305,6703.1,3725.8,13184.7,1079.7,1355.7,1091.8,2132.8,5618.8,1905.9,8354.1,253.7,488,2139.2,2881.1,13.8,23,1
2306,1655.4,766,3255.7,266.6,334.8,269.6,526.6,1387.4,470.6,2063.1,32.8,63.2,276.9,373,13.4,23,1
2307,4654.1,2246.1,8121,637.2,818.2,680.6,1290.7,3406.7,1287.6,4870.5,358,366.6,1400.9,2125.4,13.5,23,1
2401,2079.3,1360.5,4375,608.5,662.5,412.2,573.2,1364.7,753.9,2646.9,52.3,82.4,3579.2,3713.9,13.4,24,1
2402,0,0,0,0,0,0,0,0,0,0,439.1,180.8,2286.4,2906.3,13.1,24,1
2403,2500.6,1498.4,5186.8,721.4,785.4,488.7,679.6,1617.9,893.8,3298,227.1,61,519.9,807.9,13.7,24,1
2404,2139,1584.5,4436.6,617,671.8,418.1,581.3,1383.9,764.5,2832.6,13.2,13.5,396.4,423.1,13.2,24,1
2405,1043.6,974.1,2164.7,301.1,327.8,204,283.6,675.3,373,1264.6,294.5,79.1,674.1,1047.7,13.3,24,1
2406,1901.3,1065.9,3943.7,548.5,597.2,371.6,516.7,1230.2,679.5,2458.3,22.7,23.4,683.2,729.3,13.8,24,1
2407,2002.7,1917.2,4154,577.7,629,391.4,544.3,1295.8,715.8,2514.1,217.3,58.4,497.5,773.2,13.3,24,1
2408,118.8,77.7,250,41.2,44.2,26.6,29,72.9,36.1,151.2,29.4,17,132.9,179.4,12.2,24,1
2409,1385.1,821,2634.1,434.1,465.9,280.7,305.2,768.1,380.1,1511.8,242.8,87.9,357.7,688.4,12.6,24,1
2410,6919.6,3769.2,12646.5,2084,2236.8,1347.6,1465.2,3687.7,1825.1,7334.3,416.7,157.7,1322.5,1897,13.1,24,1
2411,2580.6,1573.9,4456.4,734.4,788.2,474.9,516.3,1299.5,643.1,2730.4,164.3,185.3,698,1047.1,12.5,24,1
2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,24,1
2413,578.3,1221.7,3990,554.9,604.2,376,522.8,1244.6,687.5,2409.9,247.2,143.2,1116.9,1507.2,12.2,24,1
2414,0,0,0,0,0,0,0,0,0,0,106.5,40.3,338.1,485,12,24,1
2415,878.3,569.3,1821.8,253.4,275.9,171.7,238.7,568.3,313.9,991.4,0,46.6,235.6,282.2,12.6,24,1
2416,5521.4,3243.6,14324.6,1688.7,1962.3,1391.5,2252.7,5273.7,1755.6,9080.9,618.2,297.9,1396.2,2312.8,11.6,24,1
2417,770,652.7,1338.5,220.6,236.7,142.6,155.1,390.3,193.2,760.9,76.2,85.9,323.6,485.6,12.1,24,1
2418,597.7,373.1,1012.7,166.9,179.1,107.9,117.3,295.3,146.1,753,48.4,54.6,205.6,308.4,12.5,24,1
2419,1203.4,673,3078.2,507.3,544.5,328,356.6,897.6,444.2,1547.8,184.2,207.7,782.4,1173.9,12,24,1
2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,24,1
2421,289.2,610.9,1995,277.5,302.1,188,261.4,622.3,343.8,1204.9,52.4,30.3,236.5,319.2,11.3,24,1
2422,1180.8,612.7,3063.5,361.2,419.7,297.6,481.8,1127.8,375.4,1942,130.1,62.7,293.7,486.6,11.3,24,1
2423,1464.2,980.4,3798.7,447.8,520.4,369,597.4,1398.5,465.6,2408.1,161.1,77.6,363.8,602.6,11.7,24,1
2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,24,1
2425,1253.8,975.4,2511.9,413.9,444.3,267.7,291,732.5,362.5,1467.6,154,173.7,654.4,981.8,11.6,24,1
2426,578.3,1221.7,3990,554.9,604.2,376,522.8,1244.6,687.5,2409.9,104.7,60.7,473.1,638.4,11.4,24,1
2427,597.5,383.2,1149.5,189.4,203.3,122.5,133.2,335.2,165.9,673.3,50.4,56.9,214.1,321.3,11.7,24,1
2501,1418.2,817.9,2687.5,456.7,491.5,298,288.5,794.4,358.3,1754,48.2,98.9,362.4,509.5,12.4,25,1
2502,439.5,202.4,993,163.6,175.6,105.8,115.1,289.6,143.3,404.2,115.7,40.8,164.3,320.9,11.7,25,2
2503,4800.4,2713.1,9097,1545.9,1663.8,1008.8,976.7,2689.1,1212.7,5653.8,477.6,980.9,3592.8,5051.1,11.6,25,2
2504,7623.8,3940.2,14447.3,2455.1,2642.4,1602.1,1551.1,4270.6,1926,8332.6,237.4,487.6,1785.8,2510.6,12.7,25,2
2505,3258.3,1672.3,6174.6,1049.3,1129.3,684.7,662.9,1825.2,823.2,3998.2,179.8,369.4,1353,1902.1,11.7,25,2
2506,826.5,642.8,1336,220.2,236.3,142.4,154.8,389.6,192.8,652.5,38.7,79.6,291.5,409.8,11.6,25,2
2507,456.9,925.1,1922.8,316.9,340.1,204.9,222.8,560.7,277.5,1197.8,172.6,294.6,1083.5,1550.6,12,25,2
3001,7143.2,2897.6,14166.9,1654,1909.7,1338.4,2242.1,5229.8,1792.9,6959.1,709.3,656.1,2098.4,3463.8,12,30,2
3002,5644.2,2713.2,12480.8,1671.1,1890.7,1274.8,1877.5,4262.1,1504.6,6240.8,356.5,607.7,1948.8,2913.2,12.7,30,2
3003,3692.2,1886.5,10023.4,1044.2,1270,973.7,1596.4,3800.5,1338.7,5152.1,148.9,170.2,545.7,864.8,12.3,30,2
3004,2525,1317.8,5008,584.7,675.1,473.1,792.6,1848.7,633.8,2459.9,170.4,157.6,504.1,832.1,11.8,30,2
3005,2287.1,1451.4,4534.9,529.4,611.3,428.4,717.7,1674.1,573.9,2228.1,167.9,155.3,496.8,820.1,11.5,30,2
3006,2025.7,1147.8,4017.4,469,541.5,379.5,635.8,1483.1,508.4,1973.5,191.3,176.9,565.8,934.1,11.2,30,2
3007,2731.7,1264.1,5418.2,632.6,730.4,511.9,857.5,2000.2,685.7,2661.3,182.8,169.1,540.8,892.7,11.6,30,2
3008,3436.6,1561.8,6814.6,795.6,918.6,643.8,1078.5,2515.7,862.4,3348,224.9,208,665.3,1098.2,12.1,30,2
3009,3070.7,1522.4,6089.5,710.9,820.9,575.3,963.7,2248,770.7,2991.5,212.5,196.5,628.5,1037.5,10.8,30,2
3010,4480.9,2346.7,9907.9,1326.6,1500.9,1012,1490.4,3383.5,1194.5,4954.5,216.9,369.7,1185.4,1772.1,10.7,30,2
3011,2594.2,1173.3,5736.3,768,869,585.9,862.9,1958.9,691.6,2868.4,107,182.4,584.8,874.3,10.6,30,2
3012,3942.8,1913.8,8719.3,1167.4,1320.9,890.6,1311.6,2977.6,1051.2,4359.6,176.1,300.2,962.6,1439,10.8,30,2
3013,2978.1,1521.7,4420.9,460.6,560.1,429.5,704.1,1676.2,590.4,4486.4,180.1,205.9,659.9,1045.9,10.6,30,2
3101,8565.5,4476.5,17812.2,1611.3,1934.1,1451.2,2804.2,7329.6,2681.7,10845.3,1964.6,658.1,2043.7,4666.2,10.7,31,3
3102,1316,1023.5,4118.2,546.7,608,395.9,697.7,1414.6,455.3,0,163.1,54.6,169.6,387.3,10.8,31,3
3103,4509.5,2166.5,9257,1043.7,1142.9,720.3,1418.8,3648.7,1282.6,5132.9,466,156.1,484.7,1106.8,10.9,31,3
3104,4013.8,2561.3,9733,952.8,1159.7,890.3,1551.7,3820.1,1358.3,5670.2,428.2,143.4,445.4,1017,11,31,3
3105,2017.6,860.4,3187.5,641.8,689.5,416.2,367.2,791.3,281.5,2160.1,696.4,233.3,724.4,1654.2,11.2,31,3
3106,3054.9,1449.7,6174,1243.2,1335.5,806.1,711.2,1532.8,545.2,4076.1,1006.2,337,1046.8,2390,11,31,3
3107,4323.4,2701.8,8326,1243.6,1365.2,865,1003.5,2488.9,1359.7,5073.7,1714.8,574.2,1783.9,4073,10.9,31,3
3108,1930,1089.2,3243.5,653.1,701.6,423.5,373.6,805.3,286.4,2229.9,482.1,161.4,501.5,1145.1,10.7,31,3
3109,939.6,564.1,2040.6,410.9,441.4,266.4,235.1,506.6,180.2,1125.7,459.5,153.8,478,1091.4,10.7,31,3
3110,2678.5,1371.8,6889,1387.2,1490.1,899.4,793.6,1710.3,608.4,4189,1062.6,355.9,1105.6,2523.9,11.3,31,3
3111,4006.3,1852.2,6682.4,1345.6,1445.4,872.5,769.8,1659,590.1,3515.2,1194.2,400,1242.5,2836.5,11.1,31,3
3201,2121.2,1387.5,3398.3,379.4,484.3,399.5,551.7,1048.7,534.6,2174.8,932,312,969.6,2213.9,11.3,32,3
3202,3434.1,3205.7,6626.4,1046.5,1072.8,575.8,790.9,1819.6,1320.7,4005.1,1126.9,377.4,1172.3,2676.7,11,32,3
3203,2578,2118.2,4984.9,787.3,807,433.2,595,1368.8,993.5,3268.8,1065.7,356.9,1108.7,2531.5,10.5,32,3
3204,0,0,0,0,0,0,0,0,0,0,268.1,89.8,279,636.9,11.3,32,3
3205,6742.3,4196.2,13919.5,1959.7,2260.2,1580.7,1888.8,4165.6,2064.4,8726.7,1655.4,554.4,1722.3,3932,10.7,32,3
3206,3194,1671.7,6594.1,928.4,1070.7,748.8,894.8,1973.4,978,4297.9,328,109.9,341.3,779.2,11.3,32,3
3207,2433.8,1826.4,5024.6,707.4,815.9,570.6,681.8,1503.7,745.2,2111.1,1688.7,565.5,1757,4011.2,11.1,32,3
3208,1711.8,687.2,3534,497.5,573.8,401.3,479.5,1057.6,524.1,2262.5,1404.8,470.4,1461.6,3336.8,10.9,32,3
3209,4833.2,3286.3,9143.2,1444,1480.3,794.5,1091.3,2510.7,1822.4,4144.6,2309.2,773.4,2402.4,5485,11.2,32,3
3210,4003.5,2958.1,7747.2,1183.7,1314.8,854,1012.5,2372.7,1009.6,4535,899.9,301.4,936.3,2137.5,11.1,32,3
3211,1942,1213.1,3361.3,530.9,544.2,292.1,401.2,923,670,2025.6,562.2,188.3,584.9,1335.4,11.5,32,3
3212,4736.1,2104.7,11272.5,1328.9,1568.6,1143.9,1853.5,4086.2,1291.3,7233.9,1178.6,394.8,1226.2,2799.7,11.5,32,3
3213,4229.8,2686,9239.7,1601.8,1758.3,1113.9,1153.7,2343.2,1268.7,5357.7,1563.9,523.8,1627.1,3714.8,10.9,32,3
3214,0,0,0,0,0,0,0,0,0,0,1894.5,634.5,1971,4500,11.8,32,3
3215,3697,1874.7,5415.8,815.1,898.1,573.5,625.7,1570.2,933.2,3034,710.2,237.9,738.9,1686.9,16.1,32,3
3216,1604.6,519,2543.7,401.7,411.8,221,303.6,698.5,507,1129,433.4,144.8,450.6,1029.1,15,32,3
3301,1208.5,888.5,2037.2,321.7,329.8,177,243.2,559.4,406,1302.8,230.8,77.3,240.1,548.2,15.5,33,3
3302,2338.5,1067.8,3929.6,600.4,666.9,433.2,513.6,1203.5,512.1,1707.6,726.1,243.2,755.4,1724.7,15.1,33,3
3303,2795.8,1165.1,5182.9,818.6,839.1,450.4,618.6,1423.2,1033,2179.1,879.1,294.4,914.5,2088.1,16.1,33,3
3304,523.6,370.5,1359.1,214.6,220,118.1,162.2,373.2,270.9,0,589.4,197.5,613.1,1399.9,15.9,33,3
3305,3933.4,1802.8,6881.2,1212.6,1326.6,834.2,930.3,1880.4,697.2,3943.1,714.6,239.5,743.1,1697.2,14.3,33,3
3306,0,0,0,0,0,0,0,0,0,0,731.1,245,760.3,1736.4,17.9,33,3
3307,2453.7,1288.1,4669.4,361,447,352.4,694.6,1933.9,880.4,2989,343.5,115,357.3,815.8,17.9,33,3
3308,2549.5,1260.8,4394.7,694.1,711.5,381.9,524.6,1206.8,875.9,2600.9,138.1,46.2,143.6,328.2,19,33,3
3309,2194.6,995.2,5379.6,849.6,870.9,467.5,642.1,1477.3,1072.2,2923.2,765.8,256.4,796.6,1818.9,19.5,33,3
3310,1160.8,1079.7,3886.9,836,856.1,458.2,446.5,791.4,498.7,1992.9,444.7,148.9,462.7,1056.4,20.3,33,3
3311,1724.7,1477.3,5774.8,1242,1271.9,680.8,663.3,1175.8,741,2807.7,531.8,178,553.3,1263.1,21.8,33,3
3312,222.2,248,744.1,160,163.9,87.7,85.5,151.5,95.5,284.7,344.6,115.4,358.5,818.5,20.4,33,3
3313,1210.6,1389.8,4053.5,871.8,892.8,477.9,465.6,825.3,520.1,1884.9,579.4,194,602.9,1376.3,19.7,33,3
3314,1286.9,861.8,4308.9,926.7,949,508,494.9,877.3,552.9,2169.6,1530.3,512.4,1592.3,3635.1,21.1,33,3
3315,1721.4,1440.9,5763.7,1239.6,1269.5,679.5,662,1173.5,739.6,2513.2,318.7,106.7,331.6,757,13.9,33,3
3316,1479.2,2085.5,4953,1065.3,1090.9,583.9,568.9,1008.4,635.5,2375.7,1095.8,366.9,1140.2,2602.9,14.6,33,3
3317,4040.7,4187.7,13529.6,2909.9,2980,1595.1,1554,2754.6,1736,7405.2,1708.7,572.1,1778,4058.9,14.3,33,3
3318,1079.6,2749.5,9659.9,2077.6,2127.6,1138.8,1109.5,1966.8,1239.5,4706.3,406.7,136.2,423.1,966,16.5,33,3
3319,464.3,423.8,1554.8,334.4,342.4,183.3,178.6,316.5,199.5,0,34.5,11.5,35.9,81.9,16.9,33,3
3320,152.6,139.3,510.8,109.9,112.5,60.2,58.7,104,65.5,0,5.1,1.7,5.3,12,16.3,33,3
3321,511.2,160.8,562.6,86,95.5,62,73.5,172.3,73.3,396.9,71.1,23.8,73.9,168.8,16,33,3
3322,3635.5,2031,6027.5,951.9,975.8,523.8,719.5,1655.2,1201.4,3388.5,644.8,216,670.8,1531.9,13.9,33,3
3401,1579.1,610.9,2181.7,372,387.6,217.2,266.2,676.2,262.5,1311.8,358.3,120.1,372.7,851,13.6,34,3
3402,1949.7,1017.6,4116.3,718.3,738.2,398.8,480.4,1153.7,627,2283.1,173.3,58.1,180.3,411.6,13.4,34,3
3403,1727.1,939.2,2764.1,471.3,491.1,275.2,337.3,856.7,332.6,1637.7,621.9,208.4,647,1477.3,14,34,3
3404,2968.7,1395.9,4973.2,322,442.4,401.9,768,2150.9,888,2932.3,418.7,140.3,435.6,994.6,13.9,34,3
3405,2776.3,1415.6,6377.3,635.2,778.7,604.6,1055,2426.5,877.2,4114.4,603.8,202.3,628.1,1434.2,13.9,34,3
3406,1331.2,678.8,3049.4,303.7,372.4,289.1,504.5,1160.3,419.5,2118.8,180,60.3,187.3,427.5,14.3,34,3
3407,2880.8,1355.3,6505.4,558.8,737.2,636.3,1105.5,2546.8,920.9,4036,483.2,162,502.9,1147.8,14.5,34,3
3408,3027.3,1519.2,6835.4,587.1,774.6,668.6,1161.5,2676,967.6,4139.7,357.7,119.9,372.3,849.8,16.9,34,3
3409,1665.9,1128.6,3762.8,323.2,426.4,368,639.4,1473.1,532.6,2716.4,111,37.2,115.5,263.7,20.6,34,3
3410,374.7,222.7,700,133.4,142.8,85.6,84,198.1,56.2,493,59,19.7,61.3,140,19.4,34,3
3411,2173.1,721.7,2839.6,484.2,504.5,282.7,346.5,880.1,341.6,1731.2,404.3,135.6,420.4,960.6,14.1,34,3
3412,1991.7,1253.2,4511.7,666.1,735.5,471.7,543.8,1353.2,741.3,2633.7,146.3,49,152.2,347.5,14.7,34,3
3413,0,0,0,0,0,0,0,0,0,0,1637.1,548.4,1703.3,3888.5,14.5,34,3
3414,1934.9,1565.4,4383.1,647.1,714.5,458.3,528.3,1314.6,720.2,2643.5,136.7,45.8,142.2,324.6,13.5,34,3
3415,3341.7,2374.8,7569.7,1117.6,1234,791.5,912.4,2270.4,1243.8,4574.7,624.6,209.5,649.6,1484,31.4,34,3
3416,2171.5,1967.6,4918.9,726.3,801.9,514.3,592.9,1475.3,808.2,2682.8,613.5,205.5,638.3,1457.2,27.3,34,3
3417,2795.3,1385.1,6331.9,934.9,1032.2,662.1,763.2,1899.1,1040.4,3792.6,888.4,297.6,924.4,2110.3,25.7,34,3
3418,912.3,471.8,1651.4,281.6,293.4,164.4,201.5,511.8,198.7,1011.2,301.2,100.9,313.3,715.5,25.2,34,3
3419,2076.3,931.8,3441.4,207.1,278.3,246,471.8,1403.5,834.7,0,207,69.3,215.3,491.8,23.9,34,3
3420,73.3,142.2,526.3,31.7,42.6,37.6,72.1,214.6,127.6,318.4,296.1,99.2,308,703.5,23.9,34,3
3421,3658.4,1681.4,5779.8,813.7,944.3,667.9,595.5,1814.5,943.9,3774.7,724.8,242.8,754.1,1721.7,23.6,34,3
3422,2803,1621.6,4768.7,832.2,855.1,462.1,556.5,1336.5,726.3,2883,828.5,277.4,862,1967.9,21,34,3
3423,4240.4,2091.6,8030.7,634.7,827.3,702.5,1315.1,3285.8,1265.3,4982.1,363.8,121.8,378.5,864.2,28.9,34,3
3424,5522,3142.3,14140.5,1772.1,2058.3,1458.5,2388.8,4772.3,1690.6,7748.5,835.1,279.7,868.8,1983.5,23,34,3
3425,0,0,0,0,0,0,0,0,0,0,2441.9,818,2540.4,5800,19.2,34,3
3426,5058.9,2601.3,11063.6,1886.4,1965.6,1101.5,1350.1,3429,1331.1,7055,296.7,99.3,308.7,704.8,17.2,34,3
3427,655.7,343.7,1374.8,242.3,265,166.7,185.9,375.7,139.3,784.4,0,0,0,0,17.9,34,3
3428,1286.8,415.6,2078.2,354.3,369.2,206.9,253.6,644.1,250,1402.8,108.5,36.4,112.9,257.8,15.1,34,3
3429,642.1,342.9,1200,204.6,213.2,119.5,146.4,371.9,144.4,733.1,101,33.9,105.1,240,17.5,34,3
3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,34,3
3501,1327.5,674.2,1908.8,291.7,323.9,210.4,249.5,584.6,248.7,1286.5,241.1,80.6,250.7,572.7,21.7,35,3
3502,3955.3,2805.8,8116,1207.6,1297.5,783.7,1024.2,2185.4,1617.6,4664.1,1316.6,441,1369.7,3127.3,21.2,35,3
3503,1780.4,736.4,2496.8,394.3,404.2,217,298,685.6,497.6,1868.7,417.3,139.8,434.1,991.3,18.6,35,3
3504,492.7,206.5,1168.5,205.9,225.3,141.7,158,319.3,118.4,779,98.4,33,102.4,233.7,20.5,35,3
