TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt
3612,12867.1,3978.4,26564.2,3937.3,4324.1,2742.2,3414.2,7542.5,4603.9,14891,2215.7,742.2,2305.1,5262.9,23.2,36,3
3613,0,0,0,0,0,0,0,0,0,0,448.3,150.2,466.4,1064.8,23,36,3
3614,851.4,263.3,1757.8,260.5,286.1,181.5,225.9,499.1,304.6,1031.9,273.3,91.5,284.3,649.3,22.3,36,3
3615,10628,3286.1,21941.5,3252.2,3571.6,2265,2820.1,6229.9,3802.7,14069.4,4815,1612.3,5008.8,11436.3,28.9,36,3
3616,0,0,0,0,0,0,0,0,0,0,4463,1494.7,4643.1,10600.7,27.1,36,3
3617,4071.1,1258.8,8404.9,1245.8,1368.1,867.6,1080.3,2386.4,1456.7,4981.1,3189.5,1068.2,3318.2,7575.8,25.1,36,3
3618,6067.4,1876,12526.1,1856.6,2039,1293,1610,3556.6,2170.9,7713.6,914.2,306.2,951.1,2171.4,27.6,36,3
3619,19525.7,6037.2,40310.8,5974.8,6561.7,4161.2,5181.1,11445.6,6986.4,25586.6,6934.7,2322.6,7214.7,16471.8,26.8,36,3
3620,2388.3,1191.5,4972.4,910.3,967.6,569.6,629.2,1267.6,628.1,2384.3,1043.4,349.5,1085.5,2478.2,30,36,3
3621,1830.5,988.1,4123.7,754.9,802.4,472.4,521.8,1051.3,520.9,2385.6,1334,446.8,1387.9,3168.6,23.7,36,3
3622,1997.7,1003.2,4186.5,766.4,814.6,479.6,529.7,1067.3,528.8,2378.8,923,309.1,960.3,2192.3,26.8,36,3
3623,10461.9,4648.3,19398.3,3540.3,3646.7,1983,2199,5520.8,2508.4,12021.6,2226.1,745.2,2315.7,5288,28.8,36,3
3624,2326.1,933.4,4219.7,770.1,793.3,431.4,478.3,1200.9,545.7,1606.1,799.3,267.8,831.5,1898.5,20.4,36,3
3625,0,0,0,0,0,0,0,0,0,0,21.1,7.1,21.9,50,17.7,36,3
3626,3024.2,1231.3,5138.4,940.7,999.9,588.7,650.1,1309.9,649,3536.8,614.2,205.7,639,1458.9,16.3,36,3
3627,4222.6,2249.7,9658.9,1216,1472.9,1121.8,1536.7,3195.4,1116.1,5756.8,1300.2,435.6,1352.5,3088,15.4,36,3
3628,4790,2074.5,8657.1,1584.9,1684.6,991.8,1095.4,2207,1093.5,4850.1,1187.9,397.9,1235.7,2821.4,14.9,36,3
3701,2120,1356.9,3923.1,680.1,725,429.8,481.3,977.9,628.9,2431.7,699.7,234.4,727.9,1661.9,13.9,37,3
3702,0,0,0,0,0,0,0,0,0,0,2084,698,2168.2,4950,14.1,37,3
3703,1479.6,592.7,3149.1,545.9,582,345,386.4,785,504.8,465.8,922.1,308.9,959.3,2190.4,13.6,37,3
3704,2996,1930.9,6683.9,1097.6,1202.7,759,860.2,1893.3,871,4121.7,1425.5,477.4,1483.1,3385.9,14.6,37,3
3705,0,0,0,0,0,0,0,0,0,0,2659.3,890.6,2766.8,6316.5,16.2,37,3
3706,1414.4,1051.8,3155.3,518.2,567.8,358.3,406.1,893.8,411.2,1879.3,438.5,146.9,456.3,1041.6,11.8,37,3
3707,3399.2,2091.9,7583.2,1245.3,1364.6,861.2,975.9,2148.1,988.2,4618.1,342.9,114.8,356.8,814.5,11.9,37,3
3708,3509.8,2367.2,7829.9,1285.8,1408.9,889.2,1007.7,2218,1020.3,4455.1,935.9,313.5,973.8,2223.1,11.5,37,3
3709,5375.1,4477.4,10343,1793.1,1911.4,1133.2,1269,2578.2,1658.1,5957.9,1655.9,554.3,1722.4,3933,11.5,37,3
3710,3218.3,4495,10092.6,1749.7,1865.1,1105.8,1238.3,2515.8,1618,3713.8,1844.3,617.9,1918.6,4380.9,11.1,37,3
3711,2472.9,1338.3,4280.5,742.1,791,469,525.2,1067,686.2,2705.8,641.3,214.9,667.2,1523.5,11.4,37,3
3712,309.6,193.9,891.9,163.3,173.5,102.2,112.8,227.4,112.7,534,116,38.8,120.7,275.5,11.3,37,3
3713,306.1,182.9,971.7,177.9,189.1,111.3,123,247.7,122.7,482.1,167,55.9,173.7,396.6,11.3,37,3
3801,3775.5,2025.4,9451.4,1114.2,1359.3,1047.3,1431.2,3350.4,1148.9,5922,622.5,208.6,647.6,1478.7,11.4,38,3
3802,6423.4,3675.7,16082,1895.9,2313,1782,2435.3,5700.9,1954.9,10075.3,1059.3,354.7,1102.1,2516.1,11.1,38,3
3803,2512.1,1175.8,5585.7,744.7,862.4,607.8,862.6,1846,662.2,3367.6,462.4,154.8,481,1098.2,11,38,3
3804,1006.2,562.3,2530.7,321.5,377.1,272,380.7,881.9,297.5,1420.1,426.1,142.7,443.3,1012.2,10.8,38,3
3805,2571.4,1405.7,6466.6,821.5,963.6,695,972.8,2253.6,760.2,3629.1,426,142.7,443.1,1011.7,10.8,38,3
3806,8192.9,5150.9,20602.9,2617.3,3070.1,2214.3,3099.3,7179.9,2422,11563.1,2237,749.6,2326.9,5313.1,11.7,38,3
3807,2627.3,1405.7,6607,839.3,984.5,710.1,993.9,2302.5,776.7,3708,435.2,145.8,452.7,1033.7,11.4,38,3
3808,4975,3092.6,12510.8,1589.3,1864.3,1344.6,1882,4359.9,1470.7,7021.5,2831.9,949,2945.7,6726.1,11.1,38,3
3809,3633.4,2108.6,9137.7,1160.8,1361.6,982.1,1374.6,3184.4,1074.2,5128.1,481.5,161.4,500.9,1143.7,11.2,38,3
3810,4734,2801.2,11907.8,1512.7,1774.4,1279.8,1791.3,4149.8,1399.8,6681.3,784.4,262.8,815.9,1863,11,38,3
3811,7450.8,4282.8,18736.2,2380.1,2791.9,2013.7,2818.5,6529.4,2202.6,10515.7,987.3,330.9,1027,2345.1,10.9,38,3
3812,2795,1686.9,7028.2,892.8,1047.3,755.3,1057.2,2449.3,826.2,3944.7,631.1,211.5,656.4,1498.9,10.8,38,3
3813,1136.4,494.2,1765,318.1,336.1,195.1,199.8,498.2,217.7,1095.4,298.1,99.9,310.1,708.1,10.7,38,3
3814,1172.5,498.3,2587.3,344.9,399.5,281.5,399.6,855.1,306.7,1561.2,198.5,66.5,206.5,471.5,10.7,38,3
3815,5548.7,3165.5,15827.4,1865.9,2181.4,1563.9,2333.4,5737.3,2145.5,9376.5,894.5,299.5,930.5,2124.4,10.6,38,3
3816,7600.5,5003.2,21680,2555.9,2988,2142.2,3196.3,7858.8,2938.9,12843.7,1414.1,473.5,1471.1,3358.4,10.6,38,3
3817,2130.6,1551.7,6078,716.5,837.7,600.6,896.1,2203.2,823.9,3600.4,415.1,139,431.8,985.9,10.5,38,3
3818,3962.8,1870.2,7715.3,830.2,1005.1,764.9,1223.6,2899.6,991.8,4840.7,1434.1,480.1,1492,3406.1,12.3,38,3
3819,5365.8,2365.1,10446.4,1124.1,1360.9,1035.7,1656.8,3926,1343,6554.4,1643,550.1,1709.4,3902.3,12.7,38,3
3820,6350.8,2853.1,12364.4,1330.5,1610.8,1225.8,1960.9,4646.8,1589.5,7757.7,651.6,218.1,677.9,1547.6,12.1,38,3
3821,1733.1,838.7,3812.2,1053,909.6,239.8,470.3,821.9,317.6,1952.9,502.3,168.2,522.5,1192.9,11.7,38,3
3822,2619.8,1226.3,5825.1,776.6,899.4,633.8,899.6,1925.1,690.6,3312.8,482.2,161.5,501.7,1145.3,11.3,38,3
3823,1247.6,602.8,2625,725.1,626.4,165.1,323.8,566,218.7,1531.3,156.9,52.6,163.2,372.7,10.9,38,3
3824,900.3,348.3,2041.7,368,388.8,225.7,231.1,576.3,251.8,985.2,215.2,72.1,223.9,511.1,11,38,3
3825,405.1,143.2,525.1,145,125.3,33,64.8,113.2,43.7,261.8,31.4,10.5,32.7,74.5,10.7,38,3
3826,27338.1,9666,35441,9789.5,8456.6,2229,4372.1,7641.1,2952.7,17669.1,4236.7,1419.9,4408.1,10062.7,10.7,38,3
3827,1214.7,2915.2,12809.1,3538.1,3056.4,805.6,1580.2,2761.7,1067.2,7482.8,1531.2,512.9,1592.9,3636.9,10.4,38,3
3828,1991.4,4779.4,21000,5800.6,5010.8,1320.8,2590.6,4527.6,1749.6,12267.7,3765.6,1261.4,3917.3,8943.7,11.5,38,3
3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,38,3
3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,38,3
3831,2560.6,1328.9,5001.1,901.3,952.4,552.9,566.1,1411.6,616.7,3064,552.9,185.3,575.3,1313.3,10.8,38,3
3901,2906.4,1984.2,5300.7,955.3,1009.5,586,600,1496.2,653.6,3045.4,844.6,282.7,878.6,2006,10.7,39,3
3902,961.8,833.3,2812.7,506.9,535.7,311,318.4,793.9,346.8,797.4,552.3,184.9,574.6,1311.8,10.4,39,3
3903,2629.4,1445.9,5301.7,994.9,998.6,504.9,578.9,1618.4,606.1,3233.6,607.6,203.4,632.1,1443.1,11.9,39,3
3904,3966.5,2665.9,7997.7,1500.7,1506.4,761.6,873.3,2441.4,914.2,4868.8,1434.1,480.2,1492,3406.2,12.1,39,3
3905,0,0,0,0,0,0,0,0,0,0,54.7,18.3,56.9,130,11.7,39,3
3906,5935.4,3502.7,11967.4,2245.7,2254.1,1139.6,1306.8,3653.3,1368,7259.4,1198.3,401.2,1246.7,2846.2,10.9,39,3
3907,4058.6,2045.8,8183.4,1535.6,1541.3,779.3,893.6,2498.1,935.5,4781.9,1376.5,460.9,1432.1,3269.5,11.4,39,3
3908,1191.9,583.9,2335.4,384.9,413.1,248.9,270.6,681,337,1465.8,538.9,180.6,560.6,1280.2,11.5,39,3
3909,5891.5,4801.1,25049.1,3726,4086.3,2583.6,3931,8153.3,2568.9,14930.7,1649.9,552.7,1716.4,3919,11.1,39,3
3910,1918.2,1556.1,4094.9,618.6,657.6,387.2,519.5,1239.1,672.8,2288.8,1507.8,505,1568.7,3581.4,11,39,3
3911,8578.8,5104.1,18313.5,2766.7,2940.9,1731.7,2323.3,5541.7,3009.1,11347.1,4424.7,1481.9,4603.3,10510,11.7,39,3
3912,9357.9,7154.3,19976.5,3018,3208,1889,2534.3,6044.9,3282.4,12807,1380.9,462.4,1436.5,3280,11.4,39,3
3913,3593.7,1039.6,4513.6,813.4,859.6,499,510.9,1274,556.6,2269.5,304.6,102,316.9,723.5,14.4,39,3
3914,1734,1512.6,3516.7,633.8,669.7,388.8,398.1,992.7,433.7,3302.2,63.1,21.1,65.6,149.8,12.5,39,3
3915,1054.3,564.9,2818.7,508,536.8,311.6,319.1,795.6,347.6,1824.6,424.3,142.1,441.3,1007.6,10.8,39,3
3916,10940.6,4549.9,20482.2,3621.1,3612.5,1793.4,2390.2,6170.6,2894.4,9044.9,2936.9,983.7,3055.4,6976.2,10.6,39,3
3917,10227.2,5535.1,19146.7,3385,3377,1676.5,2234.3,5768.3,2705.7,11514.1,3555.6,1190.9,3699.1,8445.9,10.6,39,3
3918,8657,5121.3,16207,2865.2,2858.5,1419.1,1891.3,4882.6,2290.3,10137.6,1125.9,377.1,1171.3,2674.3,10.5,39,3
3919,13404.3,7941.9,25578.6,4522.1,4511.4,2239.7,2984.9,7706,3614.6,15431,4631.9,1551.4,4818.8,11002.5,10.4,39,3
3920,2127.3,1783.6,3959.4,713.6,754.1,437.8,448.2,1117.6,488.2,2151.9,553.2,185.3,575.5,1314,10.4,39,3
3921,0,0,0,0,0,0,0,0,0,0,7577.9,2537.6,7883.1,18000,10.4,39,3
3922,625.1,624.5,1386.3,228.5,245.2,147.7,160.6,404.3,200.1,799.8,418.8,140.3,435.7,994.7,10.3,39,3
4001,1582.5,1204.9,3056.9,550.9,582.2,338,346,862.9,377,1825.8,728.4,244,757.7,1729.9,10.3,40,3
4002,2367,1769.9,5944.5,1071.3,1132.1,657.2,672.9,1677.9,733,2591.3,1215.9,407.2,1265.1,2888.1,11.9,40,3
4003,1662,1212.6,3409.3,614.4,649.3,376.9,385.9,962.3,420.4,2076.5,2184.5,731.4,2272.9,5189,11.3,40,3
4004,9189.4,5779.8,18252.8,2684.6,2888.6,1750.3,2254.7,5401.6,3273,11804.9,2010.4,673.3,2091.8,4775.3,11,40,3
4005,2282.6,1511.3,4534,666.8,717.5,434.8,560.1,1341.8,813,2672.9,162.6,54.5,169.2,386.2,10.9,40,3
4006,0,0,0,0,0,0,0,0,0,0,4716.3,1579.5,4906.8,11202.4,10.3,40,3
4007,5261.6,3011.3,10451.1,1537.1,1653.9,1002.2,1291,3092.8,1874,6401.5,3140.6,1051.8,3267.4,7459.7,11.4,40,3
4008,0,0,0,0,0,0,0,0,0,0,2799.7,937.6,2912.8,6650,11.5,40,3
4009,7169.3,4506.6,15085,2218.6,2387.3,1446.6,1863.4,4464.2,2704.9,9106.7,1028.1,344.3,1069.7,2442,11.2,40,3
4010,11056.6,6935.5,21961.5,3230,3475.5,2106,2712.9,6499.2,3938,14288.1,3695,1237.3,3844.3,8776.7,10.8,40,3
4011,8868.3,6050.1,17615,2590.8,2787.7,1689.2,2176,5212.9,3158.6,10509.1,2685.1,899.3,2793.6,6377.7,11.1,40,3
4012,8938.5,5111.1,17754.5,2611.3,2809.7,1702.6,2193.2,5254.1,3183.6,10976.4,1443.4,483.4,1501.7,3428.4,12,40,3
4013,7847.1,4795.9,15586.5,2292.4,2466.6,1494.7,1925.4,4612.6,2794.9,9214.7,1169.6,391.8,1216.9,2778.2,12.4,40,3
4014,14579,8689,28957.9,4259,4582.7,2776.9,3577.1,8569.6,5192.5,17498.8,4525.5,1515.8,4708.4,10749.2,12.6,40,3
4015,9399.9,7540.4,18670.9,2746,2954.7,1790.4,2306.4,5525.3,3347.9,11102,6621.7,2217.9,6889.3,15728.3,11.7,40,3
4016,18930.1,11182.7,37600.6,5530.2,5950.5,3605.7,4644.7,11127.3,6742.3,22598.1,4494.6,1505,4676.1,10675.9,10.2,40,3
4017,8166.9,4618.3,17584.9,2173.6,2513.6,1766.8,2636.5,6268.9,2225.5,10420.6,1605.2,537.7,1670.2,3812.6,11.7,40,3
4018,2903.1,1358.9,6251.9,772.8,893.7,628.2,937.3,2228.7,791.2,3704.2,470,157.4,489.1,1116.4,11.7,40,3
4019,7959.1,4998.5,17137.2,2118.3,2449.6,1721.9,2569.4,6109.3,2168.8,10155.5,1593,533.6,1657.6,3783.8,14.5,40,3
4020,2656.6,1144.1,5264.2,650.7,752.5,528.9,789.3,1876.6,666.2,3394.5,469,157.1,488,1113.9,12.5,40,3
4021,7102.9,2814.3,14071,1522.2,1864.9,1446.6,2168.3,5189.8,1879.3,9075.6,1204.9,403.6,1253.7,2861.9,12.6,40,3
4022,3410.8,1791.1,7094.7,1278.6,1351.2,784.4,803.1,2002.6,874.9,3175.9,1409.2,471.9,1466,3347.3,12.4,40,3
