Year,Scenario,TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt,schoolage,pensioner,Students
2040,2040_max,3314,1254.5,947.1,4735.3,990.1,1028.2,571.4,541.1,1013.3,591.2,2384.3,1637.6,548.3,1703.9,3889.9,21.1,33,3,1530,290,97.88
2040,2040_max,3315,1678.1,1583.5,6334,1324.3,1375.4,764.3,723.8,1355.4,790.8,2761.9,474.8,159,494,1127.8,13.9,33,3,1950,300,130.93
2040,2040_max,3316,2763,4391.3,10429.3,2180.6,2264.6,1258.4,1191.8,2231.8,1302,5002.5,1662.1,556.5,1729.5,3948.1,14.6,33,3,1130,460,112.52
2040,2040_max,3317,2273.1,2655.7,8579.9,1793.9,1863.1,1035.2,980.5,1836,1071.1,4696,1469.1,491.9,1528.7,3489.7,14.3,33,3,1240,430,113.27
2040,2040_max,3318,1106.5,1515.2,5323.5,1113.1,1156,642.3,608.4,1139.2,664.6,704.3,303.9,101.8,316.1,721.8,16.5,33,3,0,0,0
2040,2040_max,3319,452.7,465.8,1708.6,357.2,371,206.2,195.3,365.6,213.3,0,51.4,17.2,53.5,122.1,16.9,33,3,370,90,35.32
2040,2040_max,3320,148.7,153,561.4,117.4,121.9,67.7,64.2,120.1,70.1,0,17,5.7,17.7,40.5,16.3,33,3,90,30,11.6
2040,2040_max,3321,449.3,159,556.6,81.7,92.7,62.9,72.4,176.2,70.6,392.6,95.3,31.9,99.2,226.4,16,33,3,60,10,0
2040,2040_max,3322,3139.4,1977.2,5867.7,891.5,931.7,526.1,696.9,1672.2,1149.1,3298.6,772.3,258.7,803.3,1834.6,13.9,33,3,670,180,0
2040,2040_max,3401,1258.6,548,1957.2,322,341.6,200.3,237.7,626.9,228.7,1176.8,367.6,123.2,382.4,873.1,13.6,34,3,240,130,0
2040,2040_max,3402,1743.5,1025.8,4149.7,699.3,731.2,413.6,481.8,1206.2,617.7,2301.6,231.7,77.6,241,550.2,13.4,34,3,440,120,0
2040,2040_max,3403,1524.4,934.5,2750.3,452.5,480.1,281.4,334,881,321.4,1629.5,634,212.5,659.6,1506,14,34,3,510,210,0
2040,2040_max,3404,2491.7,1320.8,4705.4,375.8,482,400.3,723.6,1973.8,750,2774.4,542,181.6,563.8,1287.3,13.9,34,3,900,380,102
2040,2040_max,3405,2060.4,1184.3,5335.4,612.1,723.3,528.6,879.1,1960.6,631.7,3442.2,609.5,204.2,634,1447.8,13.9,34,3,1068,180,169.8
2040,2040_max,3406,1146.3,658.9,2960.2,339.6,401.3,293.3,487.8,1087.8,350.5,2056.8,210.8,70.7,219.4,500.7,14.3,34,3,824,120,113.2
2040,2040_max,3407,2528.8,1341.2,6437.5,650.2,816.2,657.1,1089.7,2436.4,788,3993.9,577,193.4,600.5,1370.5,14.5,34,3,1462.8,294.4,196.88
2040,2040_max,3408,2247.1,1271.2,5719.7,577.7,725.2,583.8,968.2,2164.7,700.1,3464,361.2,121.1,375.9,858,16.9,34,3,1113,224,149.8
2040,2040_max,3409,1292.8,987.4,3291.9,332.5,417.4,336,557.2,1245.9,402.9,2376.5,117.2,39.3,122,278.3,20.6,34,3,433.2,121.6,81.32
2040,2040_max,3410,257.1,172.3,541.4,99.9,108.8,67.7,64.7,158.8,41.6,381.3,61.8,20.7,64.3,146.8,19.4,34,3,70,0,0
2040,2040_max,3411,1972.2,737.2,2900.6,477.2,506.3,296.8,352.3,929.1,338.9,1768.3,485.8,163,505.2,1154.3,14.1,34,3,330,100,0
2040,2040_max,3412,2149,1524.4,5487.7,777.4,877.5,589,658.2,1703,882.7,3203.4,174,58.3,181,413.3,14.7,34,3,1270,180,130.32
2040,2040_max,3413,0,0,0,0,0,0,0,0,0,0,1729.7,579.4,1799.7,4108.5,14.5,34,3,0,0,0
2040,2040_max,3414,1896,1729.2,4841.7,685.8,774.2,519.6,580.7,1502.5,778.8,2920.1,204.7,68.6,213,486.2,13.5,34,3,740,660,126.6
2040,2040_max,3415,4436.5,3554.2,11329,1604.8,1811.5,1215.9,1358.8,3515.7,1822.2,6846.6,1267.4,425.1,1318,3011.2,31.4,34,3,1210,360,148.89
2040,2040_max,3416,2127.8,2173.4,5433.6,769.7,868.8,583.2,651.7,1686.2,874,2963.5,918.8,307.8,956,2182.4,27.3,34,3,680,1070,142.08
2040,2040_max,3417,2289,1278.6,5845.2,828,934.7,627.3,701.1,1813.9,940.2,3501.1,1183.3,396.4,1231.1,2810.5,25.7,34,3,910,280,107.1
2040,2040_max,3418,822.3,479.5,1678.1,276.1,292.9,171.7,203.8,537.5,196.1,1027.5,338.4,113.3,352,803.8,25.2,34,3,240,70,30
2040,2040_max,3419,1826.2,923.9,3412.2,256.9,321.9,258.4,465.5,1347.1,762.3,0,247.7,83,257.6,588.3,23.9,34,3,0,0,0
2040,2040_max,3420,141.7,142.2,526.3,39.6,49.6,39.9,71.8,207.8,117.6,64.9,320.4,107.3,333.3,761,23.9,34,3,520,500,124
2040,2040_max,3421,4140,2144.9,7373.2,993.9,1181.6,872.4,755.3,2391.3,1178.6,4815.3,984.3,329.7,1024.1,2338.1,23.6,34,3,1490,610,280
2040,2040_max,3422,2633.8,1717.8,5051.3,851.2,890.1,503.4,586.5,1468.2,751.9,3053.9,999,334.5,1039.4,2373.1,21,34,3,510,220,0
2040,2040_max,3423,3708.8,2062.2,7918.1,745.5,922.3,726.3,1291.5,3136.6,1095.9,4912.3,793,265.5,824.9,1883.6,28.9,34,3,1510,520,187
2040,2040_max,3424,4314.4,2767.7,12454.6,1749.1,1980.6,1337.6,2095.7,4041.1,1250.4,6824.7,942.5,315.7,980.6,2238.7,23,34,3,2660,290,190
2040,2040_max,3425,0,0,0,0,0,0,0,0,0,0,2694.5,902.6,2803.2,6400,19.2,34,3,0,0,0
2040,2040_max,3426,4044,2344.2,9970,1640.2,1740.2,1020.2,1210.8,3193.7,1164.9,6357.6,591.5,198,615.5,1405.1,17.2,34,3,1980,260,197
2040,2040_max,3427,575.9,340.3,1361.1,231.7,258.1,168.8,183.2,386.1,133.2,776.5,0,0,0,0,17.9,34,3,260,50,0
2040,2040_max,3428,815.2,296.8,1484.2,244.2,259.1,151.9,180.3,475.4,173.4,1001.9,90.4,30.3,94,214.7,15.1,34,3,180,10,0
2040,2040_max,3429,565.4,340.3,1191.2,196,207.9,121.9,144.7,381.6,139.2,727.7,136,45.6,141.4,323,17.5,34,3,290,30,0
2040,2040_max,3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,34,3,0,0,0
2040,2040_max,3501,1200.2,687.1,1945.5,285.6,324.1,219.8,253.1,616.1,246.8,1311.2,333.2,111.4,346.5,791.3,21.7,35,3,300,80,0
2040,2040_max,3502,3523,2817.3,8149.3,1163.7,1277.5,809.4,1023.6,2279,1596,4683.2,1477.2,494.8,1536.9,3508.9,21.2,35,3,1260,390,48
2040,2040_max,3503,1184,551.3,1868.9,284,296.8,167.6,222,532.6,366,1398.8,385.4,129.1,400.9,915.4,18.6,35,3,200,0,48
2040,2040_max,3504,440.7,208.2,1178,200.5,223.4,146.1,158.6,334.1,115.3,785.3,134.5,45,139.9,319.4,20.5,35,3,150,0,0
2040,2040_max,3505,534.7,225.6,789.5,134.4,149.7,97.9,106.3,224,77.3,447.1,90.1,30.2,93.8,214.1,27.7,35,3,40,40,0
2040,2040_max,3506,5419.2,3012.9,13458.4,2044.9,2137,1206.7,1598.6,3835.6,2635.7,8002.3,1126.4,377.3,1172.1,2675.8,27.3,35,3,2184.34,328.16,245.78
2040,2040_max,3507,2683.9,1805.1,6663.9,1012.5,1058.1,597.5,791.5,1899.2,1305.1,3612,367.3,123.1,382.2,872.6,24.8,35,3,1564.9,235.1,176.08
2040,2040_max,3508,2229.6,1194.2,5536.9,841.3,879.2,496.4,657.7,1578,1084.4,3568.9,594.5,199.1,618.5,1412.1,23.6,35,3,1662.7,249.8,187.09
2040,2040_max,3509,1820,1054.6,4520.1,686.8,717.7,405.3,536.9,1288.2,885.2,2582.2,425.3,142.5,442.5,1010.3,22.1,35,3,978.06,146.94,110.05
2040,2040_max,3510,4142.2,2375.3,8770.3,921,1085.7,789.9,1358.8,3409.9,1205,5496.4,924.4,309.6,961.8,2195.7,21,35,3,1430,380,208
2040,2040_max,3511,2013.8,1271,4225.7,789.3,861,538,464.6,1108.5,464.2,2626.3,482.4,161.6,501.9,1145.8,27.8,35,3,660,150,0
2040,2040_max,3512,2267.4,908.1,5138.5,959.9,1047,654.3,564.9,1348,564.4,2428.3,586.6,196.5,610.3,1393.3,18.8,35,3,1010,210,133
2040,2040_max,3513,0,0,0,0,0,0,0,0,0,0,1543.6,516.9,1605.7,3666.7,21.2,35,3,0,0,0
2040,2040_max,3514,5000.4,4052.4,13587.6,2103.3,2313.4,1471.9,1650.1,3904.1,2144.7,7789.4,1166,390.5,1213,2769.5,19.9,35,3,1510,640,148.15
2040,2040_max,3515,3643.8,2748.1,9901.3,1532.7,1685.8,1072.6,1202.5,2844.9,1562.9,5253.7,1767.1,591.8,1838.5,4197.5,22.7,35,3,2150,730,186.1
2040,2040_max,3516,3527.1,2791.1,9584.2,1483.6,1631.8,1038.2,1163.9,2753.8,1512.8,5517.6,4500.2,1507.1,4681.8,10689.4,24.3,35,3,420,360,50.36
2040,2040_max,3517,2540.1,2253.8,6902.2,1068.4,1175.2,747.7,838.2,1983.2,1089.5,4149.8,669.7,224.3,696.8,1590.8,24.5,35,3,930,630,112.63
2040,2040_max,3518,1859.7,1724,5053.5,782.3,860.4,547.4,613.7,1452,797.7,3089.2,451.8,151.3,470,1073.2,27.7,35,3,720,720,104.85
2040,2040_max,3519,2563.5,2252.3,6965.7,1078.3,1186,754.6,845.9,2001.4,1099.5,4303.1,500.4,167.6,520.6,1188.6,29.7,35,3,1310,460,129.42
2040,2040_max,3520,4758.5,3859.8,12930.3,2001.6,2201.5,1400.7,1570.3,3715.2,2041,7686.6,1476.1,494.5,1535.6,3506.1,31.7,35,3,1840,1080,204.58
2040,2040_max,3521,2163.5,1951.2,5879,910,1001,636.8,714,1689.2,928,3438.7,1066.7,357.2,1110,2533.9,20.1,35,3,1010,490,92.93
2040,2040_max,3522,0,0,0,0,0,0,0,0,0,0,1092.5,366,1136.5,2594.9,17.4,35,3,0,0,0
2040,2040_max,3523,1495.8,1052.5,3295.8,689.1,715.7,397.7,376.6,705.3,411.5,1590.8,1489,499,1548.9,3536.9,28.8,35,3,580,190,0
2040,2040_max,3524,2187.4,2121.5,4603,657.3,721.6,457.2,578.2,1287.3,901.5,2568,1134.6,380.2,1180.5,2695.1,24.4,35,3,540,450,0
2040,2040_max,3525,0,0,0,0,0,0,0,0,0,0,715.7,239.8,744.6,1700,27,35,3,0,0,0
2040,2040_max,3526,3456.4,1616.2,6286.6,897.7,985.5,624.4,789.7,1758.1,1231.2,3752.3,999.5,334.9,1039.9,2374.3,25.6,35,3,940,280,35
2040,2040_max,3527,2351.3,1450.1,6162.7,1390.6,1376.8,667.6,649.8,1271.5,806.4,2937.4,718.3,240.6,747.5,1706.3,28.5,35,3,1250,420,90
2040,2040_max,3528,5083.6,2770.8,8532.9,1593.9,1738.7,1086.5,938.1,2238.4,937.3,5316.7,1351.6,452.8,1405.9,3210.8,25,35,3,1460,440,228
2040,2040_max,3529,1952.1,1117.7,4051.6,330.5,423.6,351.4,633.1,1642.8,670.1,2539.6,361.1,120.9,375.7,857.8,22.1,35,3,730,300,149
2040,2040_max,3530,983.7,1251.2,2665.5,380.6,417.8,264.8,334.8,745.4,522,1789,958.1,320.8,996.9,2275.9,24.6,35,3,230,230,0
2040,2040_max,3531,1465.6,1729,5108.6,729.5,800.8,507.4,641.7,1428.7,1000.5,2917.2,1525.7,510.8,1587.4,3624,25.1,35,3,540,680,37
2040,2040_max,3532,1975,1552.3,4161.7,594.3,652.4,413.4,522.8,1163.9,815,2562.4,665,222.7,691.9,1579.6,25.3,35,3,570,400,70
2040,2040_max,3601,2979.7,1741.2,7801,1135.7,1236.9,770.2,1107.3,2674.2,876.8,4110,379.1,127,394.3,900.4,24.6,36,3,1890,260,163
2040,2040_max,3602,5699.4,3293.4,13957.8,1784.7,2053.2,1429.3,1997.4,4984.8,1708.4,8005.5,1102.1,369.3,1146.5,2617.8,28.4,36,3,3140,560,356
2040,2040_max,3603,898.8,601,2508.2,468.5,511.1,319.4,275.8,658,275.5,1256.5,102.5,34.3,106.6,243.6,27.4,36,3,1240,370,95
2040,2040_max,3604,3409.2,1739.6,7389.2,1304.3,1366.1,775.8,833.3,2179.8,929.9,4378.7,1265.4,423.6,1316.5,3005.5,26.3,36,3,1300,240,123
2040,2040_max,3605,2373.4,1284.4,5359.8,1001.2,1092.1,682.4,589.3,1406,588.7,3116.2,917.8,307.5,954.8,2180,26.6,36,3,1010,240,0
2040,2040_max,3606,2103,1101.7,5683.9,733.3,844.7,589.6,877.8,2033.7,604.8,3218.9,507.3,170,527.9,1204.9,27,36,3,1210,130,74
2040,2040_max,3607,0,0,0,0,0,0,0,0,0,0,3858.9,1292.8,4013.7,9166.7,27.4,36,3,0,0,0
2040,2040_max,3608,254.7,128.4,770.3,97.2,114.2,82.7,119.6,270,86.6,466.4,63.2,21.1,65.7,150,25.1,36,3,200,40,0
2040,2040_max,3609,4846.9,1648.2,11005.3,1565.2,1757.2,1166.5,1408.1,3239.2,1869.2,6921.2,1629.5,545.9,1695.3,3870.5,20.7,36,3,1530,1650,285.35
2040,2040_max,3610,0,0,0,0,0,0,0,0,0,0,1485.3,497.6,1545.3,3528,18.7,36,3,0,0,0
2040,2040_max,3611,0,0,0,0,0,0,0,0,0,0,534.9,179.2,556.5,1270.5,20.6,36,3,0,0,0
2040,2040_max,3612,10641.4,3709.1,24766,3522.4,3954.3,2625,3168.7,7289.3,4206.4,13883,1972.8,660.9,2052.4,4685.9,23.2,36,3,1860,880,253.64
2040,2040_max,3613,0,0,0,0,0,0,0,0,0,0,407.5,136.5,424,968,23,36,3,0,0,0
2040,2040_max,3614,638,222.4,1484.8,211.2,237.1,157.4,190,437,252.2,871.7,242.9,81.3,252.7,577,22.3,36,3,260,60,38.5
2040,2040_max,3615,6428.9,2240.8,14962.3,2128,2389,1585.9,1914.3,4403.8,2541.3,9594.1,3135.7,1050,3262,7447.8,28.9,36,3,1390,860,231.97
2040,2040_max,3616,0,0,0,0,0,0,0,0,0,0,3633.5,1216.9,3780.2,8630.4,27.1,36,3,0,0,0
2040,2040_max,3617,3050.6,1063.3,7099.8,1009.8,1133.6,752.5,908.4,2089.7,1205.9,4207.6,2573,861.8,2676.9,6111.6,25.1,36,3,1050,970,184.08
2040,2040_max,3618,4546.5,1584.7,10581.1,1504.9,1689.4,1121.5,1353.8,3114.3,1797.1,6515.9,737.5,247,767.3,1751.8,27.6,36,3,1730,1120,274.35
2040,2040_max,3619,7179.8,2502.5,16709.7,2376.5,2668,1771.1,2137.9,4918.1,2838,10606.2,2059,689.6,2142.1,4890.6,26.8,36,3,1270,370,150.11
2040,2040_max,3620,1996.2,1122.7,4685.3,829.7,897.1,549.7,590.1,1243.1,575.6,2246.6,975.3,326.7,1014.7,2316.6,30,36,3,570,490,31
2040,2040_max,3621,1355.8,825,3443,609.7,659.3,404,433.6,913.5,423,1991.8,1198.9,401.5,1247.3,2847.6,23.7,36,3,340,340,0
2040,2040_max,3622,1614.8,914.1,3814.9,675.5,730.5,447.6,480.5,1012.2,468.6,2167.7,842.9,282.3,876.9,2002,26.8,36,3,610,250,0
2040,2040_max,3623,3647.5,1826.9,7624.1,1345.7,1409.5,800.5,859.8,2249.1,959.5,4724.9,791.5,265,823.4,1880.3,28.8,36,3,1190,340,68
2040,2040_max,3624,1722.8,779.4,3523.2,621.9,651.4,369.9,397.3,1039.3,443.4,1341,660.7,221.3,687.4,1569.3,20.4,36,3,410,300,0
2040,2040_max,3625,0,0,0,0,0,0,0,0,0,0,21.1,7.1,21.9,50,17.7,36,3,0,0,0
2040,2040_max,3626,2378.5,1091.7,4555.7,806.7,872.3,534.5,573.8,1208.8,559.6,3135.7,520,174.2,541,1235.3,16.3,36,3,840,90,87
2040,2040_max,3627,3362.6,2019.6,8670.8,1222.7,1439,1044,1373.8,2755.6,835.9,5167.9,1076.3,360.6,1119.7,2556.3,15.4,36,3,1920,230,132
2040,2040_max,3628,3740.1,1826,7620.3,1349.4,1459.1,894.1,959.7,2021.9,936.1,4269.2,972.9,325.9,1012.1,2310.7,14.9,36,3,1170,460,0
2040,2040_max,3701,1670.4,1205.2,3484.6,583.2,633.1,391.4,425.5,904.8,546.5,2159.9,604.9,202.7,629.3,1436.8,13.9,37,3,340,210,0
2040,2040_max,3702,0,0,0,0,0,0,0,0,0,0,1698.1,568.8,1766.7,4033.3,14.1,37,3,0,0,0
2040,2040_max,3703,1148.9,518.8,2756.6,461.4,500.9,309.6,336.6,715.8,432.4,407.7,839.6,281.3,873.4,1994.3,13.6,37,3,270,220,0
2040,2040_max,3704,2323,1687.8,5842.2,924.4,1033.1,679.6,748.5,1715.6,741.1,3602.7,1189.9,398.5,1238,2826.5,14.6,37,3,1160,300,143.61
2040,2040_max,3705,0,0,0,0,0,0,0,0,0,0,1895.9,635,1972.6,4503.5,16.2,37,3,0,0,0
2040,2040_max,3706,1231.8,1032.6,3097.8,490.1,547.8,360.4,396.9,909.7,392.9,1845,411.2,137.7,427.8,976.6,11.8,37,3,470,230,66.35
2040,2040_max,3707,2612.4,1812.4,6570,1039.5,1161.8,764.3,841.7,1929.3,833.4,4001.1,283.7,95,295.2,673.9,11.9,37,3,1340,480,172.9
2040,2040_max,3708,2751.9,2092.3,6920.7,1095,1223.8,805.1,886.6,2032.3,877.9,3937.8,790,264.6,822,1876.6,11.5,37,3,1320,520,155.14
2040,2040_max,3709,2688.8,2524.9,5832.5,976.2,1059.7,655.1,712.2,1514.5,914.8,3359.8,1082.1,362.2,1125.6,2570.2,11.5,37,3,590,450,0
2040,2040_max,3710,1871.3,2946.4,6615.6,1107.2,1202,743.1,807.8,1717.8,1037.6,2434.4,1356.5,454.5,1411.2,3222.2,11.1,37,3,530,240,77
2040,2040_max,3711,1966.6,1199.8,3837.5,642.3,697.2,431.1,468.6,996.5,601.9,2425.8,544.5,182.4,566.4,1293.4,11.4,37,3,490,150,0
2040,2040_max,3712,278.1,196.3,903.1,159.9,172.9,106,113.7,239.6,110.9,540.7,115.7,38.7,120.4,274.8,11.3,37,3,210,10,0
2040,2040_max,3713,275,185.2,984,174.2,188.4,115.4,123.9,261.1,120.9,488.2,166.4,55.7,173.1,395.3,11.3,37,3,280,0,0
2040,2040_max,3801,3078.5,1861.8,8687.7,1155.5,1366.5,999.7,1309.8,2966.6,889.6,5443.5,527.7,176.8,548.9,1253.4,11.4,38,3,2182.22,244.44,136.89
2040,2040_max,3802,4636.3,2990.8,13085.3,1740.4,2058.2,1505.7,1972.9,4468.2,1339.9,8197.9,794.8,266.1,827,1887.8,11.1,38,3,2727.78,305.56,171.11
2040,2040_max,3803,2097.6,1106.8,5258,780.5,882.6,594.5,808.5,1669.2,522.6,3170,401.4,134.4,417.5,953.3,11,38,3,993.55,103.23,0
2040,2040_max,3804,823.5,518.8,2335,331.9,379.4,260.9,349.7,783.3,229.8,1310.3,362.6,121.4,377.2,861.2,10.8,38,3,732,74.8,43.8
2040,2040_max,3805,2104.6,1297,5966.5,848.1,969.4,666.7,893.6,2001.6,587.1,3348.4,362.4,121.4,377,860.8,10.8,38,3,1870.67,191.16,111.93
2040,2040_max,3806,7083.6,5020.4,20081.1,2854.5,3262.8,2243.7,3007.6,6736.5,1976,11270.3,2010.5,673.7,2091.4,4775.3,11.7,38,3,1952,199.47,116.8
2040,2040_max,3807,2150.3,1297,6096.1,866.6,990.5,681.1,913,2045,599.9,3421.2,370.3,124.1,385.2,879.5,11.4,38,3,1911.33,195.31,114.37
2040,2040_max,3808,4071.9,2853.5,11543.3,1640.9,1875.5,1289.8,1728.8,3872.4,1135.9,6478.5,2409.5,807.4,2506.3,5722.8,11.1,38,3,3619.33,369.84,216.57
2040,2040_max,3809,2973.9,1945.5,8431.1,1198.5,1369.9,942,1262.7,2828.3,829.6,4731.5,409.7,137.3,426.2,973.1,11.2,38,3,2643.33,270.11,158.17
2040,2040_max,3810,2277.5,1519.2,6458,918,1049.3,721.6,967.2,2166.4,635.5,3623.5,392.3,131.5,408,931.7,11,38,3,691.33,70.64,41.37
2040,2040_max,3811,5229.8,3388.8,14825.2,2107.4,2408.8,1656.5,2220.4,4973.4,1458.8,8320.7,720.4,241.4,749.4,1711.1,10.9,38,3,2846.67,290.89,170.33
2040,2040_max,3812,2287.6,1556.4,6484.7,921.8,1053.6,724.5,971.2,2175.4,638.1,3639.6,536.9,179.9,558.5,1275.3,10.8,38,3,2033.33,207.78,121.67
2040,2040_max,3813,444.1,217.7,777.6,135.5,145.7,88.1,87.6,227.6,93.2,482.6,117.4,39.3,122.1,278.8,10.7,38,3,70,10,0
2040,2040_max,3814,950,455.2,2363.2,350.8,396.7,267.2,363.4,750.2,234.9,1426,167.2,56,173.9,397.1,10.7,38,3,829.89,78.82,0
2040,2040_max,3815,4328.3,2783.7,13918,1851.2,2105.6,1434.5,2042.8,4863.9,1620.1,8245.3,725.3,242.9,754.6,1722.6,10.6,38,3,3672.58,614.52,204.19
2040,2040_max,3816,5646.6,4190.2,18157,2415,2747,1871.4,2664.9,6345.3,2113.5,10756.6,1092.1,365.7,1136.1,2593.7,10.6,38,3,2273.5,380.41,126.41
2040,2040_max,3817,1780.8,1462.1,5726.9,761.7,866.4,590.2,840.5,2001.3,666.6,3392.4,360.7,120.8,375.2,856.6,10.5,38,3,1643.92,275.07,91.4
2040,2040_max,3818,3015.3,1604.2,6617.9,812.2,951.3,684.3,1045.2,2401,724,4152.2,1134.3,379.8,1180.1,2694.2,12.3,38,3,1182.32,170.46,116.05
2040,2040_max,3819,4187.9,2081,9191.3,1128,1321.2,950.4,1451.6,3334.6,1005.5,5766.9,1333,446.3,1386.9,3166.1,12.7,38,3,1898.87,273.77,186.38
2040,2040_max,3820,4891.5,2477.3,10735.6,1317.5,1543.1,1110,1695.5,3894.9,1174.5,6735.7,521.7,174.7,542.8,1239.1,12.1,38,3,2328.81,335.76,228.58
2040,2040_max,3821,1495.1,815.6,3707.4,1001.8,873.1,243.4,455.2,837.8,296,1899.2,450.4,150.8,468.6,1069.7,11.7,38,3,750,170,0
2040,2040_max,3822,1982,1045.9,4968,737.4,833.9,561.7,763.9,1577.2,493.8,2825.4,379.2,127,394.5,900.7,11.3,38,3,1284.3,147.96,0
2040,2040_max,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,38,3,0,0,0
2040,2040_max,3824,789.7,344.4,2018.8,351.7,378.2,228.8,227.3,590.8,241.9,974.2,196.2,65.7,204.1,466,11,38,3,510,30,0
2040,2040_max,3825,351.1,139.7,512.4,138.5,120.7,33.6,62.9,115.8,40.9,255.4,29.2,9.8,30.4,69.5,10.7,38,3,125,20,0
2040,2040_max,3826,18899.3,7521.3,27577.3,7452.1,6494.4,1810.7,3385.9,6232.3,2201.9,13748.7,3148.4,1055.2,3275.7,7477.8,10.7,38,3,125,20,0
2040,2040_max,3827,1128.5,1230.7,5407.5,1461.2,1273.5,355.1,663.9,1222.1,431.8,424.5,617.4,206.8,642.2,1466.3,10.4,38,3,0,0,0
2040,2040_max,3828,2739.1,2987.1,13125,3546.7,3090.9,861.8,1611.5,2966.2,1048,1030.3,2247.6,752.9,2338.2,5338.4,11.5,38,3,0,0,0
2040,2040_max,3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,38,3,0,0,0
2040,2040_max,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,38,3,0,0,0
2040,2040_max,3831,1749.3,1023.4,3851.5,671,721.5,436.5,433.7,1127.2,461.6,2359.7,385.2,129.1,400.7,914.8,10.8,38,3,700,150,39
2040,2040_max,3901,2232.9,1718.5,4590.9,799.8,860,520.3,517,1343.6,550.2,2637.6,701.4,234.8,729.7,1665.9,10.7,39,3,740,190,0
2040,2040_max,3902,400.4,391.1,1320,230,247.3,149.6,148.6,386.3,158.2,374.2,278.5,93.2,289.7,661.5,10.4,39,3,280,40,0
2040,2040_max,3903,2049.5,1270.5,4658.5,846.2,862.9,456.5,506,1470.5,516.4,2841.3,509.9,170.7,530.4,1211,11.9,39,3,1170,290,0
2040,2040_max,3904,3008,2279,6837.1,1242,1266.5,670,742.6,2158.2,757.9,4162.3,1170.8,392,1218.1,2780.9,12.1,39,3,1080,290,0
2040,2040_max,3905,0,0,0,0,0,0,0,0,0,0,54.7,18.3,56.9,130,11.7,39,3,0,0,0
2040,2040_max,3906,4079.8,2714.1,9273.3,1684.5,1717.8,908.7,1007.2,2927.2,1027.9,5625.1,917.8,307.3,954.8,2179.9,10.9,39,3,1270,430,0
2040,2040_max,3907,2015.5,1145.3,4581.3,832.2,848.6,448.9,497.6,1446.1,507.8,2677.1,950.7,318.3,989.1,2258.1,11.4,39,3,690,70,0
2040,2040_max,3908,458.4,253.1,1012.5,160.8,175.9,110.7,116.7,305.8,142.6,635.5,428.7,143.6,446,1018.3,11.5,39,3,260,60,0
2040,2040_max,3909,4469.2,4105.7,21421,3510.2,3782.9,2300.6,3347.5,6693.4,1786.5,12768.1,1301.1,435.9,1353.5,3090.5,11.1,39,3,4910,290,70
2040,2040_max,3910,1583.1,1447.7,3809.8,552.7,599.9,370.8,481.1,1192.4,612.8,2129.5,1264.6,423.6,1315.7,3003.9,11,39,3,860,180,82.33
2040,2040_max,3911,7359.5,4936.1,17710.6,2569.5,2789,1723.7,2236.4,5543.3,2848.6,10973.6,4086.6,1368.6,4251.5,9706.8,11.7,39,3,1560,1120,193.4
2040,2040_max,3912,8110.7,6990.2,19518.5,2831.8,3073.7,1899.7,2464.7,6109.2,3139.4,12513.3,1288.5,431.5,1340.4,3060.7,11.4,39,3,1000,820,132.27
2040,2040_max,3913,2963.8,965,4189.8,730,784.9,474.8,471.8,1226.2,502.1,2106.7,270,90.4,280.9,641.3,14.4,39,3,575,325,106.5
2040,2040_max,3914,1275.7,1254.5,2916.6,508.2,546.4,330.5,328.4,853.6,349.5,2738.7,49.9,16.7,52,118.6,12.5,39,3,575,325,106.5
2040,2040_max,3915,916.7,553.7,2762.9,481.4,517.6,313.1,311.1,808.6,331.1,1788.4,404.3,135.4,420.6,960.3,10.8,39,3,750,100,0
2040,2040_max,3916,7768.7,3642.1,16395.7,2800.3,2840.7,1481,1903.7,5109.9,2260.1,7240.3,2245.2,752,2335.8,5333.2,10.6,39,3,3150,920,330.86
2040,2040_max,3917,7446.3,4543.1,15715.2,2684.1,2722.8,1419.5,1824.7,4897.8,2166.2,9450.5,2767.3,926.9,2878.9,6573.3,10.6,39,3,2020,800,213.54
2040,2040_max,3918,5717.2,3812.8,12066,2060.8,2090.6,1089.9,1401,3760.5,1663.2,7547.3,800.5,268.1,832.8,1901.5,10.5,39,3,1900,900,232.72
2040,2040_max,3919,8420.5,5624.1,18113.8,3093.8,3138.4,1636.2,2103.2,5645.4,2496.9,10927.7,3098.3,1037.7,3223.3,7359.6,10.4,39,3,1800,1380,228.89
2040,2040_max,3920,1879.6,1776.5,3943.7,687.1,738.8,446.9,444.1,1154.2,472.6,2143.4,535.3,179.3,556.9,1271.5,10.4,39,3,200,60,0
2040,2040_max,3921,0,0,0,0,0,0,0,0,0,0,6174.5,2067.6,6423.3,14666.7,10.4,39,3,0,0,0
2040,2040_max,3922,549.1,618.4,1372.8,218,238.5,150.1,158.3,414.6,193.4,792,412.9,138.3,429.5,980.6,10.3,39,3,190,120,0
