"Scenario","year","ravtaz","hh_total","pop","age0_4","age5_9","age10_14","age15_19","age20_24","age25_29","age30_34","age35_39","age40_44","age45_49","age50_54","age55_59","age60_64","age65_69","age70_74","age75up","emp_tot","indus","com_hotel","business","public","education","agri","student","univ","UO_Hi_Ed","pop_emp_employed"
"BAU",2040,25,9488.2444,45740.7499,4510.7168,4569.8740,4604.1494,4291.2697,4070.1016,3834.9848,3288.1520,3375.6565,2941.3411,2376.7826,1919.6102,1506.7232,1478.4125,1039.9259,955.6530,977.3966,6242.4217,231.0388,2541.4263,924.1550,924.1550,1621.6467,0.0000,11351.5266,0.0000,0.0000,12048.2125
"BAU",2040,26,6637.6955,29081.7206,2807.5279,2844.3481,2713.6003,2664.3170,2519.3214,2364.7439,2097.3458,2153.1605,1959.3740,1516.0294,1224.4223,961.0625,1026.6841,913.8065,609.5627,706.4141,4979.1688,147.7347,1625.0814,590.9387,590.9387,2024.4753,0.0000,14171.3272,0.0000,0.0000,7725.3152
"BAU",2040,3,2055.5616,9690.0830,780.1484,703.6522,720.5668,725.9829,669.7740,608.0044,594.8551,709.4550,618.8663,600.0980,604.8906,422.3615,413.4538,400.6521,300.1947,817.1270,13119.7994,656.8828,6121.1212,2620.5564,2806.4596,914.7795,0.0000,6403.4563,0.0000,0.0000,2640.7754
"BAU",2040,31,2862.7698,9857.4878,916.5862,943.2917,888.4103,1118.5243,827.9849,673.8742,620.2171,561.2620,552.4432,480.0345,495.1045,414.6430,321.8914,292.2952,218.6315,532.2937,21240.2908,2255.5259,6308.9820,9821.3849,1921.6628,932.7352,0.0000,1949.4387,6795.1065,701.8407,4059.5437
"BAU",2040,32,12012.4619,36076.3226,3218.8226,3156.4855,2966.0869,3511.8090,2692.5459,2572.1738,2161.0512,1869.8671,1785.4253,1563.5076,1678.9280,1567.5970,1339.9691,1266.6755,1087.4099,3637.9681,7349.5981,0.0000,2861.2936,1893.0994,1497.9557,1097.2494,0.0000,7127.8891,0.0000,1126.8813,14494.3270
"BAU",2040,33,5858.4287,20113.1172,1819.9942,1527.1031,1364.8890,1356.8281,1454.3736,1755.0181,1423.0959,1084.6624,919.6713,781.7939,898.0507,952.5282,883.0217,860.9179,733.1368,2298.0322,4410.4972,0.0000,1958.6373,892.3218,880.8600,678.6781,0.0000,4418.8813,284.5242,89.7495,8815.4685
"BAU",2040,34,8897.2316,37028.4723,4096.1046,4534.6156,4232.8987,4035.0701,2761.4637,2006.1288,2183.3021,2281.4067,2368.0858,2005.2191,1858.5983,1316.4827,879.3702,772.9504,551.3768,1145.3986,6559.3713,0.0000,2818.0320,973.2641,1209.1252,1558.9500,0.0000,10548.2669,0.0000,1752.3474,14204.8009
"BAU",2040,35,5698.3981,22932.7596,2208.3267,1830.7442,1627.4217,1712.8539,1729.3150,2066.5476,1675.6362,1260.6141,1054.4566,889.8088,1035.5200,1113.8224,1013.8738,948.4439,745.6119,2019.7627,4319.5008,0.0000,1656.5785,1030.3994,878.8709,753.6521,0.0000,5187.6100,0.0000,236.9386,10122.0094
"BAU",2040,36,6891.4410,26841.5508,2920.0694,2596.5098,2292.2121,2090.1735,1963.5231,2180.8874,1873.2656,1530.1937,1326.7082,1086.0657,1155.4812,1159.0880,1017.1676,946.0937,740.7518,1963.3598,5050.5215,0.0000,2267.1415,1063.2740,903.4535,816.6525,0.0000,5641.1779,0.0000,483.0590,11067.6684
"BAU",2040,37,6071.1732,26181.7020,2207.5056,2236.4566,2061.1954,2079.1090,1947.6085,1806.4279,1770.1123,1817.2186,1847.3157,1279.4944,1033.3846,811.1150,1061.1659,1028.3092,771.6856,1052.3246,3201.7093,102.0835,1383.6203,328.6171,469.4644,917.9239,0.0000,6425.4676,0.0000,0.0000,6626.9865
"BAU",2040,38,7197.4037,24731.4414,2344.9683,1944.0227,1728.1194,2092.8586,1933.0247,2203.3915,1779.3172,1338.6154,1119.7017,944.8663,1099.5934,1182.7409,1076.6079,1007.1295,791.7471,2144.7368,4279.6520,0.0000,1868.8854,692.1272,670.3715,1048.2679,0.0000,6998.6225,0.0000,1042.8886,10748.3151
"BAU",2040,39,7103.3091,16626.2657,1167.4299,1032.1367,943.4748,942.3698,1025.2132,1274.8422,1033.9015,827.1823,735.4728,640.7578,704.3186,710.3607,702.7568,780.0379,811.2702,3294.7407,5266.1818,0.0000,2082.2502,1004.1987,1121.1507,1058.5821,0.0000,7410.0744,0.0000,0.0000,7015.3453
"BAU",2040,4,9060.0135,34411.4142,2847.9129,2647.2399,2695.4336,4047.1891,2898.7154,2295.5554,2219.4303,2278.3957,2112.8109,1976.6077,1735.0395,1492.9395,1434.8900,1120.5591,1007.3933,1601.3016,4927.2294,0.0000,1989.5032,612.1548,459.1161,1866.4553,0.0000,11532.2662,0.0000,4733.3860,9328.6868
"BAU",2040,40,8794.7286,23142.7786,1815.2904,1637.5294,1532.3532,2004.1351,1763.9193,1894.2198,1463.5129,1158.9246,1048.2927,927.3692,1058.3462,1068.4118,974.7361,960.0806,857.7593,2977.8981,10635.8793,0.0000,5430.0879,2225.6202,1550.8181,1429.3531,0.0000,6409.3566,3041.0612,780.8202,9832.1544
"BAU",2040,41,8575.3588,24538.5423,3214.6236,2547.3401,2255.1853,5004.3725,3109.5642,1686.3476,1209.1467,910.2410,685.0477,709.0487,627.7622,577.3350,457.8673,379.8306,365.9556,798.8740,3990.9901,0.0000,558.6134,321.0545,238.4867,2872.8355,0.0000,17973.8116,0.0000,8367.9561,5271.3207
"BAU",2040,42,6425.8940,14266.8027,1065.9630,1086.0968,1052.8339,3349.4293,2452.9622,1215.7509,570.4099,539.3169,547.1348,507.2787,494.1548,376.3430,265.6622,226.2482,169.5901,347.6280,9056.8380,0.0000,1207.7932,2073.7558,3837.1403,1938.1487,0.0000,4522.4245,8368.3577,3795.5024,4141.4932
"BAU",2040,43,3719.0564,11001.5370,1064.0650,882.1298,784.1605,778.6206,831.5271,995.7498,807.3922,607.4171,508.0817,428.7475,498.9572,536.6867,488.5272,457.0003,359.2673,973.2069,2692.7103,0.0000,947.6156,710.7117,710.7117,323.6714,0.0000,2253.1348,0.0000,50.2597,4877.2113
"BAU",2040,44,128.3848,449.3470,43.4607,36.0297,32.0283,31.8020,33.9629,40.6704,32.9771,24.8094,20.7521,17.5118,20.3794,21.9204,19.9534,18.6657,14.6739,39.7497,10972.1687,0.0000,2996.8489,5795.0588,2015.4341,164.8269,0.0000,42.6567,1238.5169,0.0000,199.2049
"BAU",2040,45,7142.8225,22623.1537,1571.8422,1548.3951,1632.7970,3136.3785,2374.0560,1844.3851,1257.8281,961.6073,968.0214,959.7882,1231.0920,1268.4675,1052.5541,841.6961,561.4062,1412.8391,3888.8496,0.0000,1334.9234,1146.9412,709.8358,697.1491,0.0000,4075.8887,0.0000,2024.7476,9489.8200
"BAU",2040,46,12509.1981,44736.7329,4150.3645,3523.9462,3155.2064,3528.4304,4155.2672,4303.6989,3115.0683,2386.4729,2033.8366,1722.5485,1975.7992,2071.7136,1860.6097,1736.5332,1360.1018,3657.1355,8414.0277,0.0000,3592.6899,1340.8663,2112.6088,1367.8628,0.0000,9323.7408,0.0000,725.1756,19513.4861
"BAU",2040,47,7594.4598,29131.3372,3200.2489,2898.2248,2633.5996,2420.4795,2308.8890,2354.9452,1873.6469,1526.7387,1354.1445,1144.7253,1277.5107,1343.2308,1162.2177,996.7008,729.2451,1906.7897,5506.5746,0.0000,2559.4324,789.5026,1185.5011,972.1385,0.0000,6717.0149,0.0000,812.2346,11552.9428
"BAU",2040,48,957.7197,3642.1402,352.2666,292.0356,259.6021,257.7681,275.2832,329.6504,267.2932,201.0899,168.2042,141.9400,165.1835,177.6741,161.7305,151.2933,118.9381,322.1874,12025.8432,0.0000,1944.0621,4522.5101,4056.8058,1455.8243,46.6409,984.8213,7772.5306,0.0000,1614.6369
"BAU",2040,49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.7143,0.0000,0.0000,0.0000,0.0000,169.7143,0.0000,1188.0000,0.0000,0.0000,0.0000
"BAU",2040,5,1804.9557,4390.3417,405.3250,342.4201,296.2514,421.0587,336.1447,318.4362,260.5527,207.0617,174.3419,153.4355,156.5979,154.1983,148.3782,162.6819,172.6903,680.7671,7531.0419,0.0000,5325.5239,921.9793,1108.3712,175.1675,0.0000,800.5700,66.9469,576.2016,1540.9765
"BAU",2040,50,7704.7952,20211.9827,1615.6986,1376.9224,1239.1330,1529.7923,1683.5140,1819.0753,1312.2495,1015.9931,875.2269,750.2923,849.0514,885.7400,838.9724,856.2908,788.5741,2775.4567,4514.2120,0.0000,1022.8748,426.2994,367.0200,2698.0177,0.0000,5291.0614,11464.6501,409.2575,8603.9365
"BAU",2040,51,402.0775,402.0775,0.0000,0.0000,0.0000,267.4534,122.0593,12.5649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22288.5435,0.0000,2223.0862,18896.2330,1111.5431,57.6812,0.0000,0.0000,200.8406,639.0161,0.0000
"BAU",2040,52,8300.0509,35499.6340,5974.5835,5041.0465,4184.0157,4358.6003,2943.1460,2305.0489,2086.1028,1794.4945,1372.1389,1117.4172,815.9782,726.1294,574.4110,506.4574,505.8030,1194.2605,4255.5012,0.0000,965.3953,368.2842,362.8011,2559.0206,0.0000,16568.6976,0.0000,6354.7366,8003.8205
"BAU",2040,53,16295.5421,57360.6801,7916.7049,6296.3279,5817.5139,10539.4552,7091.3857,4050.3286,2711.4354,1967.9429,1621.9284,1991.2933,1604.1993,1415.8680,1097.8150,859.5510,798.8744,1580.0563,9409.8754,0.0000,1456.3347,1536.7769,447.6164,5969.1475,0.0000,30963.2769,5318.0913,20963.0203,12159.2680
"BAU",2040,54,7921.5439,27572.0017,3872.7814,3125.5423,2629.3401,3739.6321,2773.5966,2107.5440,1647.5690,1273.3502,961.2755,863.6560,776.9770,754.1611,633.1097,570.5782,527.5179,1315.3705,2085.3013,0.0000,85.3309,38.5755,33.5919,1927.8030,0.0000,11424.1550,606.7059,5239.7058,7359.4417
"BAU",2040,55,755.3578,1614.9570,209.8317,199.3302,162.0027,537.4039,207.7604,58.6761,55.0793,65.0094,54.5103,31.7047,11.6148,6.29912,3.35443,2.96471,3.44794,5.96725,26415.4026,1473.9655,6020.5207,13753.6469,3280.7679,1886.5015,0.0000,2829.9679,5104.6982,1074.4899,242.1754
"BAU",2040,56,6503.6476,19797.4004,2348.2507,1790.8279,1750.5691,4402.1842,2686.6410,1447.1580,879.4073,616.8132,473.2040,575.9520,562.0315,548.7135,449.5205,350.0483,309.7639,606.3154,2585.6454,0.0000,688.0260,220.2148,192.8333,1484.5712,0.0000,8356.4810,0.0000,5682.9352,4170.5660
"BAU",2040,57,780.3098,2940.5079,284.4049,235.7770,209.5916,208.1109,222.2519,266.1456,215.8010,162.3514,135.8009,114.5963,133.3621,143.4464,130.5743,122.1478,96.0255,260.1203,590.7434,0.0000,234.5273,99.2339,83.4403,173.5419,0.0000,1214.7930,0.0000,0.0000,1303.5886
"BAU",2040,58,4514.5139,20089.5111,3152.5639,2489.3836,2127.5135,2101.4702,1805.3413,1538.5640,1248.9881,937.0387,688.0968,669.1303,592.2059,564.5673,462.5911,402.8119,388.5437,920.7007,4045.8387,0.0000,2000.2629,497.1585,384.1948,1164.2224,0.0000,7898.2587,0.0000,1905.2777,5064.8504
"BAU",2040,59,9703.2628,42645.1634,5873.2128,4632.3899,4314.6109,6337.1090,4996.2853,3231.3448,2246.3046,1665.7050,1298.7096,1429.4219,1336.9088,1247.1590,997.6340,802.5924,729.5678,1506.2076,5596.6166,0.0000,980.4746,588.2848,392.1898,3635.6673,0.0000,22245.5305,1129.7283,10467.4134,10064.8410
"BAU",2040,6,7072.0279,18054.6095,1327.0550,1156.8494,1051.2605,1303.6237,1194.0173,1407.9991,1137.4789,899.2581,790.6002,684.8932,760.5821,776.4725,756.2850,815.5832,815.7507,3176.9006,5951.6410,0.0000,1979.7937,1905.4584,884.9867,1181.4022,0.0000,6160.0331,1171.5701,631.8361,7549.8189
"BAU",2040,60,5919.0546,28646.4478,4253.7228,3504.8171,3301.4770,4434.3253,3460.6008,1993.9572,1290.4859,934.8263,906.5677,1262.0443,877.4207,688.4991,495.3620,364.3631,326.0925,551.8858,3293.9153,0.0000,806.2229,299.0505,352.2868,1836.3551,0.0000,11824.1622,0.0000,4745.0295,6124.3175
"BAU",2040,61,5317.0223,27295.0565,4187.3357,3243.7676,2960.7990,3102.6126,2836.6697,2163.7787,1550.4983,1125.1883,833.8443,923.4813,843.5934,805.5126,651.8964,526.0427,496.3371,1043.6989,3634.6432,0.0000,959.2962,424.3532,401.5330,1849.4607,0.0000,12669.7969,0.0000,3387.5348,6318.0379
"BAU",2040,62,1111.8206,5791.7789,859.1545,701.5985,663.6755,853.7386,695.6457,414.1770,267.9485,193.2173,181.9142,249.6256,180.6133,146.4322,107.7476,80.1019,71.5347,124.6540,749.7728,0.0000,158.4997,72.0453,57.6362,461.5916,0.0000,3042.6674,0.0000,749.9078,1257.8052
"BAU",2040,63,6040.7935,25018.5369,2510.8606,2075.0683,1831.0476,1798.1070,1891.3003,2243.2926,1827.2499,1375.9621,1143.2919,967.1488,1111.4733,1190.5349,1080.5271,1010.3591,799.9459,2162.3673,3768.1224,0.0000,1676.6414,630.7958,583.5190,877.1661,0.0000,6127.5977,0.0000,127.5693,10848.4559
"BAU",2040,64,7119.8187,26717.0384,2227.6480,1959.2752,1920.7931,2156.1053,2315.5895,2426.5385,1773.9691,1305.5162,1184.1870,1105.1896,1403.1147,1516.7378,1324.7896,1131.1949,815.5866,2150.8034,5049.1551,0.0000,2429.7098,852.5083,969.9221,797.0149,0.0000,5491.1498,0.0000,294.3782,12061.5392
"BAU",2040,65,13703.8214,69307.2068,6860.9686,6950.9489,7034.0679,6519.4815,6174.5473,5807.3503,5060.4023,5195.0699,4623.4255,3751.6465,2310.4036,2417.9484,1868.9824,1564.1229,1470.7314,1697.1093,9656.7366,0.0000,4004.2566,1334.7522,1334.7522,2982.9756,0.0000,20880.8291,0.0000,0.0000,18092.3401
"BAU",2040,66,12351.4971,54377.7531,4888.0580,4952.1640,4564.0848,4603.7507,4312.5704,3999.9556,3919.5424,4023.8494,3862.1794,3399.8063,2288.2134,2394.7253,1991.8126,1707.7313,1139.1573,2330.1522,10064.2788,400.1843,3271.8373,2042.2398,1537.5338,2812.4836,0.0000,19687.3849,0.0000,0.0000,14889.4016
"BAU",2040,67,8733.3390,37006.8503,3357.3066,3401.3370,3152.6775,3165.0407,2968.3779,2740.6049,2669.0497,2706.2840,2370.3602,2298.4743,1558.1807,1613.1128,1565.5355,1146.1630,758.9772,1535.3682,7394.0796,583.0658,2270.3564,424.9221,687.7270,3311.3951,116.6132,17185.8984,5272.0654,34.1048,10092.5039
"BAU",2040,68,97.0289,533.6590,58.4212,59.1874,60.6102,56.0422,53.6907,45.5303,39.0381,28.6264,29.1005,28.2180,22.7903,17.8883,11.7015,11.3392,5.67292,5.80199,5941.7902,2925.2831,1771.7085,585.0566,589.7819,67.5974,2.36265,473.1817,0.0000,0.0000,132.3065
"BAU",2040,69,15203.2244,77698.0783,7642.1461,7742.3714,7207.7132,6543.3191,6129.4640,6497.3074,6366.6886,5719.1043,4983.2786,4026.7923,3252.2418,2552.7205,2504.7559,2427.2016,1619.0863,2483.8871,10447.6471,1850.9926,3701.9851,370.1985,1110.5955,3043.6768,370.1985,21305.7379,0.0000,0.0000,20662.9116
"BAU",2040,7,1476.8565,3299.3475,193.8322,188.4404,176.0148,168.9196,634.4289,495.3333,155.3713,133.0336,125.4626,109.6904,115.8869,106.1502,96.7523,103.3573,102.3499,394.3239,26101.0093,0.0000,1675.6317,12966.8342,7430.9707,4027.5726,0.0000,2588.0543,10473.8365,0.0000,1418.9942
"BAU",2040,70,3128.2690,21897.8828,4581.7390,4352.4361,3537.3793,2092.6215,1165.8169,928.4627,1202.6745,1419.5003,1190.2490,692.2828,253.6135,137.5433,73.2450,64.7353,75.2869,130.2967,1337.8978,0.0000,443.6279,136.5009,102.3757,655.3933,0.0000,4587.7531,0.0000,1455.6092,4061.7313
"BAU",2040,71,16590.7692,87322.6120,10573.5964,9603.2628,8451.9180,7953.4338,6450.5055,5834.4042,5118.1196,4368.1738,4124.0650,3530.2684,3473.4162,3099.1381,2475.8258,2198.9458,1700.2566,4137.0604,14385.1833,1549.7632,4356.0780,2357.1618,1309.6573,4812.5230,0.0000,33373.5377,0.0000,3457.4421,29020.3455
"BAU",2040,72,0.0000,52774.8917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"BAU",2040,73,0.0000,306912.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"BAU",2040,74,13516.8896,68387.4347,10400.5788,9412.2296,8076.1838,7257.7259,5720.7522,5225.8854,4692.6546,3886.4644,3207.4105,2277.8633,1948.0948,1740.5430,1460.3922,1127.7437,785.1785,1167.7339,11736.9205,125.1261,3403.3068,1334.0863,1474.8351,5399.5661,0.0000,31650.4117,1924.7223,4336.9415,21970.2404
"BAU",2040,75,20617.4354,133018.2345,24961.2752,20840.4486,17237.2578,14984.9567,12505.6722,9628.1794,7534.5158,6270.6168,4536.7104,3681.2336,3090.9848,2739.5679,2111.9382,1235.9605,713.5688,945.3477,15604.2079,710.9143,2390.7603,1087.4484,807.2162,10607.8687,0.0000,71427.9163,753.1522,15125.3581,27772.5140
"BAU",2040,76,18097.8150,71620.6143,6961.6431,7208.8320,6984.0955,7615.5383,6100.0901,4756.0725,4219.0282,4097.2351,4138.7761,3934.5412,3558.7616,2904.0022,2313.6382,1881.2573,1526.4748,3420.6281,10819.8368,0.0000,4515.1025,1639.9571,1060.0119,3604.7654,0.0000,24579.9815,0.0000,2301.1759,25457.1662
"BAU",2040,77,9098.8911,34631.4035,3237.3380,2864.8569,2597.6960,2701.6517,2609.9354,2897.2618,2418.7145,1916.4672,1687.9789,1441.2835,1610.5866,1614.7729,1430.9019,1356.2096,1097.5055,3148.2430,8311.7102,0.0000,3340.4018,2544.9371,951.8459,1474.5254,0.0000,10208.5938,0.0000,326.6880,15058.0493
"BAU",2040,78,8440.4653,41432.8317,4104.4985,3728.9342,3243.9428,3376.0704,3031.7816,3124.4896,2794.4598,2210.4281,1994.8395,1878.2071,2068.6988,2024.8096,1779.6192,1615.4058,1269.8489,3186.7979,5018.6952,0.0000,1728.9408,628.7058,785.8822,1875.1665,0.0000,13101.0356,0.0000,1535.0884,15994.5110
"BAU",2040,79,20892.7989,97882.9089,14913.2960,13099.1039,10980.0452,9744.9292,8839.1377,8678.9261,7483.8107,5580.1611,4321.5810,2885.1550,2554.4155,2469.2575,2287.0882,1590.4845,1027.1674,1428.3499,16335.3801,87.1893,4823.0687,3003.3307,1966.6572,6423.1114,32.0227,43064.4767,0.0000,5328.3756,34172.2717
"BAU",2040,8,3038.0618,12401.5098,1222.5972,1267.0884,1199.2585,1114.8516,922.5856,853.1391,804.6681,736.9093,731.6232,640.2304,654.0624,537.4941,410.5808,370.3581,276.2294,659.8336,36251.0353,0.0000,11721.5965,18080.6680,6104.9786,343.7921,0.0000,2406.5449,0.0000,33.8687,5271.0976
"BAU",2040,80,0.0000,285173.4622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"BAU",2040,82,3208.9197,14083.9309,1459.7047,1437.2767,1366.9776,1386.2539,1193.2171,1090.2531,964.8222,773.9521,799.4589,647.1490,619.1452,569.7433,487.5897,428.7690,325.5748,534.0437,2307.7836,0.0000,806.7692,381.0702,314.4021,783.5027,22.0393,5182.9610,0.0000,425.4124,5897.0927
"BAU",2040,83,574.3965,654225.9116,0.0000,0.0000,0.0000,375.1527,192.0638,7.17996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.3098,0.0000,0.0000,0.0000,0.0000,32.3098,0.0000,0.0000,0.0000,705.4307,0.0000
"BAU",2040,84,3165.0300,13105.2534,1278.3970,1388.8286,1324.0574,1210.6890,954.6927,843.9792,835.0077,797.9875,816.3096,713.6945,716.5957,559.3026,409.4834,367.2315,268.6887,620.3082,2183.6337,0.0000,734.6260,326.3033,249.2348,642.2641,231.2054,4483.2839,0.0000,136.4192,5605.4647
"BAU",2040,85,58862.8829,337347.2807,56639.3899,49903.4918,43139.0180,36463.9170,28000.9548,21393.3054,18715.7616,17315.8203,14494.8625,11970.8276,8373.5517,7239.5945,5692.9577,4759.0775,4200.1325,9044.6179,62146.2594,8334.1916,10515.5809,11069.7124,7358.6317,24815.4448,52.6979,170303.0197,0.0000,33381.6887,79669.4249
"BAU",2040,86,6008.9020,24481.1619,2393.0897,2705.7850,2564.6530,2194.5715,1707.0201,1402.1521,1481.6762,1570.9935,1635.4788,1513.5239,1365.8818,1007.9030,751.6215,680.5180,512.5192,993.7746,12768.0556,4027.9366,3928.6949,2065.9661,802.6109,1540.0969,402.7503,10705.2887,0.0000,411.0525,10504.1986
"BAU",2040,87,48009.0000,197225.9459,17564.2858,21145.4909,20753.3484,17062.0451,14430.1715,10134.9785,10504.0895,12481.5959,13580.9134,14238.6593,12148.4336,9192.1764,7527.3082,6328.6756,4564.4027,5569.3710,58831.4657,4448.5312,24649.1360,15283.1208,4320.9555,9956.6445,173.0776,69696.5117,0.0000,0.0000,87413.9629
"BAU",2040,88,28211.4405,153689.0860,26992.1537,22456.3680,18643.3143,18779.5558,15180.6828,11330.1179,8657.7661,7013.3178,5113.2054,4233.2417,3875.1946,3590.2571,2885.4724,1863.6144,1116.4819,1958.3419,20024.8398,0.0000,4216.3504,2018.5448,1855.6044,11934.3402,0.0000,79167.7883,0.0000,25651.9332,34388.9450
"BAU",2040,89,4407.7786,21851.4669,3182.2388,2828.0572,2403.7299,1775.8282,1914.7286,2055.9307,1764.3964,1285.3834,1026.3713,694.1169,634.3375,624.2313,587.6073,417.6587,274.2283,382.6225,3479.1089,0.0000,966.0661,751.2044,429.3176,1332.5208,0.0000,9302.5154,0.0000,62.8246,8463.9752
"BAU",2040,9,6138.5289,20684.5565,2153.0710,1763.1645,1569.0622,1675.8408,1664.6573,1819.2765,1455.9576,1093.4760,902.7130,783.2489,883.2983,937.4219,846.0202,786.8802,633.8209,1716.6470,5366.2845,0.0000,2764.2682,780.3484,591.4272,1230.2406,0.0000,4412.9501,1371.2726,1918.8806,8455.7243
"BAU",2040,90,764.7627,264600.4174,260.5820,294.7457,285.9836,327.3529,224.0304,179.8454,195.8747,190.2308,226.4736,207.2764,194.6199,140.5426,97.8041,94.8596,76.0532,169.7767,532.4879,0.0000,146.1785,109.6339,109.6339,167.0417,0.0000,1081.3376,0.0000,82.5695,1413.6075
"BAU",2040,91,44685.1626,202146.3266,25323.0955,23667.2343,20873.1495,18817.1123,18981.7096,16573.2839,12986.7259,11087.5629,10377.4200,8435.3318,7881.1383,6682.6061,5294.5604,4527.0179,3394.3084,7244.0697,43597.2277,9394.6952,7136.3511,7867.5634,3034.6889,16163.9290,0.0000,80709.3364,25173.6937,5986.3555,74245.9942
"BAU",2040,92,0.0000,575974.3105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"BAU",2040,93,2249.4462,10364.0961,1603.5636,1394.5640,1153.6382,933.8721,968.7898,1005.7170,855.2063,607.5371,445.5614,278.1139,248.1175,252.7826,248.5726,158.7628,94.6392,114.6578,1730.2691,197.5917,395.1835,197.5917,197.5917,742.3105,0.0000,4567.9271,0.0000,1173.9228,3825.9551
"BAU",2040,94,0.0000,504673.7914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
