taz,area,type,cultural,education,office,shopping,health,religiosit,urban,transporta,empl_indu,empl_comm,empl_serv,empl_tot,students,population,households,parkcost,parkwalk,popdens,ga21,ga22,ga23,ga24,ga25,ga26,ga11,ga12,ga13,ga14,ga15,ga16,workers,workperc,avgHH,soceco,Mlic2,Mlic3,Mlic4,Mlic5,Mlic6,Flic2,Flic3,Flic4,Flic5,Flic6,emp2pop,parkcap,parkAM,parkPM,parkOP,INTLSUME,INTLSUMO,INTLSUMS,INTLSUMW,LSIZESEC,LSIZEINTS,LSUMSIZE0,LSUMSIZES,Hh0car,HH1car,HH2car,HH3car
5107,0.607,3,0,3,0,0,0,0,1,0,218,313,1168,1699,0,9796,4095,3,3,16.1406,870,277,267,591,2020,1099,793,253,243,539,1841,1001,5810,0.5931,2.39,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.173,2010,0.00102,0.00185,0.00182,2.555784,3.340064,3.55758,2.321439,3.776435,5.30601,3.769035,3.381063,1761,1980,316,38
5108,0.652,3,0,0,0,0,0,2,1,0,1156,128,128,1412,0,4960,1187,3,3,7.6073,1047,288,236,316,481,101,1058,290,238,319,486,102,1027,0.20706,4.18,2,0.29,0.72,0.65,0.74,0.76,0.17,0.41,0.28,0.37,0.37,0.285,2028,0.00051,0.00134,0.0013,1.437452,2.594864,2.998059,1.846507,2.939609,4.766685,2.720299,2.483611,380,642,149,16
5109,0.787,2,0,3,0,0,0,2,1,0,646,16,16,678,0,1957,468,3,3,2.4863,413,113,93,125,190,40,417,115,94,126,192,40,405,0.20695,4.18,2,0.29,0.72,0.65,0.74,0.76,0.17,0.41,0.28,0.37,0.37,0.346,2163,0.0002,0.00097,0.00093,0.783854,1.792609,2.182063,1.174116,2.16872,3.940577,1.916941,1.731478,34,175,235,24
5110,0.175,3,0,0,0,0,0,0,1,0,170,0,141,311,0,1686,594,3,3,9.6507,188,56,61,112,279,157,184,55,60,110,272,153,782,0.46382,2.84,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.184,535,0.00239,0.00552,0.00537,0.67048,1.546048,1.820178,0.611322,1.92064,3.548309,1.875454,1.517581,265,281,43,5
5111,0.413,7,0,0,2,0,0,0,1,0,4265,198,736,5199,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,2387,0.00053,0.00123,0.0012,-0.884414,2.155255,2.928552,2.222015,3.498786,5.27833,2.529681,2.850389,0,0,0,0
5112,0.624,3,0,3,2,0,0,0,1,0,906,792,2702,4400,0,9625,3490,3,3,15.4129,1189,291,336,670,1430,951,1163,284,328,655,1398,930,4692,0.48748,2.76,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.457,2751,0.00072,0.00133,0.0013,2.405638,3.42757,3.786441,2.68157,4.022898,5.695142,3.782684,3.548201,1790,1487,187,25
5113,0.36,3,0,3,0,3,0,2,1,1,438,604,681,1723,0,5084,1906,3,3,14.1354,798,247,203,346,659,312,783,242,199,340,646,306,2173,0.42742,2.67,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.339,1377,0.00133,0.00254,0.00248,1.803814,2.740738,3.054421,1.907186,3.267861,4.904585,3.110173,2.820734,986,806,101,14
5114,0.21,3,0,3,0,0,0,2,1,0,68,50,232,350,0,4010,1074,3,3,19.0942,759,206,180,260,493,111,756,205,180,259,490,111,1052,0.26234,3.73,3,0.3,0.74,0.69,0.76,0.79,0.18,0.42,0.32,0.42,0.41,0.087,643,0.00374,0.00634,0.00621,1.232342,2.2548,2.57304,1.246469,2.388858,4.184216,2.415381,2.008444,243,598,213,21
5115,0.751,3,0,1,0,0,0,0,1,0,292,0,553,845,0,4462,1673,3,3,5.9402,428,140,146,330,726,453,432,140,147,332,730,456,2557,0.57306,2.67,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.189,2127,0.00039,0.00118,0.00114,1.751953,2.563694,2.815571,1.651492,2.959499,4.540449,2.921069,2.56535,227,846,548,51
5116,0.258,3,0,3,0,2,0,0,1,0,45,0,378,423,0,3870,1452,3,3,14.9721,353,121,144,252,676,425,341,116,138,243,652,410,1684,0.43514,2.67,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.109,783,0.00244,0.00458,0.00447,1.52839,2.339936,2.565227,1.282234,2.667019,4.237713,2.707466,2.291118,632,698,110,13
5117,0.149,3,0,3,0,2,0,0,1,0,82,44,309,435,0,2518,1090,3,3,16.9523,240,70,75,169,385,365,224,65,70,157,359,341,1242,0.49325,2.31,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.173,505,0.00427,0.00758,0.00742,1.228392,1.992373,2.197571,0.960607,2.442354,3.950686,2.440819,2.04862,522,491,68,9
5118,0.257,3,0,3,0,0,0,0,1,0,502,240,460,1202,0,2869,1041,3,3,11.1832,303,107,116,203,472,267,289,102,111,193,451,255,1510,0.52632,2.76,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.419,975,0.00152,0.00323,0.00315,1.216949,2.206103,2.551792,1.444356,2.775039,4.438017,2.558551,2.310272,540,439,54,7
5119,0.228,6,0,0,0,0,0,0,1,1,416,0,0,416,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,689,0.00185,0.00428,0.00416,-1.477485,-0.121368,0.525615,-0.068941,1.044402,2.765159,0.181756,0.456789,0,0,0,0
5120,0.484,3,0,2,0,0,0,1,1,0,265,151,624,1040,0,6245,1951,3,3,12.9016,811,269,273,419,840,395,873,289,294,452,906,425,3284,0.52586,3.2,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.167,1517,0.0011,0.0022,0.00215,1.845622,2.800273,3.104945,1.863232,3.111042,4.810352,3.062498,2.704819,868,925,141,17
5121,0.455,3,2,2,0,0,0,0,1,0,144,21,514,679,0,4616,1574,3,3,10.1351,559,151,151,312,685,465,552,150,149,308,677,460,2364,0.51213,2.93,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.147,1345,0.00099,0.00223,0.00217,1.643531,2.519986,2.789388,1.552707,2.842984,4.48083,2.82972,2.451671,591,812,154,17
5122,1.188,5,0,3,0,1,0,0,1,0,2978,1267,2090,6335,0,6031,2191,3,3,5.0748,719,200,210,461,1045,480,673,187,196,431,978,450,3038,0.50373,2.75,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,1.05,4647,0.00017,0.00053,0.00051,2.04844,3.248916,3.713941,2.773592,4.065806,5.773987,3.603264,3.532622,458,1214,473,45
5123,1.732,3,2,3,0,2,0,0,1,0,717,0,2292,3009,0,14528,4413,3,3,8.3862,2046,586,374,837,2314,1106,2046,586,374,837,2314,1106,7783,0.53572,3.29,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.207,5184,0.00022,0.00054,0.00052,2.705382,3.676431,3.999599,2.808407,4.016923,5.728835,3.922608,3.599743,439,1969,1831,175
5201,0.704,3,0,3,0,0,0,0,1,0,138,90,300,528,0,5280,1523,3,3,7.4994,499,193,222,378,913,452,492,190,219,373,901,446,2728,0.51667,3.47,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.1,1931,0.00053,0.00139,0.00135,1.661868,2.591187,2.885917,1.63578,2.776557,4.500659,2.794475,2.404791,86,484,858,95
5202,0.574,3,2,3,0,0,0,0,1,0,210,157,854,1221,0,6793,2067,3,3,11.8309,888,223,235,506,1164,453,850,214,224,484,1114,434,3116,0.45871,3.29,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.18,1791,0.00086,0.00179,0.00175,1.912481,2.887622,3.203918,1.974561,3.202295,4.917221,3.135131,2.790481,561,1147,326,33
5203,0.168,3,0,0,0,0,0,0,1,0,14,0,162,176,0,2692,946,3,3,15.995,310,84,112,241,398,196,312,85,113,242,401,198,1402,0.5208,2.85,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.065,488,0.00416,0.00758,0.00742,1.099902,1.927156,2.153852,0.827741,2.16952,3.768229,2.25491,1.811136,409,456,72,9
5204,0.339,3,0,0,0,2,0,0,1,0,315,111,1095,1521,0,4186,1471,3,3,12.3447,463,157,157,256,651,382,475,161,161,263,667,391,2044,0.48829,2.85,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,0.363,1269,0.00127,0.00259,0.00253,1.557789,2.544071,2.88288,1.749159,3.069258,4.739243,2.880034,2.612999,640,707,111,13
5205,0.533,3,0,3,0,0,0,0,1,0,188,141,566,895,0,4320,1676,3,3,8.1106,533,177,177,268,646,451,490,163,162,246,593,414,2053,0.47523,2.58,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.207,1593,0.00069,0.00174,0.00169,1.714938,2.536182,2.787909,1.607637,2.965666,4.541223,2.917107,2.562339,480,924,246,25
5206,0.922,3,0,2,0,0,0,0,1,0,106,0,400,506,0,7786,2460,3,3,8.4434,804,249,269,580,1294,675,813,252,273,587,1309,681,4367,0.56088,3.17,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.065,2481,0.00045,0.00113,0.00109,2.115752,2.977711,3.232789,1.948248,3.159228,4.818781,3.234389,2.806338,179,926,1229,125
5207,0.36,6,0,0,0,0,0,0,1,0,1371,520,1111,3002,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,1687,0.00076,0.00175,0.0017,-1.021521,1.630176,2.390562,1.695397,2.955945,4.730216,1.997135,2.313305,0,0,0,0
5208,1.345,7,0,0,1,1,0,2,1,0,3194,1212,2588,6994,0,3900,1109,3,3,2.8989,206,63,104,217,390,59,567,174,288,597,1073,164,2019,0.51769,3.52,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,1.793,5201,0.00011,0.00044,0.00042,1.54105,3.04845,3.618761,2.760631,3.989974,5.754966,3.338273,3.413112,202,604,278,26
5209,0.31,3,0,3,0,2,0,0,1,0,49,59,186,294,0,4184,1385,3,3,13.4914,492,140,140,252,599,578,444,126,125,227,540,520,2022,0.48327,3.02,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,0.07,880,0.00197,0.00387,0.00378,1.4955,2.35662,2.603791,1.289153,2.573255,4.213318,2.646706,2.21243,579,680,113,13
5210,0.384,3,2,0,2,2,0,0,1,0,189,67,660,916,0,1426,502,3,3,3.7177,158,54,54,87,222,130,162,55,55,89,228,133,697,0.48878,2.84,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,0.642,1213,0.0005,0.00187,0.00181,0.635665,1.65557,2.04816,1.065153,2.313288,3.992643,1.984312,1.82641,219,241,38,5
5211,0.226,3,0,0,0,0,0,0,1,0,26,30,306,362,0,3454,1079,3,3,15.2679,348,137,129,226,618,312,331,130,123,215,588,297,1734,0.50203,3.2,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.105,684,0.00285,0.00529,0.00517,1.2414,2.165516,2.446401,1.15103,2.400816,4.091676,2.423527,2.019601,353,581,131,14
5212,0.217,3,0,3,0,0,0,0,1,0,77,0,379,456,0,4169,1466,3,3,19.1735,448,145,184,345,679,324,431,139,177,332,654,312,2102,0.5042,2.84,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.109,690,0.0035,0.00592,0.00581,1.52859,2.387683,2.635364,1.337999,2.686074,4.303085,2.718644,2.305748,731,640,84,11
5213,0.462,3,0,2,0,0,0,0,1,0,69,6,446,521,0,4910,1712,3,3,10.634,494,163,205,322,822,407,511,169,212,333,851,421,2378,0.48432,2.87,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,0.106,1321,0.00105,0.00232,0.00226,1.721574,2.56257,2.808002,1.540219,2.849072,4.461031,2.883936,2.475314,813,777,109,14
5214,0.708,3,2,3,0,0,0,0,1,0,210,157,854,1221,0,6793,2067,3,3,9.5978,888,223,235,506,1164,453,850,214,224,484,1114,434,3116,0.45871,3.29,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.18,2126,0.0006,0.00138,0.00135,1.932022,2.895036,3.209327,1.992937,3.207713,4.918198,3.140925,2.798649,561,1147,326,33
5215,1.175,3,0,3,0,0,0,2,1,0,126,0,1263,1389,0,7517,1799,3,3,6.3985,1527,446,341,449,813,170,1537,449,343,452,819,171,3098,0.41213,4.18,2,0.29,0.72,0.65,0.74,0.76,0.17,0.41,0.28,0.37,0.37,0.185,3341,0.00027,0.00077,0.00074,1.882084,2.96011,3.329573,2.142256,3.183285,5.010964,3.065606,2.767044,112,612,972,104
5216,0.425,3,0,3,0,0,0,0,1,0,18,33,577,628,0,4455,1392,3,3,10.4823,508,164,178,335,735,299,512,166,180,338,742,301,2146,0.48171,3.2,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.141,1255,0.0011,0.00243,0.00236,1.525496,2.453975,2.746815,1.50051,2.732872,4.423396,2.712595,2.3396,280,769,314,30
5217,0.536,3,0,1,0,1,0,0,1,0,26,30,341,397,0,4904,1576,3,3,9.1482,555,187,192,335,786,344,580,195,201,349,820,359,2369,0.48308,3.11,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.081,1475,0.00082,0.00195,0.0019,1.660133,2.526869,2.784856,1.506361,2.740304,4.395117,2.796181,2.378066,430,874,247,25
5218,0.526,3,0,0,0,0,0,2,1,0,116,14,236,366,0,3847,1110,3,3,7.3141,559,174,160,249,540,217,573,178,164,255,555,223,1671,0.43436,3.47,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,0.095,1437,0.00069,0.00185,0.0018,1.348882,2.272934,2.565234,1.314144,2.451192,4.173481,2.475541,2.082471,356,600,139,15
5219,0.228,8,0,2,2,3,0,2,1,0,726,1023,458,2207,0,1671,438,3,3,7.3442,250,68,68,100,242,103,253,68,68,101,244,104,684,0.40934,3.82,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,1.321,1157,0.00094,0.00239,0.00232,0.432042,1.994376,2.55345,1.625734,2.865402,4.653871,2.25401,2.290884,109,244,78,8
5220,0.419,8,0,3,0,0,0,2,1,0,291,476,194,961,0,808,166,3,3,1.9283,121,32,32,49,117,50,122,33,33,49,118,50,144,0.17822,4.87,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,1.189,1310,0.00033,0.0016,0.00154,-0.08709,1.276763,1.816403,0.948248,2.050141,3.845681,1.443103,1.500315,5,32,113,16
5221,0.358,5,0,0,1,1,0,0,1,1,696,844,2629,4169,0,375,126,3,3,1.0486,44,12,12,22,54,52,40,11,11,20,48,47,184,0.49067,2.98,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,11.117,1984,0.00055,0.0014,0.00136,-0.307493,2.057687,2.779624,2.038314,3.315832,5.089319,2.423253,2.68177,51,63,11,1
5222,2.128,5,0,0,1,0,0,2,1,0,3227,1224,2614,7065,0,308,93,3,3,0.1447,16,5,8,17,31,4,45,14,23,47,86,13,162,0.52597,3.31,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,15,7162,0.00018,0.00041,0.0004,0.878265,2.638557,3.327735,2.661004,3.855423,5.605995,2.97046,3.242484,29,50,12,1
5223,0.713,3,0,3,0,0,0,0,1,0,213,0,354,567,0,9349,2874,3,3,13.11,1518,316,237,934,1298,275,1582,330,247,974,1353,285,5135,0.54926,3.25,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.061,1981,0.00085,0.00169,0.00165,2.232992,3.132777,3.397936,2.073521,3.295842,4.98526,3.375652,2.938721,288,1286,1187,113
5224,0.549,3,0,3,0,0,0,0,1,0,97,0,182,279,0,4583,1289,3,3,8.3502,503,187,201,343,749,250,529,197,212,361,789,263,2360,0.51495,3.56,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.061,1475,0.00076,0.00189,0.00183,1.48445,2.412313,2.698772,1.40752,2.525236,4.265038,2.595435,2.172726,53,322,812,102
5301,1.505,3,0,0,0,0,0,0,1,0,170,35,676,881,0,2313,725,3,3,1.5369,289,86,63,155,447,140,277,82,60,149,430,135,1113,0.48119,3.19,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,0.381,4013,0.00008,0.0005,0.00048,1.302409,2.105041,2.427639,1.515866,2.547289,4.181595,2.344188,2.138535,65,307,322,31
5302,1.048,3,0,3,0,0,0,0,1,0,181,152,734,1067,0,11445,3815,3,3,10.9166,1119,338,394,834,2012,1138,1076,325,378,802,1935,1094,5859,0.51193,3,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.093,2958,0.00048,0.00105,0.00102,2.524416,3.38613,3.640038,2.358717,3.635404,5.273599,3.680186,3.265747,114,727,2593,381
5303,0.794,7,0,0,1,0,0,0,1,0,5322,1810,633,7765,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,4003,0.00032,0.00074,0.00072,-0.230834,2.570061,3.336032,2.635945,3.903524,5.680095,2.940246,3.258382,0,0,0,0
5304,1.498,6,0,0,1,0,0,0,1,0,398,428,2040,2866,0,255,106,3,3,0.1702,20,7,7,20,47,30,19,6,7,18,44,29,137,0.53725,2.41,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,11.239,4500,0.00022,0.00059,0.00058,0.596393,1.898385,2.511288,1.87648,3.012658,4.72653,2.218297,2.434185,37,56,12,1
5305,1.522,3,0,3,0,0,0,0,1,0,108,23,433,564,0,3469,1447,3,3,2.2794,410,151,100,211,580,248,427,157,104,220,604,258,1673,0.48227,2.4,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.163,3979,0.0001,0.00052,0.0005,1.768012,2.418919,2.609817,1.579274,2.803766,4.266081,2.805569,2.449179,563,735,134,15
5306,0.814,3,0,2,0,0,0,0,1,0,1051,657,646,2354,0,7988,2721,25,3,9.8171,838,317,420,611,1140,661,841,319,422,613,1145,664,3530,0.44191,2.94,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,0.295,2688,0.00049,0.00111,0.00108,2.193851,3.152294,3.475988,2.322294,3.614091,5.284158,3.467831,3.174924,1417,1144,141,19
5307,0.24,3,0,3,0,0,0,0,1,0,271,101,616,988,0,3474,1396,25,3,14.4864,336,111,163,272,572,337,317,104,153,256,539,317,1739,0.50058,2.49,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.284,880,0.00212,0.00402,0.00393,1.487095,2.35214,2.626148,1.455209,2.861348,4.450237,2.757563,2.432172,726,588,73,10
5308,0.83,3,0,3,0,0,0,0,1,0,209,125,1069,1403,0,6653,1996,25,3,8.0185,455,197,277,515,1180,793,431,187,262,487,1117,751,3611,0.54276,3.33,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.211,2477,0.00044,0.00111,0.00108,1.918771,2.896341,3.223557,2.037351,3.235789,4.953635,3.135491,2.817308,29,191,1451,325
5309,1.675,5,2,2,1,1,1,0,1,1,6703,7128,5025,18856,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,9073,0.00014,0.00032,0.00032,0.515556,3.449254,4.21952,3.515651,4.788623,6.566944,3.821924,4.141569,0,0,0,0
5310,1.31,5,2,2,1,1,1,0,1,1,2873,3055,2154,8082,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,5376,0.00024,0.00055,0.00053,0.269739,2.644997,3.392432,2.70869,3.952861,5.721692,3.004506,3.316093,0,0,0,0
5311,1.572,3,2,2,1,1,0,0,1,0,2044,1248,1965,5257,0,10118,3164,3,3,6.4358,1325,452,434,519,1951,480,1273,434,417,499,1875,462,4860,0.48033,3.2,17,0.43,0.94,0.96,0.97,0.99,0.36,0.99,0.95,0.97,1.01,0.52,5346,0.00017,0.00048,0.00047,2.402975,3.49927,3.90188,2.849813,4.087937,5.811538,3.779542,3.600813,104,656,2109,295
5312,4.409,6,0,0,0,0,0,0,1,0,404,246,388,1038,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,11310,0.00011,0.00026,0.00025,1.483589,1.799946,2.086904,1.81942,2.391501,3.771999,1.921595,2.051454,0,0,0,0
5313,0.857,3,0,3,0,0,0,0,1,0,45,27,204,276,0,5275,1289,3,3,6.1563,538,294,294,307,1002,136,566,310,309,322,1053,143,2549,0.48322,4.09,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.052,2248,0.00038,0.00112,0.00109,1.551922,2.52853,2.84327,1.574632,2.548115,4.372045,2.617645,2.206123,16,105,936,232
5314,0.468,3,0,2,0,0,0,0,1,0,109,72,449,630,0,5342,1731,3,3,11.413,575,240,226,295,996,358,566,237,222,290,980,352,2768,0.51816,3.09,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.118,1367,0.00109,0.00231,0.00225,1.732826,2.629168,2.902692,1.635835,2.896635,4.56123,2.908276,2.513956,46,297,1201,188
5315,0.709,3,0,2,0,0,0,0,1,0,72,48,300,420,0,9496,3077,3,3,13.3964,1022,428,402,524,1771,636,1006,421,396,516,1743,626,4920,0.51811,3.09,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.044,1933,0.00089,0.00175,0.00171,2.295756,3.153256,3.394796,2.056198,3.320619,4.96745,3.428086,2.973693,82,527,2135,334
5316,0.641,3,0,2,0,0,0,0,1,0,15,12,136,163,0,5272,1912,25,3,8.2282,629,205,175,322,1009,366,597,195,165,305,956,347,2844,0.53945,2.76,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.031,1678,0.00065,0.00165,0.0016,1.851884,2.611496,2.806356,1.502092,2.820369,4.365091,2.950793,2.488143,47,304,1342,220
5317,0.713,3,0,3,0,0,0,0,1,0,768,277,740,1785,0,7875,2683,25,3,11.0438,779,268,309,581,1301,732,767,264,304,571,1280,720,3330,0.42286,2.94,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.227,2289,0.00063,0.00136,0.00133,2.169645,3.096671,3.397824,2.20361,3.500796,5.159947,3.410438,3.08011,1287,1208,167,21
5318,1.027,3,2,2,0,0,0,0,1,0,177,37,705,919,0,4690,1954,25,3,4.5674,553,204,135,285,784,336,576,212,141,297,815,349,2258,0.48145,2.4,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.196,2837,0.00024,0.00082,0.0008,1.929175,2.667144,2.884908,1.756699,3.102377,4.616705,3.075912,2.715923,759,994,181,21
5319,1.005,3,2,2,0,0,0,0,1,0,265,56,1057,1378,0,7036,2931,25,3,7.0028,830,306,203,428,1176,504,864,318,211,446,1223,523,3387,0.48138,2.4,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.196,2910,0.00033,0.0009,0.00088,2.281383,3.047537,3.270272,2.09853,3.491571,5.018585,3.464728,3.097417,1139,1490,271,31
5320,1.164,5,0,1,1,1,0,0,1,0,2756,3810,931,7497,1252,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,4861,0.00026,0.00061,0.00059,4.082331,3.727798,4.300176,3.474302,4.854381,5.958597,4.519767,3.321234,0,0,0,0
5323,2.11,6,0,0,1,0,0,0,1,0,1191,727,1144,3062,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,6080,0.00021,0.00048,0.00047,0.746489,1.938618,2.555693,1.987881,3.060881,4.764967,2.225436,2.489241,0,0,0,0
5324,0.433,3,0,3,0,0,0,0,1,0,144,134,707,985,0,9226,3841,3,3,21.2965,840,253,320,763,1770,841,779,235,297,707,1642,780,4385,0.47529,2.4,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.107,1388,0.00192,0.00313,0.00307,2.480425,3.235959,3.425401,2.129951,3.610712,5.114589,3.665951,3.237345,1438,1982,378,42
5325,0.495,3,0,3,0,0,0,0,1,0,226,100,435,761,0,7602,2885,3,3,15.3447,874,192,226,554,1445,563,850,187,219,539,1406,548,3852,0.50671,2.64,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.1,1479,0.00132,0.00245,0.0024,2.212989,3.012894,3.230222,1.939281,3.335349,4.894806,3.387188,2.963541,664,1608,559,54
5326,0.283,3,0,3,0,0,0,0,1,0,264,161,480,905,0,5797,2248,3,3,20.4568,517,141,217,432,1098,582,487,132,204,407,1033,547,3152,0.54373,2.58,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,0.156,978,0.00263,0.00434,0.00426,1.948991,2.775606,3.012063,1.751662,3.167331,4.73884,3.164488,2.772645,658,1236,321,33
5327,0.223,3,0,3,0,0,0,0,1,0,58,75,437,570,0,4921,1785,3,3,22.0632,407,123,187,378,885,574,378,113,173,350,821,532,2448,0.49746,2.76,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.116,736,0.00375,0.00602,0.00591,1.718015,2.564854,2.805929,1.509703,2.885812,4.486045,2.915134,2.503142,391,993,367,35
5328,0.186,3,0,0,0,2,0,0,1,0,111,203,1343,1657,0,5664,2547,3,3,30.4102,373,95,146,418,954,995,336,86,131,376,859,895,3218,0.56815,2.22,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,0.293,928,0.00407,0.00587,0.00578,2.056775,2.870499,3.113091,1.9303,3.425418,4.962081,3.338096,2.997993,1292,1096,140,19
5329,0.2,3,0,0,0,2,0,0,1,0,191,181,442,814,0,5434,2107,3,3,27.1806,494,128,155,419,1033,620,448,117,141,380,937,563,2785,0.51251,2.58,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.15,744,0.00454,0.00679,0.00668,1.874185,2.702897,2.937564,1.663793,3.089859,4.66141,3.093129,2.696007,321,1103,625,58
5330,0.167,3,0,0,0,2,0,0,1,0,43,38,223,304,0,4461,1930,3,3,26.7542,336,98,126,317,825,649,302,88,113,285,741,582,2360,0.52903,2.31,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.068,525,0.00633,0.00951,0.00936,1.78369,2.497718,2.654116,1.319678,2.852855,4.309604,2.952129,2.495275,756,978,176,20
