taz,area,type,cultural,education,office,shopping,health,religiosit,urban,transporta,empl_indu,empl_comm,empl_serv,empl_tot,students,population,households,parkcost,parkwalk,popdens,ga21,ga22,ga23,ga24,ga25,ga26,ga11,ga12,ga13,ga14,ga15,ga16,workers,workperc,avgHH,soceco,Mlic2,Mlic3,Mlic4,Mlic5,Mlic6,Flic2,Flic3,Flic4,Flic5,Flic6,emp2pop,parkcap,parkAM,parkPM,parkOP,INTLSUME,INTLSUMO,INTLSUMS,INTLSUMW,LSIZESEC,LSIZEINTS,LSUMSIZE0,LSUMSIZES,Hh0car,HH1car,HH2car,HH3car
4051,0.423,3,2,3,0,0,0,0,1,0,129,89,848,1066,0,4051,1173,3,3,9.5779,373,128,116,316,718,449,346,120,108,293,666,418,2186,0.53964,3.45,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.263,1361,0.00094,0.00217,0.00211,1.370901,2.413823,2.769781,1.597744,2.796973,4.542072,2.640167,2.356343,663,453,50,7
4052,0.218,3,0,3,0,0,0,0,1,0,95,27,1085,1207,0,2979,1229,3,3,13.6885,321,97,79,259,527,263,297,91,73,239,487,244,1728,0.5801,2.42,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.405,879,0.00203,0.00393,0.00383,1.361361,2.268826,2.574892,1.458749,2.863246,4.468209,2.685775,2.409034,595,549,75,10
4053,0.474,8,0,2,0,0,0,0,1,0,202,50,1871,2123,0,2541,993,3,3,5.359,261,85,105,165,448,229,252,81,102,159,433,222,1265,0.49782,2.56,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.836,1756,0.00046,0.00142,0.00137,1.238546,2.315599,2.730011,1.758496,3.075625,4.748904,2.696671,2.565908,300,543,136,14
4054,0.172,6,0,0,0,0,0,0,1,0,16,4,147,167,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,15,485,0.00264,0.00608,0.00592,-1.757839,-0.829278,-0.274644,-0.786354,0.200146,1.865062,-0.575787,-0.335922,0,0,0,0
4055,0.342,3,0,2,0,0,0,0,1,0,135,16,262,413,0,2249,712,3,3,6.5696,243,91,84,136,422,131,250,95,88,140,436,135,1025,0.45586,3.16,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.184,983,0.00093,0.00262,0.00254,0.906827,1.820408,2.120582,0.938006,2.147888,3.826153,2.085239,1.745844,16,106,504,86
4056,0.381,3,0,2,0,1,0,0,1,0,216,165,581,962,0,8798,2554,3,3,23.0799,1356,260,221,489,1744,396,1316,253,215,473,1692,384,4191,0.47631,3.44,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.109,1250,0.00231,0.00364,0.00358,2.084012,3.073375,3.379563,2.067276,3.281645,5.027171,3.28856,2.891665,40,264,1854,396
4057,0.217,3,0,0,0,0,0,0,1,0,52,7,82,141,0,3289,865,3,3,15.1452,560,118,90,147,617,131,548,115,89,143,601,130,1764,0.53629,3.8,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.043,604,0.00319,0.00596,0.00583,1.033152,2.027446,2.330087,0.973735,2.072235,3.87705,2.167312,1.721359,329,444,83,9
4058,0.292,3,0,0,0,0,0,0,1,0,107,209,349,665,0,3567,1293,3,3,12.2125,427,116,116,250,635,275,412,111,111,241,612,264,1727,0.48421,2.76,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.186,928,0.00171,0.00351,0.00342,1.427377,2.297429,2.565493,1.344804,2.687419,4.303335,2.645081,2.282539,188,668,401,37
4059,0.234,3,0,2,0,0,0,0,1,0,157,55,646,858,0,3141,909,3,3,13.4431,395,112,97,182,572,213,395,112,97,182,572,213,1654,0.52655,3.46,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.273,830,0.0021,0.00411,0.00401,1.08462,2.154166,2.516757,1.33262,2.550342,4.302511,2.383389,2.102537,20,130,646,113
4060,0.267,3,0,0,0,0,1,0,1,0,120,28,2184,2332,0,6480,2344,3,3,24.2638,680,154,182,427,1131,842,610,138,164,381,1016,756,3021,0.46615,2.76,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.36,1309,0.00233,0.0036,0.00354,1.986921,2.974212,3.30759,2.1532,3.510106,5.172361,3.328637,3.052296,923,1185,212,24
4061,0.212,3,0,0,0,0,0,0,1,0,57,28,137,222,0,2869,941,3,3,13.5516,313,84,94,215,554,202,301,80,92,207,535,193,1564,0.54511,3.05,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.077,609,0.00285,0.00559,0.00546,1.109318,1.980775,2.234099,0.924877,2.202427,3.851252,2.265702,1.837647,72,365,457,46
4062,0.188,3,0,2,0,0,0,0,1,0,77,0,415,492,0,3181,1465,3,3,16.9275,298,60,93,239,588,401,267,53,83,214,526,359,1593,0.50082,2.17,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.155,621,0.00346,0.00615,0.00602,1.521514,2.238858,2.413372,1.167591,2.698855,4.159646,2.721612,2.313859,733,638,83,11
4063,0.126,3,0,0,0,0,0,0,1,0,104,0,274,378,0,3126,1219,3,3,24.9036,339,75,75,238,627,301,302,67,67,210,556,268,1587,0.50777,2.56,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.121,435,0.00714,0.01097,0.01079,1.329563,2.136408,2.355954,1.06309,2.496422,4.052002,2.529525,2.114134,546,575,87,11
4064,0.288,3,0,3,0,0,0,0,1,0,139,19,402,560,0,4203,1597,3,3,14.5756,367,104,149,316,844,438,327,94,133,283,754,393,1795,0.42719,2.63,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.133,894,0.00209,0.00395,0.00387,1.624377,2.44132,2.673047,1.409847,2.799357,4.371072,2.816221,2.414572,868,644,75,10
4065,0.394,3,0,2,0,0,0,0,1,0,190,27,1325,1542,0,5792,1980,3,3,14.7073,563,177,219,444,1160,436,524,166,205,412,1080,406,2711,0.4681,2.93,9,0.32,0.78,0.82,0.81,0.64,0.21,0.47,0.56,0.53,0.35,0.266,1419,0.00133,0.00251,0.00245,1.8451,2.804547,3.120859,1.934472,3.24794,4.917232,3.123996,2.812786,954,889,122,16
4066,0.294,3,0,2,0,0,0,0,1,0,37,32,529,598,0,5368,1753,3,3,18.274,605,186,180,425,1038,300,582,179,173,410,1000,290,3109,0.5791,3.06,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.111,922,0.0025,0.00431,0.00423,1.713482,2.619585,2.891032,1.594174,2.885454,4.551315,2.90605,2.501481,435,977,310,31
4067,0.201,3,0,2,0,1,0,0,1,0,172,209,476,857,0,2756,754,3,3,13.7343,304,112,117,161,539,149,302,111,116,160,535,148,1013,0.36763,3.66,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.311,745,0.00239,0.00463,0.00452,0.900457,2.030846,2.418762,1.250907,2.446393,4.226359,2.234195,1.983698,13,82,547,113
4068,0.493,3,0,0,0,0,0,0,1,0,76,34,460,570,0,5458,1455,3,3,11.07,974,235,193,367,880,114,949,230,187,358,857,111,2766,0.50676,3.75,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.104,1414,0.00102,0.0022,0.00214,1.579866,2.588875,2.910963,1.629056,2.74591,4.53294,2.747101,2.362261,137,631,626,60
4069,0.769,3,0,3,0,0,0,1,1,0,66,131,798,995,0,13351,3440,3,3,17.3595,2643,535,440,742,1907,542,2539,515,424,715,1831,522,4716,0.35321,3.88,7,0.3,0.73,0.78,0.77,0.59,0.19,0.38,0.47,0.43,0.28,0.075,2249,0.00098,0.00172,0.00168,2.405164,3.440994,3.763638,2.428817,3.532821,5.353517,3.57393,3.159332,1961,1316,143,21
4070,0.41,3,0,1,0,0,0,1,1,0,92,61,526,679,0,6361,1616,3,3,15.5193,1230,299,178,378,979,149,1206,292,175,372,961,146,3131,0.49217,3.94,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.107,1238,0.0016,0.00295,0.00288,1.658937,2.720392,3.058774,1.756766,2.859537,4.684958,2.850287,2.468176,324,892,365,35
4071,0.549,3,0,3,0,0,0,0,1,0,119,79,359,557,0,3235,1171,3,3,5.8895,310,114,108,226,551,275,323,119,114,236,576,286,1464,0.4526,2.76,9,0.32,0.78,0.82,0.81,0.64,0.21,0.47,0.56,0.53,0.35,0.172,1542,0.00054,0.00162,0.00157,1.401003,2.222479,2.478104,1.304625,2.588346,4.183613,2.559919,2.198838,673,443,48,7
4072,0.299,3,0,3,0,0,0,0,1,0,29,0,203,232,0,2483,933,3,3,8.3002,233,72,67,182,468,225,232,71,65,181,465,224,1455,0.58598,2.66,9,0.32,0.78,0.82,0.81,0.64,0.21,0.47,0.56,0.53,0.35,0.093,829,0.00134,0.00335,0.00326,1.130031,1.907251,2.120808,0.866872,2.211999,3.763295,2.269332,1.849427,551,341,35,5
4073,0.617,3,0,2,0,0,0,0,1,0,129,68,464,661,0,4640,1307,3,3,7.5229,690,165,180,225,822,195,717,172,185,234,852,202,2350,0.50644,3.55,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.142,1744,0.00059,0.00154,0.0015,1.511684,2.481716,2.799558,1.576756,2.714954,4.458571,2.676382,2.321679,25,164,940,178
4074,0.531,3,0,3,0,0,0,0,1,0,159,57,355,571,0,4770,1408,3,3,8.9906,681,154,133,270,932,232,671,152,132,265,919,228,2255,0.47281,3.39,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.12,1506,0.00079,0.0019,0.00185,1.558344,2.499486,2.798167,1.546546,2.724642,4.442797,2.720788,2.340701,23,152,1021,212
4101,0.628,3,0,3,0,0,0,0,1,0,0,0,235,235,0,3121,837,3,3,4.9688,561,115,87,189,553,99,531,109,81,180,522,95,1491,0.47782,3.73,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.075,1656,0.00043,0.00144,0.00139,1.143259,2.057713,2.354536,1.134097,2.165929,3.91509,2.20829,1.816317,17,109,600,111
4102,0.33,3,0,3,0,0,0,0,1,0,145,142,1397,1684,0,5011,1588,3,3,15.1737,647,159,189,439,802,270,647,159,189,439,802,270,2392,0.47736,3.16,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.336,1293,0.00151,0.0028,0.00274,1.627309,2.676692,3.036392,1.880311,3.155563,4.871869,2.9598,2.696343,149,690,683,66
4103,0.331,3,0,3,0,0,0,0,1,0,133,199,1036,1368,0,4222,1536,3,3,12.7695,466,136,172,342,654,335,468,136,173,344,658,337,1690,0.40028,2.75,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.324,1209,0.00138,0.00276,0.00269,1.596289,2.540948,2.857833,1.706988,3.047861,4.695034,2.893953,2.602996,645,752,124,15
4104,0.52,3,0,2,0,1,0,0,1,0,112,58,235,405,0,5263,1337,3,3,10.1149,1029,162,121,309,836,167,1035,163,122,311,841,167,2272,0.43165,3.94,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.077,1439,0.00092,0.00208,0.00203,1.510255,2.525581,2.848053,1.549476,2.612745,4.429525,2.647763,2.244496,22,145,969,201
4105,0.622,3,0,2,0,1,0,0,1,0,112,58,235,405,0,5263,1337,3,3,8.4681,1029,162,121,309,836,167,1035,163,122,311,841,167,2272,0.43165,3.94,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.077,1692,0.00067,0.00165,0.00161,1.532357,2.533644,2.8539,1.570737,2.620138,4.43073,2.654903,2.255163,22,145,969,201
4106,0.202,3,0,3,0,0,0,0,1,0,136,125,365,626,0,2896,775,3,3,14.3345,261,71,131,243,526,279,241,65,120,222,480,256,1067,0.36857,3.74,18,0.42,0.92,0.94,0.97,0.95,0.35,0.87,0.96,0.93,0.77,0.216,690,0.00267,0.0051,0.00498,0.926256,2.018058,2.382136,1.16152,2.328525,4.118983,2.197211,1.893148,10,68,563,134
4201,0.827,3,0,3,0,0,0,0,0,0,60,60,184,304,0,5095,1571,3,3,6.1633,909,156,124,299,919,256,827,143,113,272,838,232,2251,0.44177,3.24,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.06,2179,0.00039,0.00116,0.00112,1.711207,2.560469,2.816399,1.561128,2.718562,4.381755,2.797778,2.37437,75,443,942,111
4202,1.021,3,2,2,0,0,0,0,0,0,179,58,630,867,0,4931,1429,3,3,4.8277,609,191,196,261,976,266,594,186,191,254,952,259,2463,0.4995,3.45,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.176,2811,0.00025,0.00084,0.00081,1.668597,2.597802,2.913143,1.756579,2.877367,4.591051,2.807768,2.481556,24,155,1036,215
4203,0.338,3,0,3,0,0,0,0,0,0,104,72,416,592,0,5095,1559,3,3,15.0529,913,155,125,303,930,236,833,142,114,278,847,214,2163,0.42452,3.27,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.116,1032,0.00186,0.00348,0.0034,1.611729,2.555699,2.847313,1.560837,2.796352,4.502593,2.802066,2.409014,89,500,874,96
4204,0.19,3,0,3,0,2,0,0,0,0,113,171,394,678,0,3119,1019,3,3,16.4519,292,93,117,177,649,251,286,91,114,173,633,244,1835,0.58824,3.06,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.217,673,0.00312,0.0056,0.00548,1.176796,2.142419,2.455061,1.235597,2.526237,4.212373,2.435246,2.102142,18,120,736,145
4301,2.251,10,0,0,0,0,0,0,0,0,411,79,345,835,0,1149,432,3,3,0.5105,128,32,32,70,198,115,128,32,32,70,198,115,522,0.45439,2.66,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.727,5862,0.00004,0.00032,0.00031,1.265657,1.853036,2.14358,1.492153,2.389881,3.900628,2.114961,2.003852,29,156,223,23
4302,3.726,2,0,0,0,0,0,0,0,0,222,282,185,689,0,1086,398,3,3,0.2915,147,36,36,64,211,57,142,35,35,61,204,57,536,0.49348,2.73,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.634,9515,0.00002,0.0002,0.00019,1.593031,2.007537,2.230899,1.728164,2.416026,3.795155,2.208463,2.107221,7,43,289,60
4401,3.623,2,0,3,0,0,0,0,0,0,360,214,489,1063,0,3878,1268,3,3,1.0703,436,162,132,143,707,358,436,162,132,143,707,358,1914,0.49353,3.06,19,0.42,0.93,0.94,0.97,0.95,0.35,0.92,0.96,0.93,0.77,0.274,9367,0.00003,0.00021,0.0002,2.004709,2.662425,2.92546,2.084204,3.011977,4.560373,2.896361,2.659061,27,173,906,163
4402,0.785,11,0,0,0,0,0,0,1,0,56,33,76,165,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,15,2016,0.00063,0.00146,0.00142,-0.242283,0.04461,0.311319,0.062533,0.599624,1.944981,0.157012,0.278087,0,0,0,0
4501,0.251,3,0,0,0,0,0,0,1,0,17,40,105,162,0,1386,390,3,3,5.519,138,48,48,86,267,103,138,48,48,86,267,103,658,0.47504,3.55,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.117,686,0.00113,0.00357,0.00345,0.350748,1.276259,1.57952,0.373209,1.470781,3.199888,1.463539,1.096657,34,162,177,17
4502,0.251,3,0,3,0,0,0,0,1,0,56,0,146,202,0,3401,1113,3,3,13.5245,377,118,128,256,671,206,354,111,120,240,628,193,1901,0.55884,3.06,10,0.33,0.8,0.84,0.83,0.67,0.23,0.52,0.6,0.57,0.38,0.059,706,0.00246,0.00482,0.00471,1.277486,2.138928,2.384624,1.059755,2.334187,3.978932,2.421185,1.978834,517,513,74,9
4503,0.575,3,0,2,0,0,0,0,1,0,144,18,606,768,0,3539,1196,3,3,6.1507,357,120,125,239,697,258,347,116,121,232,678,250,1634,0.4616,2.96,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.217,1663,0.00052,0.00152,0.00147,1.42559,2.314541,2.607952,1.450762,2.698479,4.346038,2.616672,2.289286,389,644,146,16
4504,0.619,6,0,0,2,0,0,0,1,0,1945,257,266,2468,0,1,0,3,3,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4554,#DIV/0!,8,0.31,0.76,0.8,0.79,0.62,0.2,0.43,0.52,0.48,0.31,15,2196,0.00058,0.00134,0.00131,-0.480212,1.508718,2.230315,1.56921,2.780288,4.537924,1.853161,2.155527,0,0,0,0
4505,0.37,8,0,3,2,0,0,0,1,0,1616,539,1297,3452,0,2573,873,3,3,6.9534,298,79,91,179,459,167,303,80,94,183,469,170,1172,0.4554,2.95,8,0.31,0.76,0.8,0.79,0.62,0.2,0.43,0.52,0.48,0.31,1.342,1839,0.00057,0.00148,0.00143,1.094199,2.475803,2.99558,2.074302,3.365909,5.105723,2.814966,2.805877,488,342,38,5
4506,0.614,3,0,3,0,2,0,0,1,0,604,501,1013,2118,0,7665,2370,3,3,12.4854,993,267,249,543,1452,405,955,256,239,522,1395,388,3828,0.49945,3.23,9,0.32,0.78,0.82,0.81,0.64,0.21,0.47,0.56,0.53,0.35,0.276,2126,0.00077,0.00155,0.00151,2.043533,3.067149,3.413136,2.235735,3.486145,5.205216,3.331979,3.04279,1043,1130,175,21
4507,0.417,2,0,3,0,0,0,0,1,0,25,59,157,241,0,2079,586,3,3,4.9816,204,72,72,129,404,156,204,72,72,129,404,156,988,0.47529,3.55,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.116,1125,0.00063,0.00212,0.00205,0.776491,1.689113,1.989591,0.79568,1.881742,3.604585,1.875989,1.510951,53,249,259,25
4508,0.499,3,0,3,2,1,0,0,1,0,710,770,863,2343,0,5786,1584,3,3,11.6037,868,269,207,237,1148,218,835,258,201,228,1105,211,2515,0.43473,3.65,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.405,1888,0.00081,0.0017,0.00165,1.657573,2.82956,3.241449,2.120298,3.322988,5.101622,3.04276,2.839715,26,170,1149,239
4509,0.629,2,0,3,0,0,0,0,1,0,109,20,374,503,0,3259,1034,3,3,5.1791,360,96,90,152,616,303,367,97,91,155,626,307,1997,0.61262,3.15,8,0.31,0.76,0.8,0.79,0.62,0.2,0.43,0.52,0.48,0.31,0.154,1728,0.00043,0.00139,0.00135,1.316033,2.190057,2.474729,1.301351,2.482003,4.143978,2.450297,2.096837,16,107,751,160
4510,0.77,14,0,0,0,0,0,0,1,0,20,12,20,52,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,1950,0.00065,0.00151,0.00147,-0.261241,-0.159838,-0.048134,-0.15287,0.092379,1.003116,-0.114868,-0.063,0,0,0,0
4601,2.966,7,0,0,1,0,0,0,0,0,0,7299,0,7299,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,9318,0.00014,0.00032,0.00031,1.087265,2.674313,3.354822,2.730389,3.888171,5.626235,2.995979,3.283411,0,0,0,0
4602,12.777,7,0,0,0,0,0,0,0,1,16180,1799,2514,20493,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,37277,0.00003,0.00008,0.00008,2.547623,3.810352,4.441017,3.861042,4.952458,6.664272,4.104552,4.373478,0,0,0,0
5001,1.418,3,0,3,0,0,0,0,0,0,617,366,3519,4502,0,7143,2074,3,3,5.0361,914,286,256,413,1321,345,933,291,261,422,1347,353,3248,0.45478,3.44,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.63,4753,0.00016,0.00051,0.00049,2.032746,3.200277,3.63843,2.627043,3.830835,5.579488,3.451931,3.325988,577,1148,317,32
5002,2.24,2,0,2,0,0,0,1,0,0,157,93,149,399,0,1229,391,3,3,0.5486,122,75,65,65,109,32,197,119,106,106,176,52,616,0.50128,3.14,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.325,5724,0.00003,0.00033,0.00031,1.227417,1.741558,1.976698,1.320059,2.05908,3.516428,1.927633,1.750705,241,135,13,2
5003,1.801,11,0,0,0,0,0,0,0,0,428,255,285,968,0,984,479,3,3,0.5464,126,20,20,67,173,82,129,21,21,68,176,83,488,0.49551,2.05,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.984,4771,0.00005,0.0004,0.00039,1.174588,1.791124,2.087942,1.416594,2.457013,3.959227,2.151201,2.036941,280,177,19,3
5004,1.365,2,0,0,0,0,0,0,0,0,84,107,108,299,0,616,234,3,3,0.4512,80,9,19,38,110,41,86,10,20,41,117,44,295,0.47883,2.63,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.485,3506,0.00006,0.00053,0.00051,0.725962,1.208812,1.437202,0.828982,1.628066,3.048439,1.453593,1.299206,124,96,12,2
5005,4.313,2,0,2,0,0,0,0,0,0,178,137,301,616,0,912,310,3,3,0.2114,200,63,17,85,121,36,150,47,12,63,90,27,416,0.4561,2.94,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.675,10966,0.00002,0.00017,0.00016,1.656774,2.006595,2.211875,1.787291,2.364087,3.683751,2.161685,2.088845,192,106,10,2
5006,4.335,2,0,3,0,0,0,0,0,1,398,139,912,1449,0,6214,1431,3,3,1.4335,1367,236,301,436,612,155,1367,236,301,436,612,155,1856,0.29862,4.34,7,0.3,0.73,0.78,0.77,0.59,0.19,0.38,0.47,0.43,0.28,0.233,11258,0.00003,0.00017,0.00017,2.154574,2.978584,3.314452,2.389599,3.208951,4.929892,3.057013,2.843427,774,580,68,9
5007,5.394,6,0,0,0,0,0,0,0,0,961,487,2382,3830,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,14496,0.00009,0.0002,0.0002,1.685228,2.437735,2.937349,2.475361,3.382876,5.007363,2.662665,2.880882,0,0,0,0
5008,7.638,2,0,0,0,0,0,0,0,0,636,353,419,1408,0,3803,1065,3,3,0.4979,563,161,145,235,550,203,592,168,153,246,577,212,1506,0.39595,3.57,7,0.3,0.73,0.78,0.77,0.59,0.19,0.38,0.47,0.43,0.28,0.37,19501,0.00001,0.0001,0.00009,2.382315,2.906416,3.163476,2.531028,3.215042,4.70481,3.044822,2.904912,426,535,94,11
5009,4.497,10,0,3,0,0,0,0,0,0,550,342,148,1040,0,1281,396,3,3,0.2848,180,45,36,71,231,87,175,44,35,69,224,85,583,0.4549,3.23,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,0.812,11538,0.00002,0.00016,0.00016,1.737721,2.204839,2.475011,1.963028,2.650584,4.105313,2.3678,2.315051,238,142,14,2
5102,0.415,3,0,3,0,0,0,0,1,1,48,35,217,300,0,2265,885,3,3,5.461,245,62,62,159,486,131,241,61,61,156,477,128,1076,0.47523,2.56,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,0.132,1135,0.00068,0.00215,0.00208,1.120857,1.872662,2.086732,0.902645,2.229716,3.76095,2.250544,1.859375,467,368,45,6
5103,0.494,11,0,0,0,0,0,0,1,0,31,19,29,79,480,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,1267,0.00101,0.00233,0.00226,3.125718,2.448747,2.916467,2.039055,3.455552,3.767309,3.357692,0.463131,0,0,0,0
5104,1.017,7,0,0,1,0,0,0,1,0,7951,1621,3929,13501,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,6045,0.00021,0.00049,0.00047,0.017113,3.10709,3.881713,3.174009,4.452441,6.232519,3.482286,3.803458,0,0,0,0
5105,0.437,8,0,3,1,0,0,2,1,0,1957,76,556,2589,0,3076,677,3,3,7.042,709,151,116,191,327,57,697,150,114,189,321,56,698,0.22708,4.54,3,0.26,0.56,0.66,0.67,0.5,0.14,0.2,0.29,0.25,0.15,0.842,1785,0.00057,0.00151,0.00146,0.902626,2.38936,2.917298,1.925756,3.093543,4.920082,2.556403,2.540968,412,238,24,4
5106,0.817,14,0,3,0,0,0,2,1,0,1964,76,558,2598,0,3076,678,3,3,3.7673,708,152,116,191,325,57,697,150,114,189,321,56,701,0.22774,4.54,3,0.26,0.56,0.66,0.67,0.5,0.14,0.2,0.29,0.25,0.15,0.845,2738,0.00023,0.00084,0.00081,1.046885,2.425052,2.9393,1.981745,3.11348,4.925358,2.587729,2.573112,413,238,23,4
5107,0.539,3,0,3,0,0,0,0,1,0,215,310,1158,1683,0,9543,3593,3,3,17.6972,928,276,267,619,2107,798,846,252,242,564,1920,727,5660,0.59314,2.66,6,0.29,0.7,0.76,0.75,0.57,0.17,0.34,0.43,0.39,0.24,0.176,1835,0.00122,0.00213,0.00209,2.425599,3.27867,3.532761,2.290189,3.676873,5.272086,3.650165,3.274451,1991,1419,161,23
5108,0.576,3,0,0,0,0,0,2,1,0,952,105,105,1162,0,3658,789,3,3,6.3491,797,205,170,236,358,52,806,207,171,239,362,53,601,0.16443,4.64,2,0.25,0.48,0.62,0.65,0.48,0.13,0.16,0.25,0.21,0.11,0.318,1767,0.00051,0.00145,0.00141,1.078767,2.298391,2.728037,1.602123,2.647232,4.508217,2.375621,2.178643,495,265,25,4
5109,0.75,2,0,3,0,0,0,2,1,0,489,11,11,511,0,914,200,3,3,1.2194,201,51,42,59,90,13,202,52,43,60,91,13,153,0.16741,4.57,2,0.25,0.48,0.62,0.65,0.48,0.13,0.16,0.25,0.21,0.11,0.559,2022,0.00015,0.00097,0.00093,0.299622,1.2385,1.650034,0.797878,1.712281,3.453483,1.344439,1.265829,84,98,16,2
5110,0.136,3,0,0,0,0,0,0,1,0,176,0,147,323,0,1726,547,3,3,12.7022,209,59,64,122,303,118,204,58,63,119,296,115,800,0.46334,3.16,6,0.29,0.7,0.76,0.75,0.57,0.17,0.34,0.43,0.39,0.24,0.187,441,0.00373,0.00752,0.00734,0.574069,1.531058,1.839391,0.612168,1.870303,3.564515,1.803037,1.457253,331,194,19,3
5111,0.206,8,0,0,2,0,0,0,1,0,3079,142,531,3752,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,1495,0.00085,0.00197,0.00192,-1.580967,1.814156,2.595516,1.881886,3.168736,4.951501,2.193267,2.516794,0,0,0,0
