taz,area,type,cultural,education,office,shopping,health,religiosit,urban,transporta,empl_indu,empl_comm,empl_serv,empl_tot,students,population,households,parkcost,parkwalk,popdens,ga21,ga22,ga23,ga24,ga25,ga26,ga11,ga12,ga13,ga14,ga15,ga16,workers,workperc,avgHH,soceco,Mlic2,Mlic3,Mlic4,Mlic5,Mlic6,Flic2,Flic3,Flic4,Flic5,Flic6,emp2pop,parkcap,parkAM,parkPM,parkOP,INTLSUME,INTLSUMO,INTLSUMS,INTLSUMW,LSIZESEC,LSIZEINTS,LSUMSIZE0,LSUMSIZES,Hh0car,HH1car,HH2car,HH3car
1719,0.135,3,0,3,0,2,0,2,1,0,68,18,18,105,0,1518,685,3,3,11.22,182,47,53,97,225,156,182,47,53,97,225,156,699,0.46021,2.22,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.069,382,0.00382,0.00819,0.00798,0.783238,1.45507,1.593539,0.306131,1.826484,3.244277,1.926467,1.474889,395,259,28,4
1720,0.257,3,0,2,0,2,0,2,1,0,80,72,261,414,0,2079,532,3,3,8.0896,254,81,62,154,306,215,239,76,59,145,286,202,909,0.43739,3.91,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,0.199,769,0.00142,0.00359,0.00349,0.616055,1.686068,2.048818,0.850918,1.954693,3.755488,1.833952,1.531273,70,266,180,17
1721,0.239,3,0,3,0,0,0,2,1,0,54,49,176,279,0,1409,361,3,3,5.8845,173,55,42,104,208,146,162,51,39,98,195,137,618,0.43835,3.9,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,0.198,687,0.00121,0.00364,0.00352,0.278767,1.314558,1.671411,0.501094,1.578505,3.367376,1.46059,1.162534,32,152,161,16
1722,0.294,3,0,0,0,0,0,0,1,0,0,16,231,247,0,4187,1624,3,3,14.236,370,121,154,331,711,422,364,119,151,325,699,416,1795,0.4288,2.58,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,0.059,828,0.0022,0.00422,0.00412,1.64131,2.401372,2.590869,1.270644,2.686916,4.209765,2.787724,2.334816,922,624,68,10
1723,0.182,3,0,3,0,0,0,0,1,0,0,11,163,174,0,2710,1269,3,3,14.9031,271,80,92,226,472,303,237,70,80,197,415,267,1140,0.42074,2.14,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.064,522,0.00364,0.00685,0.00669,1.382683,2.038279,2.160643,0.853071,2.425579,3.817574,2.533766,2.074482,752,462,47,7
1724,0.243,3,0,3,0,0,0,0,1,0,0,75,295,370,0,4080,2185,3,3,16.7694,325,114,149,312,730,515,293,103,135,281,656,465,2193,0.53746,1.87,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,0.091,732,0.00291,0.00519,0.00508,1.915849,2.513914,2.59629,1.313151,2.987948,4.307785,3.081513,2.629413,1336,763,75,12
1725,0.259,3,0,3,0,0,0,0,1,0,53,23,250,326,0,3968,1594,3,3,15.3236,411,105,136,284,681,424,387,99,128,268,643,401,1999,0.5037,2.49,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.082,759,0.00257,0.00477,0.00467,1.616781,2.371962,2.561052,1.258498,2.702269,4.214015,2.779471,2.339888,867,642,75,10
1726,0.17,5,0,0,0,1,0,0,1,0,145,151,169,466,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,557,0.00229,0.00529,0.00515,-1.769454,-0.098101,0.592617,-0.040892,1.130264,2.87333,0.229267,0.520434,0,0,0,0
1727,0.236,6,0,0,0,0,0,0,1,1,51,53,59,162,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,643,0.00199,0.00458,0.00446,-1.442827,-0.707649,-0.214179,-0.670598,0.227923,1.847491,-0.485862,-0.270094,0,0,0,0
1801,0.132,8,0,0,0,2,0,0,1,0,624,1320,262,2206,0,1755,1318,3,3,13.316,29,10,40,305,228,88,42,15,61,460,344,133,1091,0.62187,1.33,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,1.257,917,0.00197,0.00379,0.0037,1.406686,2.248696,2.564536,1.636776,3.194964,4.7129,2.876789,2.69365,838,433,40,6
1802,0.128,8,0,0,0,2,0,0,1,0,397,840,167,1404,0,729,478,3,3,5.7106,11,4,16,127,95,36,17,6,25,192,145,55,522,0.7159,1.52,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,1.927,695,0.00136,0.00376,0.00364,0.444939,1.52919,1.972251,1.107421,2.543867,4.162896,2.070716,2.002062,301,160,15,2
1803,0.241,8,0,0,0,3,0,0,1,0,735,656,906,2297,0,1477,1029,3,3,6.1394,53,12,38,151,250,89,79,18,57,226,371,132,834,0.56441,1.44,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,1.555,1212,0.0008,0.00217,0.00211,1.201446,2.152849,2.534932,1.647092,3.127025,4.699856,2.730665,2.606216,643,348,33,5
1804,0.35,1,0,0,1,0,0,0,1,0,1175,800,4562,6536,0,917,471,3,3,2.6193,44,6,13,45,169,69,72,11,22,74,277,113,502,0.54774,1.95,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,7.126,2579,0.00038,0.00103,0.001,0.56643,2.582025,3.258494,2.490559,3.809752,5.559489,2.999107,3.1885,290,163,16,2
1805,0.336,1,0,1,1,0,0,0,1,0,904,962,1283,3149,0,761,507,3,3,2.2686,47,6,12,48,120,127,52,7,14,53,134,142,458,0.60094,1.5,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,4.136,1667,0.00042,0.00142,0.00137,0.61805,2.041189,2.612068,1.827189,3.183385,4.872719,2.524632,2.598456,322,167,15,2
1806,0.233,1,0,3,1,0,0,0,1,1,836,646,493,1975,0,211,117,3,3,0.9056,18,4,6,20,37,23,17,4,5,18,36,22,104,0.49174,1.81,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,9.349,1105,0.00086,0.00237,0.00229,-0.537987,1.376195,2.053215,1.315892,2.607346,4.352422,1.783405,1.989199,68,44,5,1
1807,0.273,1,0,3,1,1,0,0,1,1,2482,1971,2553,7005,0,820,487,3,3,3.002,50,18,13,51,154,77,62,22,17,64,193,97,439,0.53508,1.68,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,8.544,2507,0.00045,0.00112,0.00109,0.549775,2.622844,3.306836,2.543591,3.873967,5.621291,3.055699,3.249896,303,166,16,2
1808,0.297,3,0,3,0,0,0,0,1,0,440,317,333,1091,0,3178,1788,3,3,10.695,215,57,78,259,570,250,262,70,96,317,697,306,1699,0.53453,1.78,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,0.343,1049,0.00135,0.00294,0.00287,1.73281,2.416088,2.593502,1.475466,3.058046,4.485162,2.984106,2.639206,1098,620,61,9
1809,0.099,8,0,2,0,2,0,0,1,0,609,543,751,1903,0,1932,1209,3,3,19.5479,70,16,50,199,327,116,104,24,74,295,485,173,1088,0.56329,1.6,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,0.985,757,0.00334,0.00555,0.00544,1.31446,2.194863,2.51866,1.545955,3.073233,4.617715,2.771671,2.576385,763,403,38,6
1810,0.075,6,0,0,2,0,0,0,1,0,1826,337,1526,3689,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,1152,0.00111,0.00256,0.00249,-2.587354,1.776057,2.569019,1.845195,3.14648,4.933782,2.161936,2.489499,0,0,0,0
1811,0.136,8,0,0,2,2,0,0,1,0,1174,544,631,2349,0,980,652,3,3,7.2043,36,8,17,124,155,37,59,14,27,199,245,60,699,0.7128,1.5,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,2.397,962,0.0012,0.00294,0.00286,0.737333,1.934435,2.420396,1.572118,2.998258,4.642266,2.467448,2.439792,409,219,21,3
1812,0.079,3,0,0,0,2,0,0,1,0,271,472,352,1095,0,2028,1523,3,3,25.5542,46,10,50,411,287,79,60,13,65,533,372,103,932,0.4596,1.33,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,0.54,500,0.00643,0.00976,0.0096,1.535674,2.149446,2.285698,1.224345,2.94465,4.303405,2.836388,2.509114,947,519,50,8
1813,0.139,3,0,0,0,2,0,0,1,0,451,741,430,1623,0,5548,4162,3,3,39.9232,145,22,109,1146,840,241,175,28,133,1395,1023,293,3928,0.70809,1.33,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.292,801,0.00615,0.00823,0.00813,2.534829,3.054499,3.090338,1.931216,3.766802,5.01383,3.768753,3.369591,2521,1472,147,22
1814,0.488,2,0,3,0,0,0,0,1,0,69,34,370,474,0,1180,456,3,3,2.4179,132,39,41,96,188,107,127,37,39,92,180,103,569,0.48252,2.59,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.402,1358,0.00032,0.00154,0.00149,0.617749,1.423177,1.720233,0.739031,1.955781,3.543163,1.776714,1.530001,60,228,153,14
1815,0.413,3,0,3,0,0,0,0,1,0,72,27,466,565,0,4580,1560,3,3,11.0825,486,133,133,320,765,445,489,134,134,322,769,448,2360,0.51537,2.94,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.123,1210,0.0012,0.00258,0.00251,1.627123,2.494568,2.75509,1.496106,2.791095,4.424616,2.803375,2.408413,697,737,112,14
1816,0.239,3,0,0,0,0,0,0,1,0,82,89,116,286,0,2444,1020,3,3,10.2175,215,50,64,212,423,220,229,53,68,225,451,235,1268,0.51886,2.4,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.117,693,0.00194,0.00435,0.00423,1.192896,1.93262,2.122988,0.874113,2.312734,3.810689,2.357354,1.941124,594,380,40,6
1817,0.257,1,0,0,1,0,0,0,1,0,237,183,139,559,0,1713,585,3,3,6.6615,185,38,49,163,268,144,190,39,50,167,275,147,903,0.52688,2.93,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.326,805,0.00116,0.00323,0.00313,0.698486,1.646356,1.97502,0.859421,2.127437,3.793555,1.960025,1.685859,286,260,35,5
1818,0.471,3,0,2,0,0,0,0,1,0,643,101,496,1240,0,4980,1697,3,3,10.5765,546,162,172,394,775,442,546,162,172,394,775,442,2433,0.48854,2.93,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.249,1530,0.00091,0.002,0.00195,1.715147,2.652338,2.961048,1.781061,3.076326,4.739127,2.96681,2.64926,633,877,168,19
1901,0.32,1,0,0,1,0,0,0,1,0,894,293,1216,2403,0,4410,1907,3,3,13.7704,375,99,146,423,768,476,347,92,135,393,713,442,2422,0.5493,2.31,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.545,1451,0.00124,0.00239,0.00234,1.7978,2.740345,3.072769,2.004055,3.417631,5.029331,3.177341,2.942552,116,641,1038,112
1902,0.314,1,2,0,1,0,1,0,1,0,1340,373,1856,3569,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.45,0.95,0.97,1,0.97,0.38,1.03,0.99,0.95,0.96,15,1718,0.00074,0.00172,0.00167,-1.158281,1.784259,2.554792,1.850688,3.123994,4.902422,2.157083,2.476822,0,0,0,0
1903,0.402,1,0,0,1,0,0,0,1,0,2967,960,3158,7085,0,1578,608,3,3,3.9294,154,33,40,150,290,136,148,31,39,144,279,131,759,0.48094,2.6,19,0.45,0.95,0.97,1,0.97,0.38,1,0.99,0.95,0.96,4.49,2853,0.00033,0.00091,0.00088,0.799312,2.740328,3.398292,2.601597,3.906399,5.665516,3.1222,3.290754,68,287,231,22
1904,0.252,1,0,3,1,0,0,0,1,0,1797,582,1913,4293,0,4240,1835,3,3,16.8422,373,86,125,401,753,455,349,79,116,374,704,426,2074,0.48923,2.31,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,1.012,1767,0.00125,0.00219,0.00215,1.749553,2.889003,3.32089,2.345364,3.731218,5.40032,3.319396,3.20363,113,620,995,107
1905,0.11,8,0,0,0,0,0,0,1,0,238,78,373,689,0,563,218,3,3,5.1235,49,11,16,53,99,60,47,10,15,51,95,58,273,0.48474,2.58,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,1.223,465,0.00176,0.00534,0.00517,-0.270019,0.951719,1.428096,0.507283,1.818151,3.520205,1.330081,1.27689,62,120,33,3
1906,0.183,3,0,2,0,0,0,0,1,0,99,11,308,418,0,1890,887,3,3,10.3494,184,53,48,158,338,201,171,49,44,146,312,186,907,0.47994,2.13,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.221,583,0.00234,0.00521,0.00507,1.044276,1.772114,1.967055,0.78625,2.284455,3.760002,2.257007,1.884206,357,444,77,9
1907,0.174,3,0,3,0,0,0,0,1,0,72,24,379,475,0,2331,1050,3,3,13.3868,222,47,58,217,417,196,225,48,58,220,422,199,1091,0.46808,2.22,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.204,578,0.00299,0.00588,0.00574,1.200405,1.951162,2.154713,0.948863,2.438717,3.93416,2.417867,2.039151,430,521,88,10
1908,0.18,3,0,3,0,0,0,0,1,0,36,12,195,243,0,1263,571,3,3,7.0307,121,25,31,117,227,107,122,26,32,119,230,108,593,0.46933,2.21,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.192,528,0.00183,0.00499,0.00484,0.637225,1.356071,1.549579,0.379202,1.828006,3.305647,1.81684,1.438587,240,279,46,5
1909,0.426,1,2,0,1,0,1,0,1,0,3349,934,4640,8923,0,609,261,3,3,1.4287,53,12,18,57,107,64,50,11,16,53,103,62,293,0.48222,2.33,18,0.45,0.95,0.97,1,0.97,0.38,1.03,0.99,0.95,0.96,14.662,3385,0.00042,0.00091,0.00089,0.189202,2.778398,3.514011,2.770624,4.069833,5.84277,3.166586,3.430206,98,134,25,3
1910,0.294,1,2,0,1,0,1,0,1,0,2010,560,2784,5354,0,328,141,3,3,1.1162,28,6,9,30,58,35,27,5,9,29,55,33,158,0.48347,2.32,18,0.45,0.95,0.97,1,0.97,0.38,1.03,0.99,0.95,0.96,15,2130,0.00066,0.00145,0.00141,-0.333788,2.261633,2.999658,2.261089,3.556574,5.329595,2.648026,2.916641,55,72,13,1
1911,0.279,3,0,3,0,0,0,0,1,0,216,66,477,759,0,2143,1205,3,3,7.6741,131,39,54,177,355,344,125,37,52,166,336,325,1104,0.51521,1.78,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.354,914,0.00115,0.00298,0.00289,1.358718,2.03729,2.217573,1.121261,2.679492,4.107418,2.599644,2.261219,715,439,45,7
1912,0.4,1,1,0,1,0,0,0,1,0,2770,941,7319,11029,0,1107,543,3,3,2.7674,71,20,28,91,183,178,67,19,26,86,173,168,572,0.51686,2.04,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,9.963,3866,0.00031,0.00075,0.00073,0.706874,3.036888,3.747523,2.988847,4.303849,6.067045,3.443204,3.671215,300,215,25,3
1913,0.43,3,0,1,0,0,0,0,1,0,209,70,732,1011,0,5486,2683,3,3,12.7474,497,132,149,514,888,639,471,125,141,487,840,604,2784,0.50749,2.04,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.184,1372,0.0012,0.00242,0.00236,2.136822,2.828339,2.992985,1.782272,3.332119,4.767965,3.338945,2.942617,1293,1203,165,21
1914,0.242,3,0,3,0,0,0,0,1,0,367,141,704,1211,0,3583,1440,3,3,14.83,310,84,107,312,630,433,283,77,97,284,574,394,1796,0.50112,2.49,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.338,943,0.00203,0.0038,0.00372,1.516865,2.410206,2.702992,1.555996,2.956797,4.559742,2.815436,2.514453,573,724,128,15
1915,0.196,3,0,3,0,0,0,0,1,0,54,18,84,155,0,3205,1640,3,3,16.3122,254,65,83,326,524,399,239,61,79,307,493,376,1484,0.46316,1.95,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.048,555,0.00372,0.00673,0.00659,1.631642,2.231428,2.309167,0.988675,2.649043,3.966041,2.777844,2.304968,742,769,115,14
1916,0.116,5,0,2,0,2,0,0,1,0,495,58,380,933,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,15,540,0.00236,0.00546,0.00531,-2.158381,0.463387,1.222545,0.528462,1.787461,3.561224,0.829638,1.145374,0,0,0,0
1917,0.092,3,0,0,0,0,0,0,1,0,21,6,32,60,0,1411,723,3,3,15.3767,112,28,37,143,232,177,105,27,35,135,218,166,655,0.46431,1.95,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.042,261,0.00749,0.01389,0.01358,0.81488,1.409435,1.482845,0.159996,1.82171,3.131585,1.956558,1.480453,330,337,50,6
1919,0.07,3,0,2,0,0,0,0,1,0,19,13,120,152,0,895,459,3,3,12.7829,78,18,22,93,151,105,72,16,20,86,139,97,441,0.49267,1.95,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.17,228,0.00725,0.01456,0.01421,0.368667,1.025966,1.16564,-0.051184,1.538167,2.936619,1.56247,1.154894,239,193,24,3
1920,0.187,3,0,2,0,0,0,0,1,0,0,15,186,200,0,3546,1596,3,3,18.9618,289,94,111,285,623,439,267,87,102,263,578,408,1713,0.48317,2.22,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.056,545,0.00438,0.00745,0.0073,1.603604,2.282218,2.416524,1.087301,2.643688,4.061158,2.757669,2.293539,574,836,168,19
1921,0.194,3,0,3,0,0,0,0,1,0,171,191,259,621,0,3374,1407,3,3,17.3713,324,79,91,285,640,317,305,75,86,269,604,300,1652,0.48962,2.4,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.184,671,0.00329,0.00578,0.00566,1.484239,2.277628,2.500842,1.268431,2.722667,4.258835,2.705595,2.323256,606,680,108,13
1922,0.202,3,0,3,0,0,0,0,1,0,37,26,237,300,0,1720,881,3,3,8.5015,150,34,43,177,290,200,137,32,39,164,268,185,845,0.49123,1.95,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.175,601,0.0019,0.00468,0.00454,1.044867,1.693615,1.834268,0.645308,2.203231,3.599449,2.223863,1.82214,454,374,47,6
1923,0.234,3,0,3,0,0,0,0,1,0,82,40,135,256,0,3785,1252,3,3,16.1695,392,151,145,292,673,209,405,155,149,302,695,216,1573,0.41555,3.02,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.068,678,0.00303,0.00549,0.00537,1.382998,2.24963,2.496904,1.169571,2.463438,4.106301,2.540407,2.102181,273,696,258,25
1924,0.242,8,0,1,0,0,0,0,1,0,511,60,393,964,3674,646,430,3,3,2.6726,13,0,0,13,26,400,6,0,0,5,11,174,203,0.31459,1.5,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,1.491,867,0.00063,0.00255,0.00246,5.147971,4.473243,4.948899,4.031378,5.499485,5.861244,5.399146,2.504079,276,139,13,2
1925,0.307,3,0,0,0,0,0,0,1,0,195,155,342,692,0,6777,2931,3,3,22.0709,623,177,218,579,1214,602,613,175,215,570,1194,593,3553,0.52428,2.31,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.102,986,0.0028,0.0045,0.00442,2.207452,2.93809,3.111443,1.812947,3.326078,4.801914,3.390078,2.955688,1424,1307,177,23
1926,0.131,3,0,3,0,0,0,0,1,0,49,0,143,192,0,1327,554,3,3,10.1694,146,41,26,99,214,144,144,41,25,97,211,141,663,0.49962,2.4,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.144,392,0.00342,0.00768,0.00747,0.582835,1.337503,1.540388,0.310326,1.743238,3.254489,1.761751,1.361611,241,266,42,5
1927,0.258,3,0,2,0,0,0,0,1,0,169,30,362,561,0,3276,1316,3,3,12.712,265,96,96,271,548,377,260,94,94,266,538,370,1661,0.50697,2.49,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.171,814,0.00202,0.00407,0.00398,1.435646,2.235892,2.464914,1.236916,2.652486,4.202593,2.640893,2.257689,631,593,82,10
1928,0.147,3,0,3,0,0,0,0,1,0,48,81,137,265,0,730,331,3,3,4.9784,64,19,19,65,130,64,66,20,19,67,134,65,369,0.50545,2.21,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.363,448,0.00163,0.00536,0.00518,0.12996,0.91011,1.163774,0.093708,1.488013,3.019906,1.36059,1.060732,189,127,14,2
1929,0.201,3,0,3,0,0,0,0,1,0,216,66,477,759,0,2143,1205,3,3,10.6621,131,39,54,177,355,344,125,37,52,166,336,325,1104,0.51521,1.78,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.354,718,0.00197,0.00429,0.00418,1.338399,2.027033,2.209015,1.095424,2.674108,4.10613,2.593812,2.253028,715,439,45,7
1930,0.144,3,0,0,0,3,0,0,1,0,274,390,383,1048,0,1787,960,3,3,12.3809,112,37,51,160,307,188,123,40,55,174,335,205,821,0.45969,1.86,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.586,650,0.00252,0.00509,0.00497,1.105867,1.924937,2.200251,1.152995,2.661516,4.188341,2.457721,2.197655,585,337,33,5
1931,0.201,3,0,1,0,0,0,0,1,0,102,46,176,325,0,1965,851,3,3,9.756,154,54,73,143,370,190,154,54,73,143,370,190,984,0.50074,2.31,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.165,606,0.00213,0.00488,0.00475,1.012426,1.755521,1.954615,0.742142,2.194019,3.691374,2.198972,1.807278,503,311,32,5
1932,0.143,3,0,0,0,0,0,0,1,0,44,76,18,138,0,2047,1097,3,3,14.3552,168,46,59,167,364,186,178,49,63,178,390,200,969,0.47358,1.87,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.067,411,0.00446,0.00853,0.00833,1.232781,1.815425,1.88414,0.59025,2.27028,3.569071,2.384062,1.920722,684,372,35,6
1933,0.304,3,0,0,0,0,0,0,1,0,117,26,132,276,0,3640,1516,3,3,11.9716,338,110,129,273,576,373,346,112,132,279,588,381,1747,0.47992,2.4,7,0.34,0.82,0.81,0.84,0.88,0.23,0.54,0.5,0.6,0.61,0.076,858,0.00181,0.00375,0.00366,1.578599,2.301501,2.473291,1.18213,2.640638,4.119773,2.727749,2.284067,747,668,89,12
1934,0.384,3,0,3,0,0,0,0,1,0,134,31,738,903,0,5439,1973,3,3,14.155,511,209,200,415,958,441,505,207,198,410,946,435,2492,0.45826,2.76,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,0.166,1228,0.00148,0.00284,0.00278,1.840255,2.703717,2.964188,1.722983,3.075242,4.686783,3.052514,2.676254,871,939,145,18
1935,0.339,3,0,3,0,0,0,0,1,0,20,18,340,378,0,6268,2430,3,3,18.511,673,187,217,505,1094,523,646,179,208,484,1049,501,3144,0.50168,2.58,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.06,982,0.00238,0.00408,0.004,2.031083,2.799309,2.990722,1.657586,3.08779,4.615325,3.187381,2.73307,1093,1144,172,21
1936,0.187,3,0,0,0,0,0,0,1,0,53,67,256,376,0,4541,1824,3,3,24.2341,427,143,198,366,853,403,384,128,179,329,768,363,2425,0.53397,2.49,11,0.38,0.88,0.88,0.92,0.96,0.29,0.72,0.68,0.78,0.8,0.083,595,0.00507,0.00788,0.00774,1.732489,2.498275,2.689248,1.367111,2.83158,4.348752,2.90865,2.466153,631,967,204,22
1937,0.213,3,0,0,0,0,0,0,1,0,119,25,237,380,0,5438,2353,3,3,25.5849,536,161,167,400,1018,567,487,146,151,363,925,514,2593,0.47673,2.31,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.07,663,0.0048,0.00732,0.00719,1.983138,2.697497,2.854708,1.52341,3.054351,4.511841,3.151669,2.696207,924,1191,214,25
1939,0.718,3,0,3,0,0,0,0,1,0,402,247,406,1054,0,4583,1778,3,3,6.3809,481,122,130,367,750,319,535,136,145,408,834,356,2345,0.51158,2.58,6,0.33,0.8,0.79,0.82,0.86,0.22,0.49,0.46,0.55,0.56,0.23,2099,0.00042,0.00122,0.00118,1.799672,2.618802,2.876859,1.727384,3.06346,4.640715,2.996288,2.656706,952,728,86,12
2001,1.193,6,0,0,0,0,0,0,0,0,19,14,51,84,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,3018,0.00042,0.00098,0.00095,0.176756,0.282325,0.398136,0.289563,0.543186,1.471698,0.329006,0.38275,0,0,0,0
2002,1.762,3,0,3,0,0,0,0,0,0,205,151,532,888,0,2841,1066,3,3,1.6119,270,86,86,105,493,454,243,78,78,94,446,410,1431,0.50383,2.67,19,0.45,0.95,0.97,1,0.97,0.38,1,0.99,0.95,0.96,0.312,4662,0.00007,0.00043,0.00041,1.600954,2.31308,2.576328,1.648128,2.757976,4.305754,2.633746,2.37066,18,120,771,156
2003,1.1,3,0,3,0,0,0,0,1,0,525,152,659,1336,0,1592,531,3,3,1.4472,204,40,36,123,295,114,196,39,35,118,283,110,765,0.4805,3,20,0.45,0.97,0.97,1,0.97,0.38,0.99,0.99,0.95,0.96,0.84,3114,0.00011,0.00065,0.00062,0.990121,1.937739,2.344832,1.490492,2.617028,4.287722,2.224247,2.135127,7,47,386,90
2004,0.597,3,0,0,0,0,0,0,1,0,98,79,268,445,0,1378,555,3,3,2.3076,122,40,40,116,235,138,121,40,39,115,234,137,733,0.53153,2.48,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.323,1625,0.00025,0.00128,0.00123,0.815765,1.559726,1.819919,0.829451,2.051548,3.596677,1.929995,1.647975,18,115,370,52
2005,1.828,3,0,3,0,0,0,0,1,0,324,241,1259,1824,0,4554,1766,3,3,2.4913,426,157,134,251,849,537,399,145,125,235,794,503,2398,0.52644,2.58,19,0.45,0.95,0.97,1,0.97,0.38,1,0.99,0.95,0.96,0.401,5075,0.00009,0.00042,0.0004,1.96312,2.770898,3.06773,2.082094,3.305182,4.892591,3.126966,2.878689,38,246,1259,223
