TAZ,Agg_taz_nu,super_taz,שם איזור 2020,similar,sector,in_jerusalem_metropolin,jerusalem district,in jerusalem,city,hh2015,newhh1520,newhh2025,newhh2530,newhh3035,newhh3540,newhh1540,hh20,hh25,hh30,hh35,hh40,pop15,pop20,pop25,pop30,pop35,pop40,hhsize15,hhsize20,hhsize25,hhsize30,hhsize35,hhsize40,emp2hh,empd15,empd20,empd25,empd30,empd35,empd40,empi15,empi20,empi25,empi30,empi35,empi40,empe15,empe20,empe25,empe30,empe35,empe40,emp15,emp20,emp25,emp30,emp35,emp40,school16,school20,school25,school30,school35,school40,yeshiva15,yeshiva20,yeshiva25,yeshiva30,yeshiva35,yeshiva40,college15,college20,college25,college30,college35,college40,ind30,htl30,bsn30,pub30,edu30,agr30,ind40,htl40,bsn40,pub40,edu40,agr40,InJerDistrict
2303,23,2,ג'בל בטן אל הווא,,Arab,yes,jerusalem,yes,ירושלים,2611.501928,136.6301532,101.0301532,131.0301532,165.8301532,75.83015323,610.3507662,2748.132081,2849.162234,2980.192387,3146.022541,3221.852694,14016.70984,14750.04463,15292.3036,15995.58151,16563.60351,16970.60657,5.367298293,5.367298293,5.367298293,5.367298293,5.264934787,5.267344035,,,,,,,,,,,,,,,,,,,,738.3,932.4965658,964.2365004,994.1606595,1026.444285,1046.082671,1245,1686.282391,2127.564781,2568.847172,3010.129562,3451.411953,0,0,0,0,0,0,,,,,,,0,207.2491758,248.6990109,82.89967031,455.3128025,0,0,218.0731748,261.6878098,87.22926993,479.0924161,0,1
2401,24,2,ג'בל מוכבר מזרח,,Arab,yes,jerusalem,yes,ירושלים,1539.069902,341.3026885,299.2026885,340.1026885,251.8026885,180.9026885,1413.313443,1880.37259,2179.575279,2519.677967,2771.480656,2952.383344,7987.313989,8172.081329,9724.854089,11489.88566,12796.66655,13735.49757,5.189701897,4.345990455,4.461811521,4.560061169,4.617267135,4.652342183,,,,,,,,,,,,,,,,,,,,651.63,796.9237821,912.363948,1072.90868,1194.759072,1293.324589,957,1352.832481,1748.664963,2144.497444,2540.329926,2936.162407,0,0,0,0,0,0,,,,,,,33.75938821,287.4171826,153.0857674,225.6164113,373.0299306,0,40.6948398,346.4635121,184.5353578,271.9665315,449.6643474,0,1
2402,24,2,צלעה,,Arab,yes,jerusalem,yes,ירושלים,846.7100219,82.56577007,163.2657701,276.7657701,720.0657701,832.5657701,2075.22885,929.275792,1092.541562,1369.307332,2089.373102,2921.938872,4394.172607,4822.664341,5669.965017,7106.296859,10843.22355,15163.99171,5.189701897,5.189701897,5.189701897,5.189701897,5.189701897,5.189701897,,,,,,,,,,,,,,,,,,,,231.12,318.6051484,408.3160909,550.9298479,799.2449864,1064.755712,697,1210.352942,1404.590178,1646.701039,2444.121857,3241.523808,0,0,0,0,0,0,,,,,,,53.18344622,138.7512973,84.84376591,117.4429419,156.7083966,0,102.7850975,268.1579823,163.97348,226.9763449,302.8628074,0,1
2403,24,2,עבידייה,,Arab,yes,jerusalem,yes,ירושלים,1625.730854,67.75887898,148.358879,110.758879,121.558879,92.15887898,540.5943949,1693.489733,1841.848612,1952.607491,2074.16637,2166.325249,8437.058495,8788.706878,9558.645233,10133.4508,10639.7523,11118.02941,5.189701897,5.189701897,5.189701897,5.189701897,5.129652304,5.132206908,,,,,,,,,,,,,,,,,,,,570.31,670.3459184,748.5352845,858.3345297,939.5346431,1012.734103,2214,2940.957246,3157.216238,3130.887865,3197.677765,3168.854016,0,0,0,0,0,0,,,,,,,54.79227741,66.59455555,169.5410312,340.6485576,226.7581079,0,64.64846282,78.57376718,200.0385378,401.925356,267.5479794,0,1
2404,24,2,אום ליסון,,Arab,yes,jerusalem,yes,ירושלים,861.4344324,38.39363202,88.79363202,67.19363202,65.99363202,47.39363202,307.7681601,899.8280645,988.6216965,1055.815328,1121.808961,1169.202593,3969.804305,4202.036556,4721.830784,5142.084328,5556.807833,5913.46594,4.608365019,4.669821627,4.776175559,4.870249739,4.953435058,5.057691436,,,,,,,,,,,,,,,,,,,,304.95,339.6077318,375.9324405,409.6539696,442.7647759,473.7135107,1966,2203.382302,2440.764604,2678.146906,2915.529208,3152.91151,0,0,0,0,0,0,,,,,,,0,65.0514542,65.0514542,32.5257271,247.0253341,0,0,75.22385972,75.22385972,37.61192986,285.6538614,0,1
2501,25,2,זעקוקה,,Arab,yes,jerusalem,yes,ירושלים,1665.280916,79.04926598,116.249266,105.449266,94.04926598,114.049266,508.8463299,1744.330182,1860.579448,1966.028714,2060.07798,2174.127246,7673.725426,8037.989711,8573.674075,9059.591319,9492.976604,10018.52322,4.608066635,4.608066635,4.608066635,4.608066635,4.608066635,4.608066635,,,,,,,,,,,,,,,,,,,,554.26,792.6601907,867.6196806,1201,1784,2368,,2722.749044,2831.096869,2787.591841,2831.886023,2848.866637,0,0,0,0,0,0,,,,,,,291.0555238,269.3912194,64.67900529,257.2246675,318.649584,0,573.8713409,531.156043,127.5269646,507.167371,628.2782805,0,1
2502,25,2,מנטאר,,Arab,yes,jerusalem,yes,ירושלים,29.12,1.12,1.12,101.12,101.12,176.12,380.6,30.24,31.36,132.48,233.6,409.72,115.7551137,125.0155228,129.6457274,547.6870523,965.7283773,1693.828043,4.134111204,4.134111204,4.134111204,4.134111204,4.134111204,4.134111204,,,,,,,,,,,,,,,,,,,,0,3.490756952,3.715863629,26.10881067,48.13058014,85.14297594,,48.19417018,49.48717829,197.2627877,339.4707334,567.0118212,0,0,0,0,0,0,,,,,,,1.305440534,3.916321601,3.916321601,5.221762135,11.7489648,0,4.257148797,12.77144639,12.77144639,17.02859519,38.31433917,0,1
2504,25,2,אום טובה,,Arab,yes,jerusalem,yes,ירושלים,1524.333626,192.7282164,318.4282164,467.6282164,641.2282164,903.0282164,2523.041082,1717.061843,2035.490059,2503.118276,3144.346492,4047.374708,7011.934682,7898.484477,9363.254273,11514.34407,14463.99386,18617.92366,4.6,4.6,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,380.92,472.3470337,593.3887125,1093,1835,2578,2101,2435.927293,2859.244453,3317.736433,4067.481268,4985.905315,0,0,0,0,0,0,,,,,,,84.19247617,202.4859221,140.6741097,198.8638355,466.7836566,0,198.5802411,477.5925957,331.8004161,469.0493759,1100.977371,0,1
2505,25,2,צור באהר,,Arab,yes,jerusalem,yes,ירושלים,1352.790166,52.03039099,60.83039099,52.03039099,52.03039099,52.03039099,268.951955,1404.820557,1465.650948,1517.681339,1569.71173,1621.742121,6234.150878,6473.925912,6754.254558,6994.029592,7233.804625,7473.579659,4.608365019,4.608365019,4.608365019,4.608365019,4.608365019,4.608365019,,,,,,,,,,,,,,,,,,,,1053.95,1108.445037,1157.561296,1206.784789,1254.470916,1300.705087,6188,6544.289984,6900.579968,7256.869952,7613.159936,7969.449919,0,0,0,0,0,0,,,,,,,54.22854836,271.1427418,271.1427418,108.4570967,501.8136604,0,58.44898721,292.244936,292.244936,116.8979744,540.868253,0,1
3001,30,3,"את תלפיות-קניון האחים ישראל""",,Jewish,yes,jerusalem,yes,ירושלים,270,34.8,121.6,49,49,74,328.4,304.8,426.4,475.4,524.4,598.4,966.7714896,1063.758703,1441.00766,1551.754905,1659.587847,1822.772139,3.580635147,3.490021992,3.379473875,3.264103712,3.16473655,3.046076435,,,,,,,,,,,,,,,,,,,,3482.5183,3519.250752,4407.160152,4771.955682,5133.222141,5814.583953,240,270.9333333,346.9016949,356.55,364.8,363.5848101,0,0,0,0,0,0,,,,,,,296.7191472,1854.199514,2330.902101,154.7497586,135.385161,0,361.5495421,2259.324994,2840.182696,188.5611524,164.965569,0,1
3002,30,3,"את תלפיות-רח' החרושת""",3908,Jewish,yes,jerusalem,yes,ירושלים,0,0,364.5,12.5,12.5,37.5,427,0,364.5,377,389.5,427,2.382464374,0,985.7105914,1043.115056,1084.09826,1172.690092,,,2.704281458,2.766883437,2.783307472,2.746346819,,,,,,,,,,,,,,,,,,,,1766.6128,2486.706576,2673.130723,3150.361371,3625.556739,4555.375022,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,626.6168663,932.948727,1565.687538,22.77880878,2.329430655,0,906.0785366,1349.029786,2263.960563,32.93781389,3.36832159,0,1
3003,30,3,מסוף אגד תלפיות,,Jewish,yes,jerusalem,yes,ירושלים,4.578461538,0,142.2,20,270,418,850.2,4.578461538,146.7784615,166.7784615,436.7784615,854.7784615,16.49332334,16.05530202,399.2737769,463.9571203,1203.589611,2337.360905,3.602372369,3.506702389,2.720247731,2.781876725,2.7556066,2.734463969,,,,,,,,,,,,,,,,,,,,488.2945,495.8590252,515.2102357,525.6187282,557.7585731,611.8757501,183,183,183,183,215.9270869,411.2420563,0,0,0,0,0,0,,,,,,,101.9468965,101.9468965,254.8672413,50.97344826,15.8842456,0,118.6769619,118.6769619,296.6924047,59.33848094,18.49094062,0,1
3004,30,3,"את תלפיות-רח' האומן""",,Jewish,yes,jerusalem,yes,ירושלים,11.44615385,0,0,0,0,0,0,11.44615385,11.44615385,11.44615385,11.44615385,11.44615385,41.23330834,40.13825504,39.51946796,38.53719041,37.56409277,36.58229326,3.602372369,3.506702389,3.45264169,3.366824431,3.28180918,3.196033685,,,,,,,,,,,,,,,,,,,,4351.5402,4445.363076,4675.37152,6040.058321,6476.344964,7296.875381,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1716.105642,1848.399859,2275.740032,199.8127879,0,0,2073.193394,2233.015429,2749.276668,241.3898899,0,0,1
3005,30,3,"את תלפיות-רח' הסדנא""",,Jewish,yes,jerusalem,yes,ירושלים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1874.9075,1895.078555,2778.986934,3664.527957,3845.173006,4184.027412,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,336.7217194,1129.154342,2193.264082,5.387813309,0,0,384.456858,1289.228183,2504.190759,6.151613207,0,0,1
3006,30,3,"את תלפיות-קניון הדר""",,Jewish,yes,jerusalem,yes,ירושלים,0,0,0,0,0,0,0,0,0,0,0,0,38.11942999,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3617.991,3656.879718,4727.266418,5576.033913,6421.144053,8068.099804,62,0,0,0,0,0,34,34,34,34,34,34,,,,,,,384.5481707,1789.528643,3177.378652,147.6688135,76.90963415,0,556.4121505,2589.312748,4597.426859,213.6656168,111.2824301,0,1
3101,31,3,תלפיות,,Jewish,yes,jerusalem,yes,ירושלים,1794.477947,0,63.8,88.2,37.8,0,189.8,1794.477947,1858.277947,1946.477947,1984.277947,1984.277947,5109.087141,5000.410545,5064.286692,5178.963235,5145.341311,4989.559384,2.847116148,2.78655447,2.725257919,2.660684259,2.593054727,2.514546609,,,,,,,,,,,,,,,,,,,,757.118625,787.7414036,803.2557298,818.6040251,829.4727626,832.921339,330,662.0043926,683.2910072,664.9619827,662.7397046,619.8324942,99,99,99,99,99,99,,,,,,,0,159.6465206,399.1163015,159.6465206,100.1946824,0,0,162.4387245,406.0968112,162.4387245,101.9470788,0,1
3102,31,3,רמת רחל צפון,3111,Jewish,yes,jerusalem,yes,ירושלים,0,0,830,1000,0,0,1830,0,830,1830,1830,1830,0,0,2224.945846,5009.968249,5088.694874,5049.689027,,,2.680657646,2.737687568,2.780707582,2.759392911,,,,,,,,,,,,,,,,,,,,0,0,117.4024515,254.1468591,253.9049246,238.125206,,0,759.8111411,1557.717174,1557.717174,1557.717174,0,0,0,0,0,0,,,,,,,0,20.33174873,20.33174873,30.49762309,182.9857385,0,0,19.05001648,19.05001648,28.57502472,171.4501483,0,1
3103,31,3,קיבוץ רמת רחל,,Jewish,yes,jerusalem,yes,מטה יהודה,189,0,0,180,360,0,540,189,189,369,729,729,638,642.6,642.6,1254.6,2478.6,2478.6,3.375661376,3.4,3.4,3.4,3.4,3.4,,,,,,,,,,,,,,,,,,,,439.8128,446.6539473,453.5703329,478.3072375,520.4507655,525.6968839,31,32.38170476,31.26259323,72.32039592,161.9830073,153.1535165,0,0,0,0,0,0,,,,,,,0,258.2865504,70.44178647,0,55.65651865,93.92238196,0,283.8770231,77.42100629,0,61.17084613,103.2280084,1
3104,31,3,ארנונה,,Jewish,yes,jerusalem,yes,ירושלים,699.7844243,6.716666667,18.71666667,18.71666667,21.51666667,18.71666667,84.38333333,706.501091,725.2177576,743.9344243,765.451091,784.1677576,2280.829236,2272.281082,2307.217052,2332.956635,2359.478307,2380.246517,3.290918111,3.21624568,3.181412793,3.135970804,3.082467756,3.035379221,,,,,,,,,,,,,,,,,,,,172.8478,204.5982855,208.7117821,354.2569459,356.3237593,357.4534813,59,143.8434299,232.5345518,323.9822512,418.0343301,514.7241298,221,221,221,221,221,221,,,,,,,0,0,0.928904757,311.1420122,42.18602891,0,0,0,0.937286461,313.9495125,42.56668238,0,1
3105,31,3,תלפיות - פילבוקס,,Jewish,yes,jerusalem,yes,ירושלים,6.019198888,850,40.5,0,0,0,890.5,856.0191989,896.5191989,896.5191989,896.5191989,896.5191989,19.87152769,2308.060935,2490.568012,2535.709482,2551.322736,2543.414537,3.301357549,2.696272395,2.778042027,2.828393955,2.84580937,2.836988366,,,,,,,,,,,,,,,,,,,,0,115.3942391,254.9384838,251.4673729,245.9606775,241.9086352,,701.2283536,804.2242573,804.2242573,804.2242573,804.2242573,0,0,0,0,0,0,,,,,,,0,34.2910054,40.52573365,72.7384963,103.9121376,0,0,32.98754117,38.98527593,69.97357218,99.96224597,0,1
3106,31,3,תלפיות - שיכונים,,Jewish,yes,jerusalem,yes,ירושלים,463.2475142,11.6,170.2,33,58,58,330.8,474.8475142,645.0475142,678.0475142,736.0475142,794.0475142,1437.497593,1435.203447,1862.065525,1913.269457,2030.033947,2138.859332,3.103087549,3.022451216,2.886710644,2.821733606,2.758020248,2.693616306,,,,,,,,,,,,,,,,,,,,52.8366,56.06750451,69.34881951,70.85183386,74.90746336,78.58537501,39,94.27692864,136.7631318,132.2138543,137.4240923,140.9596982,0,0,0,0,0,0,,,,,,,0,12.72640912,12.72640912,38.17922737,7.219788237,0,0,14.11550808,14.11550808,42.34652425,8.007834593,0,1
3107,31,3,תלפיות - גשר,,Jewish,yes,jerusalem,yes,ירושלים,228.7642045,28,0,0,24.6,0,52.6,256.7642045,256.7642045,256.7642045,281.3642045,281.3642045,721.6009744,779.5906959,761.3817382,742.4331123,792.9007481,771.4652038,3.154343905,3.036212533,2.965295492,2.891497721,2.818058357,2.741874024,,,,,,,,,,,,,,,,,,,,35.2244,42.71662312,42.44527902,42.03499972,41.6146798,41.26719432,23,106.0707751,101.5568223,94.59772949,96.67672315,92.05688675,0,0,0,0,0,0,,,,,,,0,3.431133786,22.30236959,12.00896823,4.292528109,0,0,3.368461178,21.89499764,11.78961411,4.214121394,0,1
3108,31,3,תלפיות - בתי ספר,,Jewish,yes,jerusalem,yes,ירושלים,314.5507813,11.6,47.2,23,253,53,387.8,326.1507813,373.3507813,396.3507813,649.3507813,702.3507813,975.4447954,985.1347118,1085.858487,1119.024468,1781.34952,1891.026843,3.101072557,3.020488585,2.908413593,2.823318436,2.743277703,2.692425057,,,,,,,,,,,,,,,,,,,,422.684775,428.4838347,438.5881216,449.2226439,469.8862241,487.2239885,800,829.5023906,819.3114385,764.8776443,871.3913348,753.0389824,0,0,0,0,0,0,,,,,,,0,67.38339658,67.38339658,89.84452878,224.6113219,0,0,73.08359828,73.08359828,97.4447977,243.6119943,0,1
3109,31,3,תיכון אליאנס,,Jewish,yes,jerusalem,yes,ירושלים,92.80194805,48.6,0,0,0,0,48.6,141.4019481,141.4019481,141.4019481,141.4019481,141.4019481,180.7784101,308.2720757,305.5881796,302.4103534,296.7142321,289.5243055,1.94800232,2.180111943,2.161131327,2.138657618,2.098374429,2.047526993,,,,,,,,,,,,,,,,,,,,842.973285,859.8798927,873.3593594,887.8828482,901.1011674,913.1133641,619,619,619,619,619,619,0,0,0,0,0,0,,,,,,,0,355.1531393,266.3648545,133.1824272,133.1824272,0,0,365.2453457,273.9340092,136.9670046,136.9670046,0,1
3110,31,3,מתחם אלנבי,,Jewish,yes,jerusalem,yes,ירושלים,331.6980519,0,0,0,0,54,54,331.6980519,331.6980519,331.6980519,331.6980519,385.6980519,646.0827967,634.3591156,618.0555529,604.1355513,587.0190437,713.9209414,1.947804013,1.912459576,1.863307756,1.821341873,1.769739196,1.850984048,,,,,,,,,,,,,,,,,,,,0,-0.351710431,-0.840817314,-1.258417362,-1.771912588,2.035144343,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
3111,31,3,טיילת שרובר,,Jewish,yes,jerusalem,yes,ירושלים,232.1428571,47.3,284,0,0,0,331.3,279.4428571,563.4428571,563.4428571,563.4428571,563.4428571,570.8877011,702.026143,1489.936078,1528.916695,1547.058789,1543.597825,2.459208558,2.51223506,2.644342827,2.713525738,2.745724379,2.73958185,,,,,,,,,,,,,,,,,,,,259.475,421.385852,555.8970388,561.5662669,566.2318506,569.8918811,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,298.630171,84.04464721,178.8914487,0,0,0,303.0575729,85.29066812,181.54364,0,0,1
3112,31,3,רמות רחל,,Jewish,yes,jerusalem,yes,ירושלים,1400,133,3,3.6,33.6,0,173.2,1533,1536,1539.6,1573.2,1573.2,3474.772858,3913.214127,3967.508861,3980.396966,4025.827464,3941.909316,2.481980613,2.552651094,2.583013581,2.585344873,2.559005507,2.505663181,,,,,,,,,,,,,,,,,,,,88.6067,160.0312957,172.9343355,167.9440249,167.4005125,162.0137437,67,241.8149124,393.2479803,557.8931633,724.4321837,888.7944873,0,0,0,0,0,0,,,,,,,0,50.96486834,63.70608555,0,53.273071,0,0,49.16524491,61.45655625,0,51.39194249,0,1
3201,32,3,"תלפז - רח' אבשלום חביב""",,Jewish,yes,jerusalem,yes,ירושלים,968.2058745,0,9.4,22,44.8,18.4,94.6,968.2058745,977.6058745,999.6058745,1044.405874,1062.805874,2549.688313,2503.904407,2479.614599,2477.904486,2530.929726,2501.902221,2.633415454,2.586128088,2.536415403,2.478881476,2.423320079,2.354053812,,,,,,,,,,,,,,,,,,,,414.8604,428.6565876,433.7585094,437.9054099,445.8004995,449.2972283,416.5,547.474543,550.8584647,519.6517367,528.7249146,516.1695201,0,0,0,0,0,0,,,,,,,0,43.21907487,64.82861231,64.82861231,265.0291105,0,0,44.34339039,66.51508559,66.51508559,271.9236667,0,1
3202,32,3,"תלפז - רח' דב גרונר""",,Jewish,yes,jerusalem,yes,ירושלים,1120.423748,0,9.4,52.8,20.5,8.8,91.5,1120.423748,1129.823748,1182.623748,1203.123748,1211.923748,2882.402199,2880.228419,2900.569171,3010.628529,3025.532676,2997.504025,2.572600057,2.570659916,2.567275803,2.545719662,2.514731074,2.473343747,,,,,,,,,,,,,,,,,,,,421.593375,434.5139815,441.6845352,448.7269222,456.270986,460.3690815,106,202.6489704,211.9512944,204.5761852,206.1107827,198.6127833,0,0,0,0,0,0,,,,,,,0,177.1285492,110.7053432,66.42320594,94.46982383,0,0,181.7241254,113.5775784,68.14654703,96.92083063,0,1
3203,32,3,"תלפז - רח' משה ברזני""",,Jewish,yes,jerusalem,yes,ירושלים,802.2239216,180,9.4,8.8,8.8,8.8,215.8,982.2239216,991.6239216,1000.423922,1009.223922,1018.023922,2604.623972,3092.056032,3128.933491,3148.259803,3140.898489,3126.244429,3.246754306,3.148015401,3.15536306,3.146925753,3.112191875,3.070894861,,,,,,,,,,,,,,,,,,,,86.4346,122.7973433,124.4630412,124.6204925,124.382885,123.6868974,54,232.4765129,235.5919059,220.9857351,213.8828344,204.3537338,0,0,0,0,0,0,,,,,,,0,1.441921623,2.883843245,23.8368789,96.45784877,0,0,1.431119459,2.862238918,23.65830479,95.73523426,0,1
3204,32,3,תיכון סליסברג,,Jewish,yes,jerusalem,yes,ירושלים,1240.909091,0,9.4,8.8,20.8,38.8,77.8,1240.909091,1250.309091,1259.109091,1279.909091,1318.709091,2765,2765,2785.945128,2805.553333,2851.554245,2937.136687,2.228205128,2.228205128,2.228205128,2.228205128,2.227934988,2.227281746,,,,,,,,,,,,,,,,,,,,410.2487,418.9285586,424.3265504,428.3023232,474.8676915,484.2618989,567,601.7003592,588.10339,544.4708272,556.7034181,582.7285065,0,0,0,0,0,0,,,,,,,0,59.36406005,78.27747479,134.1116436,156.5491448,0,0,67.12023467,88.50476993,151.6339176,177.0029766,0,1
3205,32,3,"תלפז - רח' רב החובל""",,Jewish,yes,jerusalem,yes,ירושלים,1023.806534,0,9.4,8.8,8.8,8.8,35.8,1023.806534,1033.206534,1042.006534,1050.806534,1059.606534,4123.666758,3895.452899,3876.7229,3843.586133,3787.778151,3711.862349,4.027779294,3.804872084,3.752127744,3.688639187,3.604638941,3.503057249,,,,,,,,,,,,,,,,,,,,226.5939,230.5139158,232.5388825,234.5184688,235.5375291,235.7044261,794,794,801.2900492,808.1147761,814.939503,821.7642299,47,47,47,47,47,47,,,,,,,0,23.45184688,23.45184688,23.45184688,164.1629282,0,0,23.57044261,23.57044261,23.57044261,164.9930982,0,1
3206,32,3,קרית מוריה,,Jewish,yes,jerusalem,yes,ירושלים,28.15445807,0,0,0,0,0,0,28.15445807,28.15445807,28.15445807,28.15445807,28.15445807,68.87228355,68.80972731,68.86749834,68.6078247,68.10847284,67.29683674,2.446230127,2.444008232,2.446060164,2.436836984,2.419100828,2.39027285,,,,,,,,,,,,,,,,,,,,324.3491,329.3806798,421.1141456,534.8740673,763.03118,1007.396018,,0,0,0,0,0,0,0,0,0,0,0,129,148.35,170.6025,196.192875,225.6218063,259.4650772,0,273.6669219,14.89196099,246.3151844,0,0,0,515.4315462,28.04791468,463.9165576,0,0,1
3301,33,3,הר חומה דרום,3301,Jewish,yes,jerusalem,yes,ירושלים,1258,100,17.1,0,0,0,117.1,1358,1375.1,1375.1,1375.1,1375.1,4701.947272,5198.920462,5225.38,5087.87,5087.87,5087.87,3.737636941,3.828365584,3.8,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,242.2625117,449.3197951,531.7242532,539.7272509,542.3939122,547.4058027,667.6349581,903.3771462,1047.502864,1178.521156,1311.076691,1443.632226,0,0,0,0,0,0,,,,,,,0,114.8673309,55.23624301,117.8627831,251.7608939,0,0,116.501517,56.02207391,119.5395846,255.3426272,0,1
3302,33,3,הר חומה א' מרכז,3301,Jewish,yes,jerusalem,yes,ירושלים,1008,0,0,0,0,0,0,1008,1008,1008,1008,1008,3767.538037,3858.992508,3830.4,3729.6,3729.6,3729.6,3.737636941,3.828365584,3.8,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,218.8177525,333.5157242,394.6819199,398.5094264,400.4783647,404.1789109,603.0251235,670.5479848,767.8589825,863.9003165,961.0685073,1058.236698,,,,,,,,,,,,,0,84.81267915,40.78386533,87.02438128,185.8885007,0,0,86.01928591,41.36408621,88.26245332,188.5330854,0,1
3303,33,3,הר חומה א' צפון,3301,Jewish,yes,jerusalem,yes,ירושלים,2533,0,0,0,0,0,0,2533,2533,2533,2533,2533,9467.434373,9697.250023,9625.4,9372.1,9372.1,9372.1,3.737636941,3.828365584,3.8,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,549.8664357,838.0906046,991.7949435,1001.413073,1006.360811,1015.659902,1515.339918,1685.017902,1929.5504,2170.892363,2415.066001,2659.239639,,,,,,,,,,,,,0,213.1255122,102.4856457,218.6832915,467.1186232,0,0,216.1575905,103.9436809,221.7944387,473.7641919,0,1
3304,33,3,הר חומה ב',3302,Jewish,yes,jerusalem,yes,ירושלים,1213,0,0,0,0,0,0,1213,1213,1213,1213,1213,4533.75361,4643.807453,4937.935898,4973.3,4852,4730.7,3.737636941,3.828365584,4.070845753,4.1,4,3.9,,,,,,,,,,,,,,,,,,,,149.8107,226.0272662,222.9607262,211.6266427,203.9651725,196.0185617,578,1088.775621,1088.775621,1088.775621,1088.775621,1088.775621,0,0,0,0,0,0,,,,,,,0,40.57417744,40.57417744,50.7177218,79.76056606,0,0,37.58171373,37.58171373,46.97714216,73.8779921,0,1
3305,33,3,הר חומה ג',3302,Jewish,yes,jerusalem,yes,ירושלים,0,950,0,0,0,0,950,950,950,950,950,950,0,3515,3610,3610,3610,3515,,3.7,3.8,3.8,3.8,3.7,,,,,,,,,,,,,,,,,,,,0,124.5175651,130.2096503,126.2343969,118.4586648,112.1293362,,720.238478,780.2026722,780.2026722,780.2026722,780.2026722,0,0,0,0,0,0,,,,,,,0,0,0,0,126.2343969,0,0,0,0,0,112.1293362,0,1
3306,33,3,מנזר מר אליאס,,Jewish,yes,jerusalem,yes,ירושלים,0,0,0,0,0,0,0,0,0,0,0,0,5.156140881,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,47.90958552,47.91903984,47.92735096,47.9335263,47.93947267,441,441,441,441,441,441,0,0,0,0,0,0,,,,,,,0,0,0,47.92735096,0,0,0,0,0,47.93947267,0,0,1
3307,33,3,דיר טנטור,,Arab,yes,jerusalem,yes,ירושלים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20.652,20.652,20.652,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,20.652,0,0,0,0,0,20.652,0,0,1
3308,33,3,גבעת המטוס,3302,Jewish,yes,jerusalem,yes,ירושלים,0,0,665,1550,1235,0,3450,0,665,2215,3450,3450,0,0,1782.637334,6057.170417,9586.481432,9571.548511,,,2.680657646,2.734614184,2.77869027,2.774361887,,,,,,,,,,,,,,,,,,,,18.8855,19.17857725,173.5457774,446.9489248,704.587409,886.1822453,,0,608.764348,1881.358993,2953.246836,2953.246836,0,0,0,0,0,0,,,,,,,0,118.3104709,68.52740519,102.8786704,157.2323783,0,0,234.5785681,135.8718333,203.9813636,311.7504804,0,1
