scenario,year,taz,pop,hh,hhsize,empd,empi,empe,emp,school,yeshiva,college,ind,htl,bsn,pub,edu,agr,
base,2035,7313,5354.546847,1274.892106,4.2,254.9784213,,125.1702821,380.1487034,1877.554232,,,,,,,,,
base,2035,7321,9225.74023,1882.804129,4.9,376.5608257,,170.0320727,546.5928985,2550.481091,,,,,,,,,
base,2035,7331,4518.068141,728.7206679,6.2,145.7441336,,121.9381834,267.682317,1829.072751,443.2085875,,,,,,,,
base,2035,7341,3694.139252,879.5569648,4.2,175.911393,292.82,85.69976268,554.4311556,1285.49644,,,,,,,,,
base,2035,7401,0,0,,,,0,0,0,0,,,,,,,,
base,2035,7402,4267.439308,696.3636364,6.128176553,139.2727273,,126.277497,265.5502243,1894.162455,390.5900796,,,,,,,,
base,2035,7403,7399.477741,1185,6.244285013,237,,212.5730888,449.5730888,3188.596333,687.1279201,,,,,,,,
base,2035,7404,9194.49753,1331.929825,6.903139611,266.3859649,,278.0589555,544.4449204,4170.884333,847.8408704,,,,,,,,
base,2035,7405,4657.331115,794.2857143,5.863546367,158.8571429,,136.1138187,294.9709616,2041.707281,434.2105326,,,,,,,,
base,2035,7406,4624.020042,691.5151515,6.686794977,138.3030303,,141.1344053,279.4374356,2117.016079,421.7820476,,,,,,,,
base,2035,7412,8455.291428,1382.44898,6.11616888,276.4897959,,261.0062106,537.4960065,3915.093159,782.4770412,,,,,,,,
base,2035,7413,3450.371889,494.2857143,6.980521163,98.85714286,,106.0269342,204.884077,1590.404013,321.7768681,,,,,,,,
base,2035,7414,5229.771747,767.1232464,6.817381393,153.4246493,,160.3662003,313.7908496,2405.493005,492.652046,,,,,,,,
base,2035,7415,2974.299296,425.7142857,6.986609084,85.14285714,,91.3987322,176.5415893,1370.980983,277.3631568,,,,,,,,
base,2035,7416,4326.06012,732.8571429,5.903006012,146.5714286,,127.8832458,274.4546744,1918.248687,420.878069,,,,,,,,
base,2035,7417,4674,820,5.7,164,,145.5059381,309.5059381,2182.589071,436.4762256,,,,,,,,
base,2035,7418,7480,1100,6.8,220,,232.8593104,452.8593104,3492.889655,698.5113752,,,,,,,,
base,2035,7419,0,0,0,0,2000,0,2000,0,0,,,,,,,,
base,2035,7421,6000,1000,6,200,,178.3491789,378.3491789,2675.237683,564.3474506,,,,,,,,
base,2035,7501,7121.439229,1826.010059,3.9,,,,599.6226909,2550,0,,,,,,,,
base,2035,7502,1658.987427,425.3813915,3.9,,,,79.16584421,120,0,,,,,,,,
base,2035,7503,5040,1260,4,,,,214.5333333,950,0,,,,,,,,
base,2035,7504,5130,1350,3.8,,,,1334.36,1539,0,,,,,,,,
base,2035,7511,2732.1,780.6,3.5,,,,345.8253824,96,0,,,,,,,,
base,2035,7512,1120,320,3.5,,,,70.94013688,0,0,,,,,,,,
base,2035,7513,0,0,,,,,0,0,0,,,,,,,,
base,2035,7514,1284,428,3,,,,140.4307754,122.6614425,0,,,,,,,,
base,2035,7521,4771.31628,1289.544941,3.7,,,,1513.756208,195,0,,,,,,,,
base,2035,7531,3657.6,1143,3.2,,,,719.5601746,169,0,,,,,,,,
base,2035,7601,3418.233629,1050.760509,3.253104394,,,,137.1449543,82,0,,,,,,,,
base,2035,7602,2335.762556,721.2476563,3.238502802,,,,128.0370779,1116.293515,0,,,,,,,,
base,2035,7603,2395.175201,739.6980847,3.238044347,,,,228.9401312,513.5597752,35,,,,,,,,
base,2035,7604,2734.058967,340.9714727,8.018439035,,,,1118.360999,0,0,,,,,,,,
base,2035,7605,1417.237864,472.8046087,2.997512795,,,,85.05333333,334.4,0,,,,,,,,
base,2035,7606,1256.319784,443.2299498,2.83446501,,,,191.0314681,2215.043846,0,,,,,,,,
base,2035,7611,2234.39474,567.2250683,3.939167828,,,,50.07421547,52,0,,,,,,,,
base,2035,7612,1279.950739,324.9436988,3.938992334,,,,88.87648748,563.1181376,0,,,,,,,,
base,2035,7613,4319.543026,1481.95081,2.914768155,,,,109.0837284,128,0,,,,,,,,
base,2035,7614,1050.145313,360.8999059,2.909796583,,,,155.6216781,600,0,,,,,,,,
base,2035,7615,0,0,,,,,0,108,0,,,,,,,,
base,2035,7621,259.5870086,89.24507137,2.908698538,,,,563.8623457,1908.8806,0,,,,,,,,
base,2035,7622,571.5793324,201.1389689,2.841713545,,,,467.9169871,0,0,,,,,,,,
base,2035,7623,1680,525,3.2,,,,180.3655312,29,0,,,,,,,,
base,2035,7624,4278.672611,1332.478018,3.211064314,,,,38.64105779,148,0,,,,,,,,
base,2035,7625,1736.4375,500,3.472875,,,,157.6317558,83.07946271,0,,,,,,,,
base,2035,7626,6042.450955,1531.384461,3.945743939,,,,3404.128942,2083.661701,0,,,,,,,,
base,2035,7627,4155.781703,1150.674765,3.611604105,,,,76.23767469,0,71,,,,,,,,
base,2035,7628,2330.43884,782.9367546,2.976535239,,,,17.83711838,50,0,,,,,,,,
base,2035,7629,813.1736813,200.7,4.0516875,,,,24.39521044,0,0,,,,,,,,
base,2035,7631,4858.204866,1245.693555,3.9,249.1387111,,95.19694279,344.3356539,1427.954142,,,,,,,,,
base,2035,7641,3859.2,1206,3.2,,,,1394.63118,1250,0,,,,,,,,
base,2035,7642,2089.5,597,3.5,,,,1376.221645,397.0225928,0,,,,,,,,
base,2035,7651,11819.21797,2448,4.828111915,,,,905.2638771,2796.708161,0,,,,,,,,
base,2035,7652,7916.3,1841,4.3,,,,775.81264,2374.89,0,,,,,,,,
base,2035,7661,4570.094361,673.0815109,6.789808198,,,,533.4467864,2429.248317,751.8010946,,,,,,,,
base,2035,7701,8620.730246,2304.148416,3.741395384,460.8296831,,185.7323134,646.5619965,2785.984701,,,,,,,,,
base,2035,7702,2023.582799,502.3654762,4.028108807,100.4730952,,36.72354202,137.1966373,550.8531303,,,,,,,,,
base,2035,7703,5396.800029,1153.303197,4.679428655,288.3257993,,116.6411948,404.9669941,1749.617922,,,,,,,,,
base,2035,7704,3236.635941,650,4.979439909,130,,69.95350599,199.953506,1049.30259,,,,,,,,,
base,2035,7711,2150,565.7894737,3.8,141.4473684,,51.57149035,193.0188588,773.5723552,,,,,,,,,
base,2035,7712,3297.692259,640,5.152644154,160,,79.37296374,239.3729637,1190.594456,,,,,,,,,
base,2035,7721,7340.307692,1310.769231,5.6,327.6923077,,225.0282967,552.7206044,3375.42445,739.7461038,,,,,,,,
base,2035,7731,2299.944769,410.7044231,5.6,102.6761058,,55.35793472,158.0340405,830.3690207,,,,,,,,,
base,2035,7801,16075.67462,2296.524946,7,459.3049892,,478.4451262,937.7501154,7176.676892,1469.614036,,,,,,,,
base,2035,7802,4290,780,5.5,260,1220.703125,90.98807208,1571.691197,1364.821081,,,,,,,,,
base,2035,7811,9838.318799,2186.293066,4.5,437.2586133,,184.3713811,621.6299944,2765.570716,,,,,,,,,
base,2035,7821,2360.077276,561.9231609,4.2,140.4807902,,51.67789868,192.1586889,775.1684803,,,,,,,,,
base,2035,7822,8145.904302,1770.848761,4.6,442.7121904,,190.3077643,633.0199547,2854.616465,,,,,,,,,
base,2035,7823,2501.756816,463.2882992,5.4,115.8220748,,49.57203311,165.3941079,743.5804967,,,,,,,,,
base,2035,7824,4719.29955,873.9443611,5.4,218.4860903,,115.8206849,334.3067751,1737.310273,,,,,,,,,
base,2035,7825,,,,,50,,50,,,,,,,,,,
base,2035,7826,1497.886624,427.9676069,3.5,142.655869,,24.92147592,167.5773449,373.8221388,,,,,,,,,
base,2035,7831,8520.139835,1670.615654,5.1,334.1231308,732.05,206.6058084,1272.778939,3099.087126,,,,,,,,,
base,2035,7841,3784.721369,772.3921161,4.9,193.098029,,85.46779222,278.5658212,1282.016883,,,,,,,,,
base,2035,7851,4352.172117,763.538968,5.7,190.884742,,83.94807571,274.8328177,1259.221136,,,,,,,,,
base,2035,7911,35840.44714,,,,,,,,,,,,,,,,
base,2035,7912,9022.334784,,,,,,,,,,,,,,,,
base,2035,7913,17297.99359,,,,,,,,,,,,,,,,
base,2035,7921,22946.1599,,,,,,,,,,,,,,,,
base,2035,7922,41873.50084,,,,,,,,,,,,,,,,
base,2035,7930,2873.540114,,,,,,,,,,,,,,,,
base,2035,7931,3448.248137,,,,,,,,,,,,,,,,
base,2035,7932,3448.248137,,,,,,,,,,,,,,,,
base,2035,7933,3448.248137,,,,,,,,,,,,,,,,
base,2035,7934,2873.540114,,,,,,,,,,,,,,,,
base,2035,7935,3448.248137,,,,,,,,,,,,,,,,
base,2035,7936,2873.540114,,,,,,,,,,,,,,,,
base,2035,7937,3448.248137,,,,,,,,,,,,,,,,
base,2035,7938,2873.540114,,,,,,,,,,,,,,,,
base,2035,7939,2873.540114,,,,,,,,,,,,,,,,
base,2035,7940,3448.248137,,,,,,,,,,,,,,,,
base,2035,7941,3448.248137,,,,,,,,,,,,,,,,
base,2035,7942,3448.248137,,,,,,,,,,,,,,,,
base,2035,7943,7183.850286,,,,,,,,,,,,,,,,
base,2035,7944,3448.248137,,,,,,,,,,,,,,,,
base,2035,7945,3448.248137,,,,,,,,,,,,,,,,
base,2035,7946,3448.248137,,,,,,,,,,,,,,,,
base,2035,7947,2873.540114,,,,,,,,,,,,,,,,
base,2035,7948,3448.248137,,,,,,,,,,,,,,,,
base,2035,7949,3448.248137,,,,,,,,,,,,,,,,
base,2035,7950,2873.540114,,,,,,,,,,,,,,,,
base,2035,7951,2873.540114,,,,,,,,,,,,,,,,
base,2035,7952,3448.248137,,,,,,,,,,,,,,,,
base,2035,7953,3448.248137,,,,,,,,,,,,,,,,
base,2035,7954,3448.248137,,,,,,,,,,,,,,,,
base,2035,7955,3448.248137,,,,,,,,,,,,,,,,
base,2035,7956,3448.248137,,,,,,,,,,,,,,,,
base,2035,7957,3448.248137,,,,,,,,,,,,,,,,
base,2035,7958,5747.080228,,,,,,,,,,,,,,,,
base,2035,7961,3448.248137,,,,,,,,,,,,,,,,
base,2035,7962,3448.248137,,,,,,,,,,,,,,,,
base,2035,7963,3448.248137,,,,,,,,,,,,,,,,
base,2035,7964,3448.248137,,,,,,,,,,,,,,,,
base,2035,7965,7183.850286,,,,,,,,,,,,,,,,
base,2035,7966,7183.850286,,,,,,,,,,,,,,,,
base,2035,7967,7183.850286,,,,,,,,,,,,,,,,
base,2035,7968,3448.248137,,,,,,,,,,,,,,,,
base,2035,7969,3448.248137,,,,,,,,,,,,,,,,
base,2035,8101,9381.909805,1705.801783,5.5,426.4504457,,208.2046651,634.6551108,3123.069976,971.2906619,,,,,,,,
base,2035,8111,2021.493423,374.3506339,5.4,74.87012677,,51.75930051,126.6294273,776.3895076,,,,,,,,,
base,2035,8121,2018.199636,366.9453883,5.5,73.38907766,,49.67030206,123.0593797,745.0545309,,,,,,,,,
base,2035,8131,971.6962955,186.8646722,5.2,37.37293444,,27.77990645,65.15284089,416.6985967,,,,,,,,,
base,2035,8141,4636.003316,986.3836843,4.7,197.2767369,,117.5387709,314.8155077,1763.081563,,,,,,,,,
base,2035,8142,4771.142887,851.9898012,5.6,212.9974503,,92.43276816,305.4302185,1386.491522,,,,,,,,,
base,2035,8143,2551.760299,481.4642074,5.3,120.3660519,488.28125,48.36231464,657.0096165,725.4347196,,,,,,,,,
base,2035,8144,1448.969483,254.2051725,5.7,63.55129313,,38.88900856,102.4403017,583.3351284,,,,,,,,,
base,2035,8211,54909.11736,,,,,,,,,,,,,,,,
base,2035,8212,38946.04646,,,,,,,,,,,,,,,,
base,2035,8221,50347.04342,,,,,,,,,,,,,,,,
base,2035,8222,51016.10712,,,,,,,,,,,,,,,,
base,2035,8223,66070.04037,,,,,,,,,,,,,,,,
base,2035,8224,80339.91806,,,,,,,,,,,,,,,,
base,2035,8225,1796.452985,,,,,,,,,,,,,,,,
base,2035,8230,16680.52906,,,,,,,,,,,,,,,,
base,2035,8231,16680.52906,,,,,,,,,,,,,,,,
base,2035,8232,8340.264531,,,,,,,,,,,,,,,,
base,2035,8233,16680.52906,,,,,,,,,,,,,,,,
base,2035,8234,16680.52906,,,,,,,,,,,,,,,,
base,2035,8235,,,,,,,0,,,,,,,,,,
base,2035,8236,16680.52906,,,,,,,,,,,,,,,,
base,2035,8237,8340.264531,,,,,,,,,,,,,,,,
base,2035,8240,8340.264531,,,,,,,,,,,,,,,,
base,2035,8241,16680.52906,,,,,,,,,,,,,,,,
base,2035,8242,8340.264531,,,,,,,,,,,,,,,,
base,2035,8243,16680.52906,,,,,,,,,,,,,,,,
base,2035,8244,16680.52906,,,,,,,,,,,,,,,,
base,2035,8245,8340.264531,,,,,,,,,,,,,,,,
base,2035,8246,16680.52906,,,,,,,,,,,,,,,,
base,2035,8247,8340.264531,,,,,,,,,,,,,,,,
base,2035,8248,0,,,,,,,,,,,,,,,,
base,2035,8249,16680.52906,,,,,,,,,,,,,,,,
base,2035,8250,16680.52906,,,,,,,,,,,,,,,,
base,2035,8251,16680.52906,,,,,,,,,,,,,,,,
base,2035,8252,16680.52906,,,,,,,,,,,,,,,,
base,2035,8253,16680.52906,,,,,,,,,,,,,,,,
base,2035,8254,16680.52906,,,,,,,,,,,,,,,,
base,2035,8255,16680.52906,,,,,,,,,,,,,,,,
base,2035,8256,16680.52906,,,,,,,,,,,,,,,,
base,2035,8261,68713.73326,,,,,,,,,,,,,,,,
base,2035,8262,67564.19342,,,,,,,,,,,,,,,,
base,2035,8271,211922.8543,,,,,,,,,,,,,,,,
base,2035,8311,5558.4,1544,3.6,,,,475.3066067,315.5683105,0,,,,,,,,
base,2035,8312,8610,1899,4.533965245,,,,682.1409722,792.5537802,0,,,,,,,,
base,2035,8313,2250.5,643,3.5,,,,159.8444015,0,0,,,,,,,,
base,2035,8314,,,,,,,,,,,,,,,,,
base,2035,8401,3960.6,943,4.2,,,,2429.802719,3783.015784,,,,,,,,,
base,2035,8402,2696.4,642,4.2,,,,806.5127835,312.0417527,,,,,,,,,
base,2035,8403,4061.4,967,4.2,,,,318.4761698,786.8175477,,,,,,,,,
base,2035,8404,882,210,4.2,,,,453.4895363,221.0930446,,,,,,,,,
base,2035,8405,2171.4,658,3.3,,,,97.73163853,248.824578,,,,,,,,,
base,2035,8406,3557.4,1078,3.3,,,,475.02943,1339.291449,,,,,,,,,
base,2035,8407,2410,482,5,,,,236.0544162,42.901751,,,,,,,,,
base,2035,8408,3555,711,5,,,,334.9901204,-21.19543274,,,,,,,,,
base,2035,8409,777.6,216,3.6,,,,77.1948565,683.0228475,,,,,,,,,
base,2035,8410,9773.5,1777,5.5,,,,527.2180078,2855.31217,714.4492344,,,,,,,,
base,2035,8411,6391,830,7.7,,,,354.2889601,2525.583071,441.1594537,,,,,,,,
base,2035,8412,9272.2,1253,7.4,,,,800.65249,5831.64739,624.2211278,,,,,,,,
base,2035,8413,1064,304,3.5,,,,163.7233639,81.84408353,0,,,,,,,,
base,2035,8414,3409.2,947,3.6,,,,325.4416667,301.0883157,,,,,,,,,
base,2035,8415,5700,1140,5,,,,471.4377947,1658.666921,,,,,,,,,
base,2035,8416,4791.6,1331,3.6,,,,421.2959153,1241.28305,,,,,,,,,
base,2035,8417,4200.9,737,5.7,,,,228.5813116,280.2446743,,,,,,,,,
base,2035,8421,0,0,,,,,1047.46,0,,,,,,,,,
base,2035,8422,0,0,,,,,1670.8,0,,,,,,,,,
base,2035,8423,0,0,,,,,4839.55,0,,,,,,,,,
base,2035,8431,1680,400,4.2,,,,2281.788898,476.8334691,,,,,,,,,
base,2035,8432,2940,700,4.2,,,,1580.630571,834.4585708,,,,,,,,,
base,2035,8433,4200,1000,4.2,,,,329.4722448,1192.083673,,,,,,,,,
base,2035,8434,3360,800,4.2,,,,2123.577796,953.6669381,,,,,,,,,
base,2035,8435,4620,1100,4.2,,,,1756.919469,1311.29204,,,,,,,,,
base,2035,8436,0,0,,,,,445.5,0,,,,,,,,,
base,2035,8437,0,0,,,,,0,0,,,,,,,,,
base,2035,8438,923.4,243,3.8,,,,72.79607046,147.5058617,37,,,,,,,,
base,2035,8441,5544.9,909,6.1,,,,433.6694595,1628.705272,399.9154371,,,,,,,,
base,2035,8442,9600,1500,6.4,,,,918.6843201,2614.289953,689.7522174,,,,,,,,
base,2035,8443,8960,1400,6.4,,,,796.4543113,2529.338044,621.3041428,,,,,,,,
base,2035,8444,5300,1000,5.3,,,,940.816225,2505.993374,294.2850652,,,,,,,,
base,2035,8445,5300,1000,5.3,,,,940.816225,2505.993374,294.2850652,,,,,,,,
base,2035,8446,0,0,,,,,0,0,0,,,,,,,,
base,2035,8447,5300,1000,5.3,,,,453.2247902,2448.371853,302.8894275,,,,,,,,
base,2035,8448,6360,1200,5.3,,,,847.8697482,2938.046223,363.467313,,,,,,,,
base,2035,8449,5270,850,6.2,,,,412.1831202,2395.246803,361.3207972,,,,,,,,
base,2035,8451,9362,1510,6.2,,,,575.7937748,2376.518874,,,,,,,,,
base,2035,8452,5784.6,933,6.2,,,,694.3978165,4277.686716,,,,,,,,,
base,2035,8453,3986.6,643,6.2,,,,643.1510899,4091.118734,,,,,,,,,
base,2035,8454,5673,915,6.2,,,,462.6128473,1331.763876,,,,,,,,,
base,2035,8455,5317.2,844,6.3,,,,1020.416239,3027.424633,345.4309253,,,,,,,,
base,2035,8456,4050,900,4.5,,,,3152.78386,1015.223164,,,,,,,,,
base,2035,8457,5795,950,6.1,,,,460.6241367,1008.319929,376.4711149,,,,,,,,
base,2035,8458,4575,750,6.1,,,,314.5387551,2300.853337,297.2140381,,,,,,,,
base,2035,8459,5959.7,977,6.1,,,,380.8849295,1413.394413,387.1708203,,,,,,,,
base,2035,8461,6492.5,1225,5.3,,,,911.200368,2999.25552,371.0395487,,,,,,,,
base,2035,8462,11151,1770,6.3,,,,785.9187991,5151.281987,637.2679257,,,,,,,,
base,2035,8463,11660,2200,5.3,,,,909.0945384,5386.418076,666.3567406,,,,,,,,
base,2035,8464,11163,1830,6.1,,,,809.3792961,5278.189441,619.8309779,,,,,,,,
base,2035,8465,5459,1030,5.3,,,,429.5782117,2581.173176,303.1136172,,,,,,,,
base,2035,8466,0,0,,,,,0,0,0,,,,,,,,
base,2035,8467,0,0,,,,,0,0,,,,,,,,,
base,2035,8471,3955.6,638,6.2,,,,1137.043001,596.0182719,271.2031396,,,,,,,,
base,2035,8472,11719.24,1890.2,6.2,,,,818.9025708,3362.888561,785.4507475,,,,,,,,
base,2035,8473,13115,2150,6.1,,,,941.4043629,6058.565443,749.5084608,,,,,,,,
base,2035,8474,4453,730,6.1,,,,322.8671509,2105.507263,247.2549803,,,,,,,,
base,2035,8475,13786,2260,6.1,,,,999.5613165,6518.419747,765.4743224,,,,,,,,
base,2035,8476,8279.164,1357.24,6.1,,,,600.2852218,3914.628326,459.7045882,,,,,,,,
base,2035,8477,3120,650,4.8,,,,245.5892616,1246.338924,305.0702637,,,,,,,,
base,2035,8481,4800,1000,4.8,,,,810.3296332,1917.444499,469.3388672,,,,,,,,
base,2035,8482,4320,900,4.8,,,,608.5466699,1725.700049,422.4049805,,,,,,,,
base,2035,8483,3360,700,4.8,,,,523.9807433,1342.211149,328.5372071,,,,,,,,
base,2035,8484,9275,1750,5.3,,,,729.8658937,4385.488405,514.9988641,,,,,,,,
base,2035,8485,4300,1000,4.3,,,,331.3644411,2360.466617,,,,,,,,,
base,2035,8501,2862,795,3.6,,,,381.3402737,379.6252311,0,,,,,,,,
base,2035,8502,2745.4,742,3.7,,,,586.2859592,118,0,,,,,,,,
base,2035,8503,0,,,,,,1827,,,,,,,,,,
base,2035,8504,0,0,,,,,3295.5,,,,,,,,,,
base,2035,8505,931.2,291,3.2,,,,431.3204313,1890,0,,,,,,,,
base,2035,8506,0,,,,,,2664,,,,,,,,,,
base,2035,8507,2359.1,761,3.1,,,,809.4658667,2810,17,,,,,,,,
base,2035,8508,5916.8,1709,3.462141603,,,,615.1324844,719.0393091,0,,,,,,,,
base,2035,8511,3500,700,5,175,488.28125,77.40221528,740.6834653,1161.033229,,,,,,,,,
base,2035,8512,0,0,,,,,0,0,0,,,,,,,,
base,2035,8513,5800,1160,5,,,,534.44,1928,0,,,,,,,,
base,2035,8601,1549.080244,582.8055863,2.657970824,,,,1006.595286,456.8373446,0,,,,,,,,
base,2035,8602,3392.594849,1015.714286,3.340107446,,,,480.34143,0,0,,,,,,,,
base,2035,8603,4406.661817,1270.5,3.468446924,,,,474.0996583,1516,0,,,,,,,,
base,2035,8604,3178.306854,931.5789474,3.411741821,,,,393.0091672,712.0016023,0,,,,,,,,
base,2035,8605,6572.954727,1855.555556,3.542310931,,,,731.8607726,1854,0,,,,,,,,
base,2035,8606,4964.834784,1257.5,3.948178755,,,,534.3593689,1067,0,,,,,,,,
base,2035,8611,9728.535871,2717.85514,3.579490212,,,,407.2402021,2124,0,,,,,,,,
base,2035,8612,10107.264,3321.393103,3.043079721,,,,614.2386307,2596.572657,118,,,,,,,,
base,2035,8613,10444.20183,2402.595506,4.347049599,,,,774.7067058,3557,0,,,,,,,,
base,2035,8614,12955.4775,3867,3.35026571,773.4,,285.020505,1058.420505,4275.307575,0,,,,,,,,
base,2035,8615,,,,,,,,,,,,,,,,,
base,2035,8621,5319.961197,1212.255319,4.388482453,,,,240.143203,3878,26,,,,,,,,
base,2035,8622,7202,1647,4.372799029,,,,284.7562274,1852.706443,0,,,,,,,,
base,2035,8623,15156,4642,3.264971995,,,,764.9950032,4654.725048,0,,,,,,,,
base,2035,8624,6457.5,1845,3.5,369,,142.065,511.065,2130.975,0,,,,,,,,
base,2035,8625,3644.3385,990,3.68115,198,,80.175447,167.6201501,1202.631705,0,,,,,,,,
base,2035,8626,10603.47255,3061.445783,3.463550656,,,,277.2741765,2538,0,,,,,,,,
base,2035,8631,2417.348345,851.4285714,2.839167519,,,,309.3811294,490.4997187,0,,,,,,,,
base,2035,8632,2796.246566,883.9090909,3.163500178,,,,665.5215947,2797,0,,,,,,,,
base,2035,8633,2678.116238,788.502303,3.396459627,,,,301.6212851,550,0,,,,,,,,
base,2035,8641,10103.57143,2464.285714,4.1,,,,560,1866.378568,0,,,,,,,,
base,2035,8642,7500,2500,3,,,165,375.3012186,2475,0,,,,,,,,
base,2035,8651,4770.747632,1192.686908,4,298.171727,,109.5434616,407.7151886,1643.151924,,,,,,,,,
base,2035,8652,0,0,,,,,1232.2,0,0,,,,,,,,
base,2035,8653,524.6652672,180,2.91480704,,,,37.24228375,290,0,,,,,,,,
base,2035,8661,18727.37529,2530.72639,7.4,632.6815975,,576.7390284,1209.420626,8651.085426,1657.305823,,,,,,,,
base,2035,8662,18435.33509,2751.542551,6.7,687.8856377,,595.8355091,1283.721147,8937.532636,1594.815249,,,,,,,,
base,2035,8663,11127.39264,1766.2528,6.3,441.5632,,,441.5632,5007.326688,1001.465338,,,,,,,,
base,2035,8664,15257.32,2501.2,6.1,625.3,,,625.3,6865.794,1373.1588,,,,,,,,
base,2035,8665,6875,1250,5.5,312.5,,187.7136753,500.2136753,2815.705129,769.2307693,,,,,,,,
base,2035,8666,18105,2550,7.1,637.5,,566.8358008,1204.335801,8502.537012,1641.280619,,,,,,,,
base,2035,8671,7560,1080,7,360,,225.9657254,585.9657254,3389.485881,703.735151,,,,,,,,
base,2035,8672,0,,,,250,,250,,,,,,,,,,
base,2035,8673,3030.998162,604.0032569,5.018181818,151.0008142,,55.89663279,206.897447,838.4494919,,,,,,,,,
base,2035,8674,5110.945653,851.8242754,6,212.9560689,,126.2492541,339.2053229,1893.738811,505.0969762,,,,,,,,
base,2035,8681,0,0,,,,,52.3,0,0,,,,,,,,
base,2035,8682,10500,3250,3.230769231,,,,1053.549782,3233.246733,0,,,,,,,,
base,2035,8683,0,0,,,,,0,0,0,,,,,,,,
base,2035,8684,0,0,,,,,836.8,0,0,,,,,,,,
base,2035,8685,0,0,,,,,,,,,,,,,,,
base,2035,8691,13164.29922,2269.706761,5.8,453.9413523,,349.1341662,803.0755185,5237.012493,,,,,,,,,
base,2035,8692,6941.595514,1416.652146,4.9,283.3304291,,159.2473873,442.5778164,2388.710809,,,,,,,,,
base,2035,8693,4307.60717,730.1029102,5.9,243.3676367,,105.0814782,348.4491149,1576.222173,,,,,,,,,
base,2035,8694,9323.07069,2219.778736,4.2,443.9557471,,201.2481926,645.2039397,3018.722889,,,,,,,,,
base,2035,8711,22241.04523,0,,,,,,,,,,,,,,,
base,2035,8712,36945.66357,0,,,,,,,,,,,,,,,
base,2035,8721,42496.98292,0,,,,,,,,,,,,,,,
base,2035,8722,16041.90746,0,,,,,,,,,,,,,,,
base,2035,8723,0,0,,,,,,,,,,,,,,,
base,2035,8724,27205.57405,0,,,,,,,,,,,,,,,
base,2035,8731,26726.18204,0,,,,,,,,,,,,,,,
base,2035,8732,42155.73044,0,,,,,,,,,,,,,,,
base,2035,8741,36533.84499,0,,,,,,,,,,,,,,,
base,2035,8742,15889.30469,0,,,,,,,,,,,,,,,
base,2035,8743,8599.881406,0,,,,,,,,,,,,,,,
base,2035,8744,8477.025957,0,,,,,,,,,,,,,,,
base,2035,8745,7985.604163,0,,,,,,,,,,,,,,,
base,2035,8810,8870.504719,1503.475376,5.9,300.6950752,,184.7030205,485.3980957,2770.545308,,,,,,,,,
base,2035,8811,0,,,,9116.296875,,9116.296875,,,,,,,,,,
base,2035,8812,8503.536938,1546.097625,5.5,309.219525,,166.4346978,475.6542228,2496.520467,,,,,,,,,
base,2035,8813,6860.635567,1270.488068,5.4,254.0976136,,169.0562524,423.153866,2535.843786,,,,,,,,,
base,2035,8814,13506.59085,2548.413367,5.3,509.6826734,,290.1493593,799.8320327,4352.240389,,,,,,,,,
base,2035,8815,8239.284875,1248.376496,6.6,416.1254988,750,217.2511438,1383.376643,3258.767156,789.2314989,,,,,,,,
base,2035,8821,3330,900,3.7,180,,73.44553315,253.4455331,1101.682997,,,,,,,,,
base,2035,8822,13505,3650,3.7,730,,227.1369298,957.1369298,3407.053948,,,,,,,,,
base,2035,8823,4440,1200,3.7,240,,109.0788246,349.0788246,1636.182369,,,,,,,,,
base,2035,8824,10545,2850,3.7,570,,154.5424302,724.5424302,2318.136453,,,,,,,,,
base,2035,8825,0,0,3.7,,2003.203711,0,2003.203711,0,,18232.59375,,,,,,,
base,2035,8831,15246.95057,3111.622566,4.9,622.3245132,2000,313.4773037,2935.801817,4702.159556,,,,,,,,,
base,2035,8832,14874.57145,4131.825401,3.6,826.3650803,1250,320.0956307,2396.460711,4801.43446,,,,,,,,,
base,2035,8833,5561.017679,1425.901969,3.9,475.3006563,,101.8402836,577.1409398,1527.604253,,,,,,,,,
base,2035,8834,12056.85408,2870.679543,4.2,574.1359086,,247.2141788,821.3500874,3708.212682,,,,,,,,,
base,2035,8841,7075.973053,1335.089255,5.3,333.7723138,874.503125,167.4963666,1375.771805,2512.445499,,,,,,,,,
base,2035,8842,,,,,856.83,,856.83,,,,,,,,,,
base,2035,8843,7898.282447,1518.900471,5.2,379.7251177,,196.3085413,576.033659,2944.62812,,,,,,,,,
base,2035,8851,1092.12171,295.1680297,3.7,98.38934325,,24.33148673,122.72083,364.972301,,,,,,,,,
base,2035,8852,5404.608615,1318.197223,4.1,,1464.1,126.3641824,1590.464182,1895.462736,,,,,,,,,
base,2035,8861,3040.657617,800.173057,3.8,266.7243523,,60.16719571,326.8915481,902.5079357,,,,,,,,,
base,2035,8862,1831.573242,425.9472656,4.3,141.9824219,,33.72897173,175.7113936,505.934576,,,,,,,,,
base,2035,8863,1680.014406,342.8600828,4.9,114.2866943,,41.74824111,156.0349354,626.2236167,,,,,,,,,
base,2035,8864,4546.325182,1010.294485,4.5,336.7648283,,111.1913253,447.9561536,1667.86988,,,,,,,,,
base,2035,8871,12967.61266,1995.017333,6.5,399.0034665,,271.7475937,670.7510602,4076.213906,,,,,,,,,
base,2035,8881,1054.115991,195.2066649,5.4,65.06888831,,19.92219215,84.99108046,298.8328823,,,,,,,,,
